table,id_column,row_id,issue,action,detail
Inventory,inventory_id,INV00285809,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00285828,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00285851,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00285888,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00285935,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00285948,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00286011,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00286396,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00286429,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00286530,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00286601,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00286645,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00286656,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00286848,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00286872,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00287082,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00287280,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00287467,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00287760,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00287953,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00288029,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00288048,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00288087,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00288091,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00288122,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00288123,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00288268,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00288324,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00288333,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00288533,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00288590,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00288629,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00288778,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00288854,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00289109,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00289248,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00289317,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00289416,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00289506,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00289611,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00289809,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00289811,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00289849,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00289880,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00290091,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00290301,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00290308,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00290318,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00290380,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00290458,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00290606,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00290635,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00290790,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00290854,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00290896,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00290948,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00291042,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00291046,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00291144,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00291510,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00291523,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00291542,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00291577,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00291650,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00291757,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00291767,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00291844,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00291867,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00291913,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00292211,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00292350,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00292506,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00292682,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00292702,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00292791,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00292794,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00293136,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00293226,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00293652,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00293688,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00293714,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00294059,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00294272,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00294367,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00294396,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00294460,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00294541,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00294693,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00294711,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00294903,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00295411,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00295704,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00295856,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00295895,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00295950,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00296086,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00296364,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00296492,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00296560,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00296617,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00296650,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00296952,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00297047,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00297167,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00297277,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00297330,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00297331,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00297341,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00297370,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00297393,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00297565,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00297612,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00297614,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00297936,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00297953,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00297972,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00298338,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00298414,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00298536,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00298730,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00298818,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00298995,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00299155,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00299201,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00299253,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00299367,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00299449,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00299524,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00299574,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00299697,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00299703,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00299933,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00299942,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00299985,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00300110,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00300216,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00300333,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00300337,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00300475,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00300497,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00300672,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00300705,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00300902,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00301141,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00301395,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00301643,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00301821,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00301891,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00302156,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00302440,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00302466,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00302471,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00302514,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00302636,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00302728,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00302785,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00302830,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00302860,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00302993,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00302994,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00303052,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00303364,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00303425,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00303440,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00303552,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00303604,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00303686,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00303698,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00303934,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00303997,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00304036,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00304057,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00304273,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00304284,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00304291,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00304325,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00304922,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00305041,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00305189,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00305266,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00305307,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00305423,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00305566,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00305569,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00305648,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00305663,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00305687,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00305690,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00305720,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00305767,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00305802,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00305804,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00305885,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00305954,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00306143,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00306202,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00306219,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00306221,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00306295,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00306400,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00306687,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00306736,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00306979,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00307049,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00307117,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00307449,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00307464,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00307465,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00307640,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00307694,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00307925,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00307971,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00308038,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00308044,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00308110,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00308359,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00308403,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00308491,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00308505,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00308664,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00308701,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00308804,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00308849,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00308919,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00308936,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00309453,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00309631,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00309690,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00309789,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00309893,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00310182,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00310244,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00310276,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00310348,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00310368,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00310535,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00310574,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00310715,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00310954,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00311061,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00311145,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00311456,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00311461,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00311498,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00311544,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00311617,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00311930,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00312026,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00312060,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00312107,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00312458,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00312494,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00312569,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00312688,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00312726,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00312861,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00312871,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00312915,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00313051,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00313068,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00313405,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00313600,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00313714,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00313729,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00313772,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00313837,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00314084,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00314097,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00314137,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00314561,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00314719,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00314803,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00315019,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00315335,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00315501,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00315531,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00315543,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00315583,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00315602,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00315690,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00315702,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00315704,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00315780,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00315801,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00315876,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00315986,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00316088,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00316100,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00316247,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00316328,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00316412,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00316485,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00316667,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00316733,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00316925,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00317296,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00317300,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00317310,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00317340,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00317397,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00317579,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00317598,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00317763,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00317773,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00317878,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00318292,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00318385,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00318436,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00318487,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00318500,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00318531,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00318803,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00318916,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00319049,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00319097,inconsistent_unit,normalized,litres -> liters
Inventory,inventory_id,INV00319544,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00319551,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00319563,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00319813,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00319831,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00319883,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00319969,inconsistent_unit,normalized,kilogram -> kg
Inventory,inventory_id,INV00320286,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00320446,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00320686,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00320738,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00320830,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00320894,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00321098,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00321277,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00321333,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00321423,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00321492,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00321596,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00321659,inconsistent_unit,normalized,Kg -> kg
Inventory,inventory_id,INV00321661,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00321698,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00321704,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00321776,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00321926,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00322275,inconsistent_unit,normalized,L -> liters
Inventory,inventory_id,INV00322282,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00322417,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00322435,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00322478,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00322497,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00322518,inconsistent_unit,normalized,Liters -> liters
Inventory,inventory_id,INV00322527,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00322559,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00322587,inconsistent_unit,normalized,KG -> kg
Inventory,inventory_id,INV00322750,inconsistent_unit,normalized,pieces -> pcs
Inventory,inventory_id,INV00322791,inconsistent_unit,normalized,ltr -> liters
Inventory,inventory_id,INV00322940,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00322965,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00323044,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00323045,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00323212,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00323356,inconsistent_unit,normalized,PCS -> pcs
Inventory,inventory_id,INV00323379,inconsistent_unit,normalized,Pcs -> pcs
Inventory,inventory_id,INV00323388,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00323457,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00323651,inconsistent_unit,normalized,pc -> pcs
Inventory,inventory_id,INV00323675,inconsistent_unit,normalized,kgs -> kg
Inventory,inventory_id,INV00323711,inconsistent_unit,normalized,kgs -> kg
