record_type,record_id,actual,spark_result,python_result,spark_python_match,numerical_difference,spark_confidence,python_confidence,confidence_measure,final_consistency_status
customer,CUST0050905,At-Risk,Occasional,Occasional,Match,N/A,1.0273,1.0555,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0050908,Occasional,Occasional,Occasional,Match,N/A,0.7385,0.7368,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050909,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.3529,0.3815,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050922,Occasional,Occasional,Occasional,Match,N/A,0.8678,0.8402,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050924,Occasional,Occasional,Occasional,Match,N/A,0.4183,0.416,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050937,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5134,1.5129,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050950,Occasional,Occasional,Occasional,Match,N/A,0.8002,0.7983,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050955,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.3432,1.3433,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050962,Occasional,Occasional,Occasional,Match,N/A,1.089,1.0898,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050971,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.2812,0.3048,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050972,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.5188,1.4924,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050976,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.7616,0.7289,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0050980,Occasional,Occasional,Occasional,Match,N/A,1.5067,1.5075,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0050981,New,Occasional,Occasional,Match,N/A,0.6643,0.6629,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0050983,Occasional,Occasional,Occasional,Match,N/A,1.1931,1.1979,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051007,New,Occasional,Occasional,Match,N/A,0.9233,0.9203,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051014,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.8779,0.8329,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051015,Occasional,Occasional,Occasional,Match,N/A,0.596,0.5908,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051018,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.5641,0.5846,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051021,Occasional,At-Risk,At-Risk,Match,N/A,1.1605,1.1846,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051029,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.7469,0.7125,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051033,At-Risk,At-Risk,At-Risk,Match,N/A,1.1314,1.1289,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051042,Occasional,Occasional,Occasional,Match,N/A,1.3803,1.3861,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051053,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.236,1.2869,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051055,At-Risk,At-Risk,At-Risk,Match,N/A,0.8521,0.812,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051061,Occasional,Occasional,Occasional,Match,N/A,0.9177,0.9159,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051062,Occasional,Occasional,Occasional,Match,N/A,1.4475,1.4521,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051063,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.9434,0.9086,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051070,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5367,1.5372,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051101,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.3531,1.3533,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051103,Occasional,Occasional,Occasional,Match,N/A,0.9024,0.869,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051106,Occasional,Occasional,Occasional,Match,N/A,1.0528,1.0266,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051107,Frequent,At-Risk,At-Risk,Match,N/A,1.2,1.1835,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051121,Frequent,At-Risk,At-Risk,Match,N/A,0.6166,0.5881,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051123,New,Occasional,Occasional,Match,N/A,1.2935,1.2943,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051128,Occasional,Occasional,Occasional,Match,N/A,0.9951,0.9926,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051129,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.2509,1.2101,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051132,Occasional,Occasional,Occasional,Match,N/A,0.5819,0.55,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051141,Occasional,Occasional,Occasional,Match,N/A,0.3496,0.3443,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051150,Occasional,Occasional,Occasional,Match,N/A,1.2273,1.2252,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051152,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.1527,1.1532,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051153,New,Occasional,Occasional,Match,N/A,4.1413,4.1452,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051169,Occasional,Occasional,Occasional,Match,N/A,0.7494,0.7531,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051173,At-Risk,At-Risk,At-Risk,Match,N/A,1.1049,1.072,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051174,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.9243,0.9251,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051199,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.6558,1.6562,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051205,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.7627,0.7747,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051214,Occasional,Occasional,Occasional,Match,N/A,1.1448,1.1449,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051218,Occasional,Occasional,Occasional,Match,N/A,0.7386,0.7363,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051226,Frequent,At-Risk,At-Risk,Match,N/A,0.8762,0.9277,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051228,Occasional,Occasional,Occasional,Match,N/A,0.7285,0.7286,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051230,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.2924,1.3236,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051252,New,Occasional,Occasional,Match,N/A,0.2574,0.2586,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051253,Occasional,Occasional,Occasional,Match,N/A,1.0065,1.0101,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051254,At-Risk,Occasional,Occasional,Match,N/A,1.3401,1.3705,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051257,Occasional,Occasional,Occasional,Match,N/A,0.2779,0.2773,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051264,New,Occasional,Occasional,Match,N/A,0.891,0.8923,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051273,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5099,1.5091,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051274,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.9169,1.9165,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051278,New,Occasional,Occasional,Match,N/A,1.1141,1.1146,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051280,At-Risk,Occasional,Occasional,Match,N/A,1.5538,1.5734,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051286,New,Occasional,Occasional,Match,N/A,0.3352,0.3298,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051290,Occasional,Occasional,Occasional,Match,N/A,0.7128,0.7074,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051291,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.4918,1.4916,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051292,High-Value Loyal,At-Risk,At-Risk,Match,N/A,0.9594,1.0111,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051294,Occasional,Occasional,Occasional,Match,N/A,0.4107,0.4112,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051298,Occasional,Occasional,Occasional,Match,N/A,0.971,0.9748,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051300,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.3814,1.4296,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051303,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.0521,1.066,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051304,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.1252,2.1262,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051310,Occasional,Occasional,Occasional,Match,N/A,1.6331,1.6038,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051311,At-Risk,Occasional,Occasional,Match,N/A,1.9047,1.905,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051312,New,Occasional,Occasional,Match,N/A,1.0609,1.0558,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051320,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.7789,1.7797,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051323,Occasional,Occasional,Occasional,Match,N/A,1.2305,1.2366,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051335,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.1104,1.1099,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051336,Occasional,At-Risk,At-Risk,Match,N/A,0.7593,0.7299,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051339,Occasional,Occasional,Occasional,Match,N/A,0.8071,0.8085,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051346,Occasional,Occasional,Occasional,Match,N/A,0.8419,0.8398,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051349,At-Risk,At-Risk,At-Risk,Match,N/A,1.5999,1.5545,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051357,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.8792,0.8799,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051364,Occasional,Occasional,Occasional,Match,N/A,0.6517,0.6402,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051369,Occasional,Occasional,Occasional,Match,N/A,0.9298,0.906,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051374,Occasional,Occasional,Occasional,Match,N/A,0.675,0.6768,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051379,New,Occasional,Occasional,Match,N/A,1.1528,1.1535,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051380,At-Risk,At-Risk,At-Risk,Match,N/A,1.5816,1.5342,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051383,Occasional,Occasional,Occasional,Match,N/A,0.5676,0.5684,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051390,At-Risk,Occasional,At-Risk,Mismatch,N/A,1.3933,1.4114,distance to assigned centroid in standardized space (lower = closer),Inconsistent: Python correct
customer,CUST0051397,Occasional,At-Risk,At-Risk,Match,N/A,1.3274,1.3381,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051400,New,Occasional,Occasional,Match,N/A,1.2796,1.28,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051401,Occasional,Occasional,Occasional,Match,N/A,1.3125,1.3119,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051404,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.6306,1.6356,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051410,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.5675,0.597,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051413,Occasional,Occasional,Occasional,Match,N/A,1.1112,1.1123,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051418,Occasional,Occasional,Occasional,Match,N/A,1.3929,1.3934,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051425,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.7653,1.7661,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051427,Occasional,Occasional,Occasional,Match,N/A,1.1638,1.1687,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051430,New,Occasional,Occasional,Match,N/A,1.2674,1.2649,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051436,New,Occasional,Occasional,Match,N/A,0.896,0.8953,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051438,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.174,1.1826,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051441,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.2851,1.2473,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051443,Occasional,Occasional,Occasional,Match,N/A,0.3225,0.3269,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051449,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.7744,1.7736,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051452,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.6864,0.7305,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051456,At-Risk,Occasional,Occasional,Match,N/A,0.5577,0.5674,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051460,Frequent,At-Risk,At-Risk,Match,N/A,0.6968,0.6684,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051462,Occasional,Occasional,Occasional,Match,N/A,0.7378,0.742,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051465,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5767,1.5765,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051474,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.053,1.0861,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051475,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.0156,1.0322,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051490,High-Value Loyal,At-Risk,At-Risk,Match,N/A,0.9894,1.0384,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051496,At-Risk,At-Risk,At-Risk,Match,N/A,1.7283,1.707,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051503,At-Risk,At-Risk,At-Risk,Match,N/A,1.2894,1.2786,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051504,Occasional,At-Risk,At-Risk,Match,N/A,0.8566,0.8595,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051510,Occasional,Occasional,Occasional,Match,N/A,0.9455,0.9455,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051520,Frequent,At-Risk,At-Risk,Match,N/A,1.205,1.238,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051531,Occasional,Occasional,Occasional,Match,N/A,1.1329,1.1378,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051532,Occasional,Occasional,Occasional,Match,N/A,0.5256,0.5217,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051544,At-Risk,Occasional,Occasional,Match,N/A,1.3963,1.3923,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051551,High-Value Loyal,At-Risk,High-Value Loyal,Mismatch,N/A,1.2737,1.308,distance to assigned centroid in standardized space (lower = closer),Inconsistent: Python correct
customer,CUST0051564,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.3311,2.3319,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051578,Occasional,Occasional,Occasional,Match,N/A,0.8209,0.7875,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051580,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.9749,0.9408,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051582,New,Occasional,Occasional,Match,N/A,1.0569,1.0607,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051587,Occasional,Occasional,Occasional,Match,N/A,0.9299,0.9303,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051591,At-Risk,Promotion-Driven,Promotion-Driven,Match,N/A,1.4032,1.4024,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051605,Occasional,At-Risk,At-Risk,Match,N/A,1.1469,1.1581,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051617,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.0462,1.0259,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051618,Occasional,Occasional,Occasional,Match,N/A,1.4464,1.4478,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051628,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.9168,0.9174,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051629,New,Occasional,Occasional,Match,N/A,1.186,1.1815,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051632,New,Occasional,Occasional,Match,N/A,1.0597,1.0592,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051642,At-Risk,Promotion-Driven,Promotion-Driven,Match,N/A,1.2522,1.2516,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051649,At-Risk,Occasional,Occasional,Match,N/A,1.3684,1.3957,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051650,Occasional,Occasional,Occasional,Match,N/A,1.3159,1.314,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051652,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.2267,1.2262,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051654,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.0894,1.0569,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051659,Occasional,Occasional,Occasional,Match,N/A,0.5685,0.5632,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051665,Occasional,Occasional,Occasional,Match,N/A,1.6383,1.6084,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051666,Occasional,Occasional,Occasional,Match,N/A,0.6779,0.674,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051667,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.7985,0.798,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051668,Occasional,At-Risk,At-Risk,Match,N/A,0.9913,1.0058,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051677,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.0543,2.0544,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051679,Occasional,Occasional,Occasional,Match,N/A,1.8927,1.8643,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051683,Occasional,Occasional,Occasional,Match,N/A,0.4748,0.4741,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051685,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.5392,1.586,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051688,Occasional,Occasional,Occasional,Match,N/A,1.1271,1.132,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051693,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.9225,0.969,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051695,Occasional,Occasional,Occasional,Match,N/A,1.3915,1.3935,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051700,Occasional,Occasional,Occasional,Match,N/A,0.8745,0.8796,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051703,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.9409,0.9404,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051706,Occasional,Occasional,Occasional,Match,N/A,0.817,0.8154,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051710,Frequent,At-Risk,At-Risk,Match,N/A,0.8796,0.9382,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051711,Occasional,Occasional,Occasional,Match,N/A,0.4904,0.4879,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051713,Occasional,At-Risk,At-Risk,Match,N/A,0.9521,0.937,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051718,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.26,1.26,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051719,Occasional,Occasional,Occasional,Match,N/A,0.9192,0.9241,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051721,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.9066,1.9058,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051735,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.3374,1.3551,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051749,Frequent,At-Risk,At-Risk,Match,N/A,0.6551,0.6961,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051756,Occasional,Occasional,Occasional,Match,N/A,1.4005,1.3726,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051762,Occasional,Occasional,Occasional,Match,N/A,0.8131,0.8176,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051767,Promotion-Driven,At-Risk,At-Risk,Match,N/A,1.0924,1.0816,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051774,Occasional,Occasional,Occasional,Match,N/A,1.3086,1.3164,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051781,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.3369,1.3361,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051787,Occasional,Occasional,Occasional,Match,N/A,0.7426,0.7413,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051790,Occasional,Occasional,Occasional,Match,N/A,0.6619,0.6585,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051791,At-Risk,Occasional,Occasional,Match,N/A,1.4766,1.5031,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051793,Occasional,At-Risk,At-Risk,Match,N/A,1.5032,1.5151,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051808,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.4568,1.4538,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051816,Occasional,Occasional,Occasional,Match,N/A,1.0274,1.0321,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051817,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.7983,1.8395,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051818,At-Risk,At-Risk,At-Risk,Match,N/A,1.6094,1.5639,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051827,Occasional,At-Risk,At-Risk,Match,N/A,1.2556,1.2813,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051829,Occasional,Occasional,Occasional,Match,N/A,1.2246,1.2244,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051838,Promotion-Driven,At-Risk,At-Risk,Match,N/A,1.8316,1.8636,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051841,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.3398,0.3756,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051848,At-Risk,At-Risk,At-Risk,Match,N/A,1.6262,1.5893,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051857,Occasional,Occasional,Occasional,Match,N/A,1.3442,1.3429,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051868,Occasional,Occasional,Occasional,Match,N/A,0.321,0.3211,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051877,Occasional,Occasional,Occasional,Match,N/A,0.9251,0.9296,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051878,Occasional,Occasional,Occasional,Match,N/A,0.9429,0.9115,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051883,Occasional,Occasional,Occasional,Match,N/A,1.2256,1.2206,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
