table,rule,row_key,column,original_value,injected_value
Inventory,inconsistent_unit,INV01148778,unit,liters,ltr
Inventory,inconsistent_unit,INV01149079,unit,pcs,pieces
Inventory,inconsistent_unit,INV01149357,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01149529,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01149592,unit,pcs,pc
Inventory,inconsistent_unit,INV01149713,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01149778,unit,pcs,PCS
Inventory,inconsistent_unit,INV01150043,unit,liters,litres
Inventory,inconsistent_unit,INV01150081,unit,pcs,pc
Inventory,inconsistent_unit,INV01150094,unit,pcs,pieces
Inventory,inconsistent_unit,INV01150141,unit,pcs,PCS
Inventory,inconsistent_unit,INV01150222,unit,pcs,PCS
Inventory,inconsistent_unit,INV01150451,unit,liters,Liters
Inventory,inconsistent_unit,INV01150453,unit,liters,Liters
Inventory,inconsistent_unit,INV01150460,unit,liters,Liters
Inventory,inconsistent_unit,INV01150470,unit,pcs,PCS
Inventory,inconsistent_unit,INV01150538,unit,kg,KG
Inventory,inconsistent_unit,INV01150573,unit,kg,Kg
Inventory,inconsistent_unit,INV01150805,unit,kg,kilogram
Inventory,inconsistent_unit,INV01150855,unit,kg,Kg
Inventory,inconsistent_unit,INV01150904,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01150923,unit,pcs,pieces
Inventory,inconsistent_unit,INV01150957,unit,kg,kilogram
Inventory,inconsistent_unit,INV01150965,unit,pcs,pieces
Inventory,inconsistent_unit,INV01150970,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01151032,unit,liters,L
Inventory,inconsistent_unit,INV01151038,unit,pcs,pc
Inventory,inconsistent_unit,INV01151042,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01151089,unit,kg,KG
Inventory,inconsistent_unit,INV01151099,unit,kg,kgs
Inventory,inconsistent_unit,INV01151206,unit,pcs,PCS
Inventory,inconsistent_unit,INV01151342,unit,liters,litres
Inventory,inconsistent_unit,INV01151348,unit,pcs,pieces
Inventory,inconsistent_unit,INV01151444,unit,liters,ltr
Inventory,inconsistent_unit,INV01151572,unit,pcs,pieces
Inventory,inconsistent_unit,INV01151581,unit,liters,Liters
Inventory,inconsistent_unit,INV01151740,unit,pcs,pieces
Inventory,inconsistent_unit,INV01151874,unit,liters,litres
Inventory,inconsistent_unit,INV01151947,unit,kg,KG
Inventory,inconsistent_unit,INV01151975,unit,pcs,pieces
Inventory,inconsistent_unit,INV01152055,unit,liters,litres
Inventory,inconsistent_unit,INV01152136,unit,pcs,pieces
Inventory,inconsistent_unit,INV01152157,unit,liters,ltr
Inventory,inconsistent_unit,INV01152262,unit,pcs,pc
Inventory,inconsistent_unit,INV01152381,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01152484,unit,pcs,pieces
Inventory,inconsistent_unit,INV01152487,unit,pcs,pieces
Inventory,inconsistent_unit,INV01152573,unit,liters,litres
Inventory,inconsistent_unit,INV01152603,unit,pcs,pc
Inventory,inconsistent_unit,INV01152714,unit,liters,litres
Inventory,inconsistent_unit,INV01153198,unit,kg,KG
Inventory,inconsistent_unit,INV01153212,unit,kg,Kg
Inventory,inconsistent_unit,INV01153249,unit,pcs,PCS
Inventory,inconsistent_unit,INV01153362,unit,kg,kilogram
Inventory,inconsistent_unit,INV01153431,unit,liters,ltr
Inventory,inconsistent_unit,INV01153557,unit,liters,litres
Inventory,inconsistent_unit,INV01153698,unit,pcs,pc
Inventory,inconsistent_unit,INV01153789,unit,pcs,PCS
Inventory,inconsistent_unit,INV01153865,unit,pcs,pieces
Inventory,inconsistent_unit,INV01153887,unit,kg,Kg
Inventory,inconsistent_unit,INV01154134,unit,pcs,pieces
Inventory,inconsistent_unit,INV01154179,unit,kg,Kg
Inventory,inconsistent_unit,INV01154180,unit,kg,kilogram
Inventory,inconsistent_unit,INV01154298,unit,liters,Liters
Inventory,inconsistent_unit,INV01154423,unit,pcs,pieces
Inventory,inconsistent_unit,INV01154494,unit,pcs,PCS
Inventory,inconsistent_unit,INV01154669,unit,pcs,pc
Inventory,inconsistent_unit,INV01154675,unit,liters,ltr
Inventory,inconsistent_unit,INV01154855,unit,pcs,pc
Inventory,inconsistent_unit,INV01155001,unit,liters,litres
Inventory,inconsistent_unit,INV01155072,unit,pcs,pieces
Inventory,inconsistent_unit,INV01155163,unit,kg,KG
Inventory,inconsistent_unit,INV01155383,unit,liters,litres
Inventory,inconsistent_unit,INV01155407,unit,pcs,pieces
Inventory,inconsistent_unit,INV01155423,unit,pcs,PCS
Inventory,inconsistent_unit,INV01155484,unit,pcs,pieces
Inventory,inconsistent_unit,INV01155576,unit,pcs,pieces
Inventory,inconsistent_unit,INV01155588,unit,kg,kilogram
Inventory,inconsistent_unit,INV01155639,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01155641,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01155773,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01155780,unit,pcs,pieces
Inventory,inconsistent_unit,INV01155905,unit,pcs,PCS
Inventory,inconsistent_unit,INV01155948,unit,liters,Liters
Inventory,inconsistent_unit,INV01156002,unit,pcs,pieces
Inventory,inconsistent_unit,INV01156031,unit,kg,kgs
Inventory,inconsistent_unit,INV01156170,unit,kg,kgs
Inventory,inconsistent_unit,INV01156206,unit,pcs,PCS
Inventory,inconsistent_unit,INV01156352,unit,kg,kilogram
Inventory,inconsistent_unit,INV01156428,unit,kg,kilogram
Inventory,inconsistent_unit,INV01156587,unit,kg,KG
Inventory,inconsistent_unit,INV01156752,unit,pcs,PCS
Inventory,inconsistent_unit,INV01156759,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01156790,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01156987,unit,pcs,PCS
Inventory,inconsistent_unit,INV01157156,unit,kg,KG
Inventory,inconsistent_unit,INV01157180,unit,pcs,PCS
Inventory,inconsistent_unit,INV01157208,unit,pcs,PCS
Inventory,inconsistent_unit,INV01157255,unit,pcs,pieces
Inventory,inconsistent_unit,INV01157402,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01157420,unit,kg,kilogram
Inventory,inconsistent_unit,INV01157526,unit,pcs,pc
Inventory,inconsistent_unit,INV01157580,unit,pcs,pieces
Inventory,inconsistent_unit,INV01157584,unit,pcs,pieces
Inventory,inconsistent_unit,INV01157716,unit,kg,kilogram
Inventory,inconsistent_unit,INV01157825,unit,pcs,pieces
Inventory,inconsistent_unit,INV01157917,unit,liters,L
Inventory,inconsistent_unit,INV01157970,unit,kg,KG
Inventory,inconsistent_unit,INV01157982,unit,kg,KG
Inventory,inconsistent_unit,INV01158167,unit,pcs,pc
Inventory,inconsistent_unit,INV01158168,unit,pcs,PCS
Inventory,inconsistent_unit,INV01158251,unit,kg,Kg
Inventory,inconsistent_unit,INV01158346,unit,liters,ltr
Inventory,inconsistent_unit,INV01158365,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01158402,unit,kg,Kg
Inventory,inconsistent_unit,INV01158476,unit,liters,litres
Inventory,inconsistent_unit,INV01158678,unit,kg,kilogram
Inventory,inconsistent_unit,INV01158806,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01158992,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01159039,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01159148,unit,pcs,PCS
Inventory,inconsistent_unit,INV01159149,unit,pcs,pc
Inventory,inconsistent_unit,INV01159219,unit,pcs,pieces
Inventory,inconsistent_unit,INV01159246,unit,kg,kgs
Inventory,inconsistent_unit,INV01159353,unit,pcs,pieces
Inventory,inconsistent_unit,INV01159410,unit,kg,kilogram
Inventory,inconsistent_unit,INV01159433,unit,pcs,pieces
Inventory,inconsistent_unit,INV01159702,unit,pcs,PCS
Inventory,inconsistent_unit,INV01159746,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01159823,unit,kg,kilogram
Inventory,inconsistent_unit,INV01160285,unit,pcs,PCS
Inventory,inconsistent_unit,INV01160450,unit,liters,L
Inventory,inconsistent_unit,INV01160534,unit,kg,KG
Inventory,inconsistent_unit,INV01160783,unit,pcs,pc
Inventory,inconsistent_unit,INV01160846,unit,pcs,pieces
Inventory,inconsistent_unit,INV01161053,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01161067,unit,kg,Kg
Inventory,inconsistent_unit,INV01161197,unit,pcs,pc
Inventory,inconsistent_unit,INV01161281,unit,pcs,pieces
Inventory,inconsistent_unit,INV01161286,unit,liters,Liters
Inventory,inconsistent_unit,INV01161459,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01161641,unit,kg,kilogram
Inventory,inconsistent_unit,INV01162044,unit,pcs,pieces
Inventory,inconsistent_unit,INV01162172,unit,pcs,pc
Inventory,inconsistent_unit,INV01162173,unit,pcs,pieces
Inventory,inconsistent_unit,INV01162261,unit,pcs,pieces
Inventory,inconsistent_unit,INV01162387,unit,pcs,pc
Inventory,inconsistent_unit,INV01162470,unit,pcs,PCS
Inventory,inconsistent_unit,INV01162544,unit,kg,kilogram
Inventory,inconsistent_unit,INV01162647,unit,kg,kilogram
Inventory,inconsistent_unit,INV01162752,unit,pcs,PCS
Inventory,inconsistent_unit,INV01163070,unit,kg,KG
Inventory,inconsistent_unit,INV01163090,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01163178,unit,pcs,pc
Inventory,inconsistent_unit,INV01163435,unit,pcs,PCS
Inventory,inconsistent_unit,INV01163624,unit,kg,Kg
Inventory,inconsistent_unit,INV01163694,unit,liters,Liters
Inventory,inconsistent_unit,INV01163874,unit,liters,litres
Inventory,inconsistent_unit,INV01164038,unit,kg,KG
Inventory,inconsistent_unit,INV01164150,unit,pcs,PCS
Inventory,inconsistent_unit,INV01164286,unit,pcs,PCS
Inventory,inconsistent_unit,INV01164330,unit,kg,kilogram
Inventory,inconsistent_unit,INV01164360,unit,pcs,pieces
Inventory,inconsistent_unit,INV01164380,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01164448,unit,kg,kgs
Inventory,inconsistent_unit,INV01164454,unit,kg,KG
Inventory,inconsistent_unit,INV01164597,unit,kg,kgs
Inventory,inconsistent_unit,INV01164631,unit,pcs,PCS
Inventory,inconsistent_unit,INV01164644,unit,kg,Kg
Inventory,inconsistent_unit,INV01164680,unit,liters,Liters
Inventory,inconsistent_unit,INV01164766,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01164818,unit,liters,litres
Inventory,inconsistent_unit,INV01164850,unit,liters,L
Inventory,inconsistent_unit,INV01164950,unit,liters,L
Inventory,inconsistent_unit,INV01165008,unit,kg,Kg
Inventory,inconsistent_unit,INV01165015,unit,kg,Kg
Inventory,inconsistent_unit,INV01165023,unit,kg,kgs
Inventory,inconsistent_unit,INV01165124,unit,pcs,pieces
Inventory,inconsistent_unit,INV01165216,unit,pcs,pieces
Inventory,inconsistent_unit,INV01165372,unit,liters,litres
Inventory,inconsistent_unit,INV01165420,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01165421,unit,pcs,pc
Inventory,inconsistent_unit,INV01165466,unit,pcs,pc
Inventory,inconsistent_unit,INV01165572,unit,kg,KG
Inventory,inconsistent_unit,INV01165779,unit,pcs,pieces
Inventory,inconsistent_unit,INV01165859,unit,kg,kgs
Inventory,inconsistent_unit,INV01165877,unit,kg,KG
Inventory,inconsistent_unit,INV01165887,unit,pcs,PCS
Inventory,inconsistent_unit,INV01166079,unit,liters,Liters
Inventory,inconsistent_unit,INV01166167,unit,kg,Kg
Inventory,inconsistent_unit,INV01166215,unit,pcs,pieces
Inventory,inconsistent_unit,INV01166256,unit,pcs,PCS
Inventory,inconsistent_unit,INV01166526,unit,pcs,pieces
Inventory,inconsistent_unit,INV01166534,unit,pcs,pc
Inventory,inconsistent_unit,INV01166552,unit,liters,ltr
Inventory,inconsistent_unit,INV01166738,unit,pcs,pc
Inventory,inconsistent_unit,INV01166739,unit,pcs,PCS
Inventory,inconsistent_unit,INV01166983,unit,kg,KG
Inventory,inconsistent_unit,INV01167405,unit,kg,kgs
Inventory,inconsistent_unit,INV01167496,unit,liters,litres
Inventory,inconsistent_unit,INV01167533,unit,liters,L
Inventory,inconsistent_unit,INV01167720,unit,kg,kgs
Inventory,inconsistent_unit,INV01167879,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01167995,unit,pcs,pc
Inventory,inconsistent_unit,INV01168105,unit,kg,Kg
Inventory,inconsistent_unit,INV01168468,unit,liters,litres
Inventory,inconsistent_unit,INV01168634,unit,pcs,pieces
Inventory,inconsistent_unit,INV01168928,unit,pcs,pieces
Inventory,inconsistent_unit,INV01168940,unit,pcs,PCS
Inventory,inconsistent_unit,INV01168967,unit,kg,KG
Inventory,inconsistent_unit,INV01169041,unit,liters,litres
Inventory,inconsistent_unit,INV01169117,unit,kg,Kg
Inventory,inconsistent_unit,INV01169384,unit,kg,KG
Inventory,inconsistent_unit,INV01169430,unit,kg,KG
Inventory,inconsistent_unit,INV01169477,unit,pcs,pieces
Inventory,inconsistent_unit,INV01169657,unit,kg,KG
Inventory,inconsistent_unit,INV01169720,unit,kg,kgs
Inventory,inconsistent_unit,INV01169842,unit,pcs,pc
Inventory,inconsistent_unit,INV01169851,unit,pcs,pc
Inventory,inconsistent_unit,INV01169894,unit,liters,ltr
Inventory,inconsistent_unit,INV01169907,unit,pcs,PCS
Inventory,inconsistent_unit,INV01170031,unit,liters,litres
Inventory,inconsistent_unit,INV01170153,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01170200,unit,pcs,PCS
Inventory,inconsistent_unit,INV01170397,unit,pcs,pc
Inventory,inconsistent_unit,INV01170398,unit,pcs,PCS
Inventory,inconsistent_unit,INV01171005,unit,liters,Liters
Inventory,inconsistent_unit,INV01171077,unit,kg,Kg
Inventory,inconsistent_unit,INV01171183,unit,pcs,pieces
Inventory,inconsistent_unit,INV01171865,unit,pcs,PCS
Inventory,inconsistent_unit,INV01172015,unit,pcs,PCS
Inventory,inconsistent_unit,INV01172051,unit,kg,KG
Inventory,inconsistent_unit,INV01172082,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01172196,unit,kg,kilogram
Inventory,inconsistent_unit,INV01172224,unit,pcs,PCS
Inventory,inconsistent_unit,INV01172262,unit,liters,L
Inventory,inconsistent_unit,INV01172402,unit,pcs,pc
Inventory,inconsistent_unit,INV01172494,unit,pcs,pieces
Inventory,inconsistent_unit,INV01172827,unit,liters,ltr
Inventory,inconsistent_unit,INV01172941,unit,pcs,pieces
Inventory,inconsistent_unit,INV01172966,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01173113,unit,liters,ltr
Inventory,inconsistent_unit,INV01173133,unit,pcs,pc
Inventory,inconsistent_unit,INV01173521,unit,kg,kgs
Inventory,inconsistent_unit,INV01173628,unit,kg,KG
Inventory,inconsistent_unit,INV01173630,unit,pcs,PCS
Inventory,inconsistent_unit,INV01173782,unit,pcs,PCS
Inventory,inconsistent_unit,INV01173859,unit,pcs,pc
Inventory,inconsistent_unit,INV01173920,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01173977,unit,liters,L
Inventory,inconsistent_unit,INV01174013,unit,pcs,pieces
Inventory,inconsistent_unit,INV01174018,unit,kg,kilogram
Inventory,inconsistent_unit,INV01174043,unit,kg,kilogram
Inventory,inconsistent_unit,INV01174325,unit,kg,kgs
Inventory,inconsistent_unit,INV01174398,unit,liters,Liters
Inventory,inconsistent_unit,INV01174795,unit,kg,KG
Inventory,inconsistent_unit,INV01174828,unit,liters,Liters
Inventory,inconsistent_unit,INV01174886,unit,kg,kgs
Inventory,inconsistent_unit,INV01174963,unit,pcs,pc
Inventory,inconsistent_unit,INV01175061,unit,kg,Kg
Inventory,inconsistent_unit,INV01175273,unit,kg,Kg
Inventory,inconsistent_unit,INV01175298,unit,kg,Kg
Inventory,inconsistent_unit,INV01175770,unit,pcs,PCS
Inventory,inconsistent_unit,INV01175799,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01175811,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01175907,unit,kg,kgs
Inventory,inconsistent_unit,INV01176004,unit,kg,kgs
Inventory,inconsistent_unit,INV01176017,unit,pcs,pieces
Inventory,inconsistent_unit,INV01176121,unit,kg,Kg
Inventory,inconsistent_unit,INV01176269,unit,kg,kgs
Inventory,inconsistent_unit,INV01176626,unit,pcs,PCS
Inventory,inconsistent_unit,INV01176700,unit,kg,kilogram
Inventory,inconsistent_unit,INV01176750,unit,pcs,PCS
Inventory,inconsistent_unit,INV01176853,unit,kg,kilogram
Inventory,inconsistent_unit,INV01176975,unit,kg,Kg
Inventory,inconsistent_unit,INV01177007,unit,pcs,PCS
Inventory,inconsistent_unit,INV01177079,unit,pcs,PCS
Inventory,inconsistent_unit,INV01177167,unit,pcs,PCS
Inventory,inconsistent_unit,INV01177502,unit,pcs,pc
Inventory,inconsistent_unit,INV01177535,unit,kg,Kg
Inventory,inconsistent_unit,INV01177697,unit,kg,KG
Inventory,inconsistent_unit,INV01177722,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01177874,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01177885,unit,kg,kilogram
Inventory,inconsistent_unit,INV01177957,unit,pcs,pieces
Inventory,inconsistent_unit,INV01178078,unit,pcs,PCS
Inventory,inconsistent_unit,INV01178125,unit,kg,KG
Inventory,inconsistent_unit,INV01178184,unit,liters,L
Inventory,inconsistent_unit,INV01178210,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01178334,unit,liters,ltr
Inventory,inconsistent_unit,INV01178366,unit,pcs,PCS
Inventory,inconsistent_unit,INV01178504,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01178538,unit,kg,Kg
Inventory,inconsistent_unit,INV01178557,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01178564,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01178715,unit,kg,Kg
Inventory,inconsistent_unit,INV01178818,unit,kg,kgs
Inventory,inconsistent_unit,INV01178906,unit,pcs,pc
Inventory,inconsistent_unit,INV01178923,unit,liters,litres
Inventory,inconsistent_unit,INV01178942,unit,kg,kgs
Inventory,inconsistent_unit,INV01178960,unit,kg,kilogram
Inventory,inconsistent_unit,INV01179302,unit,liters,L
Inventory,inconsistent_unit,INV01179306,unit,liters,ltr
Inventory,inconsistent_unit,INV01179341,unit,liters,Liters
Inventory,inconsistent_unit,INV01179384,unit,kg,kilogram
Inventory,inconsistent_unit,INV01179474,unit,pcs,pieces
Inventory,inconsistent_unit,INV01179808,unit,kg,kilogram
Inventory,inconsistent_unit,INV01179911,unit,liters,litres
Inventory,inconsistent_unit,INV01179936,unit,kg,kilogram
Inventory,inconsistent_unit,INV01180012,unit,liters,Liters
Inventory,inconsistent_unit,INV01180187,unit,pcs,pieces
Inventory,inconsistent_unit,INV01180212,unit,kg,KG
Inventory,inconsistent_unit,INV01180232,unit,kg,kilogram
Inventory,inconsistent_unit,INV01180344,unit,pcs,PCS
Inventory,inconsistent_unit,INV01180552,unit,pcs,pc
Inventory,inconsistent_unit,INV01180807,unit,pcs,pieces
Inventory,inconsistent_unit,INV01180907,unit,pcs,PCS
Inventory,inconsistent_unit,INV01181188,unit,pcs,pieces
Inventory,inconsistent_unit,INV01181343,unit,kg,kilogram
Inventory,inconsistent_unit,INV01181435,unit,liters,Liters
Inventory,inconsistent_unit,INV01181670,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01181738,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01181786,unit,kg,Kg
Inventory,inconsistent_unit,INV01181792,unit,kg,Kg
Inventory,inconsistent_unit,INV01181833,unit,pcs,PCS
Inventory,inconsistent_unit,INV01182151,unit,pcs,pc
Inventory,inconsistent_unit,INV01182186,unit,kg,kgs
Inventory,inconsistent_unit,INV01182197,unit,kg,kilogram
Inventory,inconsistent_unit,INV01182280,unit,pcs,pc
Inventory,inconsistent_unit,INV01182512,unit,kg,Kg
Inventory,inconsistent_unit,INV01182582,unit,liters,Liters
Inventory,inconsistent_unit,INV01182634,unit,pcs,pieces
Inventory,inconsistent_unit,INV01182821,unit,liters,ltr
Inventory,inconsistent_unit,INV01182829,unit,liters,Liters
Inventory,inconsistent_unit,INV01182858,unit,liters,L
Inventory,inconsistent_unit,INV01182917,unit,pcs,pieces
Inventory,inconsistent_unit,INV01183042,unit,kg,kgs
Inventory,inconsistent_unit,INV01183074,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01183083,unit,kg,KG
Inventory,inconsistent_unit,INV01183172,unit,kg,KG
Inventory,inconsistent_unit,INV01183287,unit,liters,Liters
Inventory,inconsistent_unit,INV01183309,unit,kg,kgs
Inventory,inconsistent_unit,INV01183372,unit,pcs,pieces
Inventory,inconsistent_unit,INV01183401,unit,pcs,pieces
Inventory,inconsistent_unit,INV01183512,unit,pcs,pieces
Inventory,inconsistent_unit,INV01183543,unit,liters,L
Inventory,inconsistent_unit,INV01183661,unit,pcs,PCS
Inventory,inconsistent_unit,INV01183876,unit,kg,KG
Inventory,inconsistent_unit,INV01183888,unit,kg,kilogram
Inventory,inconsistent_unit,INV01184046,unit,pcs,pc
Inventory,inconsistent_unit,INV01184116,unit,pcs,pc
Inventory,inconsistent_unit,INV01184248,unit,liters,Liters
Inventory,inconsistent_unit,INV01184253,unit,liters,litres
Inventory,inconsistent_unit,INV01184385,unit,liters,L
Inventory,inconsistent_unit,INV01184514,unit,pcs,pieces
Inventory,inconsistent_unit,INV01184754,unit,pcs,PCS
Inventory,inconsistent_unit,INV01184950,unit,liters,Liters
Inventory,inconsistent_unit,INV01184962,unit,pcs,pieces
Inventory,inconsistent_unit,INV01184966,unit,pcs,PCS
Inventory,inconsistent_unit,INV01185046,unit,pcs,PCS
Inventory,inconsistent_unit,INV01185106,unit,pcs,pieces
Inventory,inconsistent_unit,INV01185241,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01185314,unit,pcs,pc
Inventory,inconsistent_unit,INV01185334,unit,pcs,PCS
Inventory,inconsistent_unit,INV01185356,unit,pcs,pc
Inventory,inconsistent_unit,INV01185391,unit,pcs,pieces
Inventory,inconsistent_unit,INV01185447,unit,pcs,PCS
Inventory,inconsistent_unit,INV01185492,unit,liters,litres
Inventory,inconsistent_unit,INV01185494,unit,liters,L
Inventory,inconsistent_unit,INV01185748,unit,pcs,pc
Inventory,inconsistent_unit,INV01185947,unit,pcs,pc
Inventory,inconsistent_unit,INV01186010,unit,pcs,pieces
Inventory,inconsistent_unit,INV01186223,unit,pcs,pc
Inventory,inconsistent_unit,INV01186229,unit,pcs,pieces
Inventory,inconsistent_unit,INV01186351,unit,liters,ltr
Inventory,inconsistent_unit,INV01186409,unit,kg,kgs
Inventory,inconsistent_unit,INV01186451,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01186513,unit,pcs,pc
Inventory,inconsistent_unit,INV01186744,unit,kg,kgs
Inventory,inconsistent_unit,INV01187036,unit,pcs,pieces
Inventory,inconsistent_unit,INV01187478,unit,liters,L
Inventory,inconsistent_unit,INV01187649,unit,pcs,pieces
Inventory,inconsistent_unit,INV01187671,unit,kg,KG
Inventory,inconsistent_unit,INV01187736,unit,kg,kilogram
Inventory,inconsistent_unit,INV01187775,unit,pcs,pc
Inventory,inconsistent_unit,INV01187820,unit,kg,kgs
Inventory,inconsistent_unit,INV01187868,unit,pcs,pc
Inventory,inconsistent_unit,INV01188047,unit,liters,Liters
Inventory,inconsistent_unit,INV01188085,unit,pcs,pc
Inventory,inconsistent_unit,INV01188325,unit,liters,ltr
Inventory,inconsistent_unit,INV01188541,unit,kg,KG
Inventory,inconsistent_unit,INV01188640,unit,liters,ltr
Inventory,inconsistent_unit,INV01188643,unit,liters,ltr
Inventory,inconsistent_unit,INV01188798,unit,kg,KG
Inventory,inconsistent_unit,INV01188844,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01188994,unit,kg,KG
Inventory,inconsistent_unit,INV01189139,unit,pcs,pc
Inventory,inconsistent_unit,INV01189211,unit,kg,Kg
Inventory,inconsistent_unit,INV01189241,unit,pcs,pc
Inventory,inconsistent_unit,INV01189372,unit,kg,KG
Inventory,inconsistent_unit,INV01189493,unit,kg,Kg
Inventory,inconsistent_unit,INV01189532,unit,pcs,pieces
Inventory,inconsistent_unit,INV01189708,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01189741,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01189842,unit,pcs,pc
Inventory,inconsistent_unit,INV01190058,unit,kg,kilogram
Inventory,inconsistent_unit,INV01190232,unit,pcs,pc
Inventory,inconsistent_unit,INV01190243,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01190577,unit,liters,ltr
Inventory,inconsistent_unit,INV01190633,unit,kg,KG
Inventory,inconsistent_unit,INV01190636,unit,kg,KG
Inventory,inconsistent_unit,INV01190656,unit,pcs,PCS
Inventory,inconsistent_unit,INV01190671,unit,pcs,pc
Inventory,inconsistent_unit,INV01190699,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01190745,unit,pcs,pieces
Inventory,inconsistent_unit,INV01190878,unit,pcs,pieces
Inventory,inconsistent_unit,INV01190891,unit,liters,L
Inventory,inconsistent_unit,INV01190938,unit,pcs,pieces
Inventory,inconsistent_unit,INV01191022,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01191070,unit,kg,KG
Inventory,inconsistent_unit,INV01191377,unit,pcs,pieces
Inventory,inconsistent_unit,INV01191392,unit,kg,kilogram
Inventory,inconsistent_unit,INV01191494,unit,kg,kgs
Inventory,inconsistent_unit,INV01191570,unit,pcs,PCS
Inventory,inconsistent_unit,INV01191705,unit,liters,litres
Inventory,inconsistent_unit,INV01191758,unit,kg,KG
Inventory,inconsistent_unit,INV01191837,unit,liters,Liters
Inventory,inconsistent_unit,INV01191871,unit,pcs,pieces
Inventory,inconsistent_unit,INV01191876,unit,liters,Liters
Inventory,inconsistent_unit,INV01192290,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01192310,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01192491,unit,pcs,pieces
Inventory,inconsistent_unit,INV01192536,unit,liters,L
Inventory,inconsistent_unit,INV01192619,unit,pcs,pc
Inventory,inconsistent_unit,INV01192867,unit,kg,kilogram
Inventory,inconsistent_unit,INV01192906,unit,pcs,pieces
Inventory,inconsistent_unit,INV01193075,unit,pcs,pc
Inventory,inconsistent_unit,INV01193118,unit,pcs,PCS
Inventory,inconsistent_unit,INV01193128,unit,pcs,pieces
Inventory,inconsistent_unit,INV01193147,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01193268,unit,pcs,pc
Inventory,inconsistent_unit,INV01193377,unit,liters,litres
Inventory,inconsistent_unit,INV01193479,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01193511,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01193646,unit,pcs,pc
Inventory,inconsistent_unit,INV01193664,unit,liters,litres
Inventory,inconsistent_unit,INV01193668,unit,liters,ltr
Inventory,inconsistent_unit,INV01193736,unit,kg,Kg
Inventory,inconsistent_unit,INV01193901,unit,pcs,pc
Inventory,inconsistent_unit,INV01193909,unit,pcs,PCS
Inventory,inconsistent_unit,INV01193936,unit,liters,Liters
Inventory,inconsistent_unit,INV01193988,unit,pcs,pieces
Inventory,inconsistent_unit,INV01194186,unit,pcs,pc
Inventory,inconsistent_unit,INV01194305,unit,kg,KG
Inventory,inconsistent_unit,INV01194326,unit,pcs,pieces
Inventory,inconsistent_unit,INV01194363,unit,liters,ltr
Inventory,inconsistent_unit,INV01194373,unit,liters,L
Inventory,inconsistent_unit,INV01194493,unit,pcs,PCS
Inventory,inconsistent_unit,INV01194677,unit,pcs,pc
Inventory,inconsistent_unit,INV01194824,unit,pcs,Pcs
