order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method,quarantine_reason
ORD00094487,CUST0030792,LOC0016,2025-07-07 22:11:24,Website,Completed,PROMO011,1930.00,200.00,276.80,2006.80,Card,orphan_foreign_key
ORD00094674,CUST1955225,LOC0011,2025-07-08 14:38:13,Dine-in,Completed,PROMO011,7550.00,200.00,1176.00,8526.00,Wallet,orphan_foreign_key
ORD00094917,,LOC0005,2025-07-08 23:51:43,Dine-in,Completed,PROMO011,11020.00,200.00,1623.00,12443.00,Cash,missing_value
ORD00095018,CUST0034879,LOC0011,2025-07-09 13:44:13,Website,Completed,,4790.00,11306.65,766.40,5556.40,Card,discount_exceeds_subtotal
ORD00095160,CUST0000690,LOC0015,2025-07-09 20:07:40,Dine-in,Completed,,5380.00,0.00,860.80,6240.80,Card,orphan_foreign_key
ORD00095518,CUST8388878,LOC0003,2025-07-10 18:53:16,Dine-in,Completed,,2755.00,0.00,413.25,3168.25,Card,orphan_foreign_key
ORD00095577,CUST9476429,LOC0018,2025-07-10 19:58:08,App,Completed,,4340.00,0.00,694.40,5034.40,Card,orphan_foreign_key
ORD00095584,CUST0015001,LOC0014,2025-07-10 20:04:39,Takeaway,Completed,PROMO011,2160.00,5360.10,294.00,2254.00,Wallet,discount_exceeds_subtotal
ORD00096183,CUST8243102,LOC0023,2025-07-11 21:07:27,Dine-in,Completed,,2580.00,0.00,387.00,2967.00,Wallet,orphan_foreign_key
ORD00096844,CUST0014322,LOC0021,2025-07-12 21:55:31,Dine-in,Completed,,3410.00,7898.14,511.50,3921.50,Cash,discount_exceeds_subtotal
ORD00097014,CUST0004444,LOC0020,2025-07-13 12:48:45,App,Completed,,2520.00,0.00,378.00,2898.00,Wallet,orphan_foreign_key
ORD00097037,,LOC0019,2025-07-13 13:15:10,Website,Completed,,9650.00,0.00,1544.00,11194.00,Online,missing_value
ORD00097115,CUST4463367,LOC0016,2025-07-13 14:31:29,App,Completed,,9210.00,0.00,1473.60,10683.60,Online,orphan_foreign_key
ORD00097199,,LOC0002,2025-07-13 18:03:23,Dine-in,Completed,,8760.00,0.00,1314.00,10074.00,Cash,missing_value
ORD00097479,CUST0030152,LOC0016,2025-07-13 22:57:52,Dine-in,Completed,,6695.00,0.00,1071.20,7766.20,Wallet,orphan_foreign_key
ORD00097719,CUST0013394,LOC0016,2025-07-14 19:02:59,Takeaway,Completed,,2855.00,0.00,456.80,3311.80,Cash,orphan_foreign_key
ORD00097904,,LOC0019,2025-07-14 23:50:44,ThirdPartyDelivery,Cancelled,PROMO011,8630.00,200.00,1348.80,9778.80,Online,missing_value
ORD00097924,CUST0022023,LOC0025,,Dine-in,Completed,,7850.00,0.00,1177.50,9027.50,Wallet,invalid_date
ORD00097999,CUST0019382,LOC0017,,App,Cancelled,,590.00,0.00,94.40,684.40,Online,invalid_date
ORD00098093,CUST0026364,LOC0003,2025-07-15 17:37:06,Dine-in,Completed,PROMO011,7160.00,12605.52,1044.00,8004.00,Card,discount_exceeds_subtotal
ORD00098399,,LOC0020,2025-07-16 14:08:13,Dine-in,Completed,,2285.00,0.00,342.75,2627.75,Card,missing_value
ORD00098724,CUST4772981,LOC0019,2025-07-17 13:17:58,Dine-in,Completed,,5870.00,0.00,939.20,6809.20,Cash,orphan_foreign_key
ORD00098822,CUST0009295,LOC0023,,Website,Completed,,5940.00,0.00,891.00,6831.00,Wallet,invalid_date
ORD00099137,CUST0016030,LOC5589,2025-07-18 12:12:05,Takeaway,Completed,,4430.00,0.00,708.80,5138.80,Cash,invalid_restaurant_id
ORD00099174,CUST0027811,LOC0008,2025-07-18 12:52:18,Dine-in,Completed,,8770.00,14421.20,1403.20,10173.20,Card,discount_exceeds_subtotal
ORD00099448,CUST0011341,LOC0017,2025-07-18 20:22:27,App,Completed,,7770.00,0.00,1243.20,9013.20,Online,orphan_foreign_key
ORD00099474,CUST0048272,LOC0003,2025-07-18 20:48:46,Dine-in,Completed,,10460.00,0.00,1569.00,12029.00,Wallet,orphan_foreign_key
ORD00099524,,LOC0013,2025-07-18 21:57:57,Takeaway,Completed,,10440.00,0.00,1566.00,12006.00,Cash,missing_value
ORD00099577,CUST3860468,LOC0008,2025-07-18 22:57:10,App,Completed,PROMO011,6140.00,200.00,950.40,6890.40,Card,orphan_foreign_key
ORD00099845,,LOC0020,2025-07-19 16:30:53,App,Completed,PROMO011,3620.00,199.99,513.00,3933.01,Online,missing_value
ORD00100227,CUST0019150,LOC2465,2025-07-20 10:42:13,App,Completed,,7300.00,0.00,1168.00,8468.00,Cash,invalid_restaurant_id
ORD00100443,CUST0050314,LOC3846,2025-07-20 17:20:37,App,Completed,PROMO011,2170.00,200.00,315.20,2285.20,Wallet,invalid_restaurant_id
ORD00100475,CUST8115483,LOC0018,2025-07-20 18:43:48,Takeaway,Completed,,4435.00,0.00,709.60,5144.60,Card,orphan_foreign_key
ORD00100548,CUST0039895,LOC0009,2025-07-20 20:04:28,Takeaway,Completed,,2480.00,0.00,396.80,2876.80,Cash,orphan_foreign_key
ORD00100561,CUST0030881,LOC0014,2027-11-05 10:32:00,Dine-in,Completed,PROMO011,9210.00,200.00,1351.50,10361.50,Cash,invalid_date
ORD00100753,,LOC0004,2025-07-21 00:40:41,Takeaway,Completed,PROMO011,2320.00,200.00,318.00,2438.00,Wallet,missing_value
ORD00101025,,LOC0003,2025-07-21 20:13:55,Dine-in,Completed,,3515.00,0.00,527.25,4042.25,Cash,missing_value
ORD00101045,CUST0047676,LOC0018,2025-07-21 20:42:15,Takeaway,Completed,,1645.00,0.00,263.20,1908.20,Card,orphan_foreign_key
ORD00101140,,LOC0014,2025-07-21 23:30:54,Dine-in,Completed,,3980.00,0.00,597.00,4577.00,Card,missing_value
ORD00101296,,LOC0004,2025-07-22 14:36:15,Dine-in,Completed,,5530.00,0.00,829.50,6359.50,Cash,missing_value
ORD00101364,CUST0000631,LOC0022,2031-07-22 11:59:00,Website,Completed,PROMO011,4520.00,200.00,648.00,4968.00,Online,invalid_date
ORD00101553,CUST0034849,LOC0008,2025-07-23 12:01:14,Website,Cancelled,,4330.00,7525.38,692.80,5022.80,Card,discount_exceeds_subtotal
ORD00101771,CUST0006687,LOC0014,2025-07-23 19:49:48,Dine-in,Completed,,4285.00,9202.03,642.75,4927.75,Card,discount_exceeds_subtotal
ORD00102026,CUST0023497,LOC0003,2025-07-24 13:45:48,ThirdPartyDelivery,Completed,,4670.00,9905.31,700.50,5370.50,Cash,discount_exceeds_subtotal
ORD00102277,,LOC0003,2025-07-24 22:10:28,Takeaway,Completed,,1990.00,0.00,298.50,2288.50,Card,missing_value
ORD00102318,CUST0038406,LOC0025,2025-07-25 08:58:12,Dine-in,Completed,PROMO011,3995.00,200.00,569.25,4364.25,Cash,orphan_foreign_key
ORD00102699,CUST0018071,LOC0621,2025-07-25 20:58:20,App,Completed,PROMO011,3460.00,200.00,521.60,3781.60,Online,invalid_restaurant_id
ORD00102730,CUST0008918,LOC0013,2025-07-25 21:29:43,Dine-in,Completed,,5945.00,9704.49,891.75,6836.75,Card,discount_exceeds_subtotal
ORD00102746,CUST0001666,LOC0003,2025-07-25 21:45:01,App,Completed,,6140.00,11018.21,921.00,7061.00,Online,discount_exceeds_subtotal
ORD00102802,CUST0017194,LOC0004,2025-07-25 23:06:17,App,Completed,,4020.00,0.00,603.00,4623.00,Online,orphan_foreign_key
ORD00103091,CUST0003148,LOC5691,2025-07-26 18:12:42,Dine-in,Completed,PROMO011,3630.00,200.00,514.50,3944.50,Wallet,invalid_restaurant_id
ORD00103128,CUST0032813,LOC7212,2025-07-26 19:11:50,Dine-in,Completed,PROMO011,3860.00,200.00,549.00,4209.00,Wallet,invalid_restaurant_id
ORD00103180,CUST0043889,LOC0021,2025-07-26 20:06:08,Dine-in,Completed,,8880.00,15735.60,1332.00,10212.00,Cash,discount_exceeds_subtotal
ORD00103198,CUST5981693,LOC0022,2025-07-26 20:19:46,App,Completed,PROMO011,2860.00,200.00,399.00,3059.00,Online,orphan_foreign_key
ORD00103424,,LOC0003,2025-07-27 11:29:24,Dine-in,Completed,,7330.00,0.00,1099.50,8429.50,Cash,missing_value
ORD00103877,CUST0020641,LOC0005,2025-07-27 21:59:00,Website,Completed,,1970.00,0.00,295.50,2265.50,Online,orphan_foreign_key
ORD00104080,,LOC0006,2025-07-28 14:40:51,Dine-in,Completed,,8665.00,0.00,1299.75,9964.75,Cash,missing_value
ORD00104304,CUST0053483,LOC0003,2025-07-28 22:43:28,Takeaway,Completed,,2605.00,0.00,390.75,2995.75,Wallet,orphan_foreign_key
ORD00104354,CUST0000945,LOC0023,1970-01-01 15:13:00,Takeaway,Completed,,8140.00,0.00,1221.00,9361.00,Cash,invalid_date
ORD00105336,,LOC0024,2025-07-31 20:40:00,Dine-in,Completed,PROMO011,8140.00,200.00,1270.40,9210.40,Cash,missing_value
ORD00105366,CUST0011114,LOC8512,2025-07-31 21:17:41,Dine-in,Completed,,7090.00,0.00,1134.40,8224.40,Card,invalid_restaurant_id
ORD00105429,CUST0013459,LOC0004,,Dine-in,Completed,,6750.00,0.00,1012.50,7762.50,Card,invalid_date
ORD00105815,CUST0034113,LOC0019,2027-11-05 12:36:00,ThirdPartyDelivery,Completed,PROMO012,8140.00,4070.00,651.20,4721.20,Cash,invalid_date
ORD00106122,CUST2050410,LOC0016,2025-08-01 21:33:05,ThirdPartyDelivery,Completed,,6855.00,0.00,1096.80,7951.80,Online,orphan_foreign_key
ORD00106299,,LOC0012,2025-08-02 11:03:17,ThirdPartyDelivery,Completed,,2250.00,0.00,337.50,2587.50,Cash,missing_value
ORD00106346,CUST0022419,LOC0007,2025-08-02 12:14:10,Takeaway,Completed,,2310.00,0.00,369.60,2679.60,Cash,orphan_foreign_key
ORD00106544,CUST0004444,LOC0011,2025-08-02 13:59:32,App,Completed,,5190.00,0.00,830.40,6020.40,Cash,orphan_foreign_key
ORD00106589,CUST0028711,LOC3487,2025-08-02 14:45:34,Website,Completed,,9880.00,0.00,1482.00,11362.00,Online,invalid_restaurant_id
ORD00106669,,LOC0017,2025-08-02 17:25:06,Dine-in,Completed,,6055.00,0.00,968.80,7023.80,Card,missing_value
ORD00106971,CUST0028879,LOC0011,2025-08-02 21:20:19,Dine-in,Completed,,5970.00,7599.18,955.20,6925.20,Cash,discount_exceeds_subtotal
ORD00107082,CUST8744855,LOC0016,2025-08-02 22:24:51,App,Completed,,7520.00,0.00,1203.20,8723.20,Online,orphan_foreign_key
ORD00107115,CUST0000852,LOC0008,2025-08-02 22:48:27,Website,Completed,PROMO012,4300.00,780.00,563.20,4083.20,Online,orphan_foreign_key
ORD00107222,CUST0020760,LOC0019,2031-07-22 17:35:00,Dine-in,Completed,PROMO012,8400.00,1220.00,1148.80,8328.80,Cash,invalid_date
ORD00107335,CUST0018595,LOC1821,2025-08-03 13:16:48,Dine-in,Completed,,7990.00,0.00,1278.40,9268.40,Cash,invalid_restaurant_id
ORD00107422,CUST0039743,LOC0013,1900-01-01 21:02:00,ThirdPartyDelivery,Completed,,6540.00,0.00,981.00,7521.00,Cash,invalid_date
ORD00107423,CUST0032748,LOC0012,2025-08-03 14:27:59,Dine-in,Completed,PROMO012,15870.00,22898.04,1326.00,10166.00,Cash,discount_exceeds_subtotal
ORD00107985,CUST0052901,LOC0023,2025-08-04 12:16:46,ThirdPartyDelivery,Completed,PROMO012,13970.00,4450.00,1428.00,10948.00,Online,orphan_foreign_key
ORD00108397,CUST0041478,LOC2353,2025-08-04 21:38:33,App,Completed,,5895.00,0.00,943.20,6838.20,Cash,invalid_restaurant_id
ORD00108434,,LOC0010,2025-08-04 22:17:57,Dine-in,Completed,PROMO012,6960.00,2540.00,707.20,5127.20,Cash,missing_value
ORD00108600,CUST0023844,LOC0011,2025-08-05 13:09:41,Dine-in,Completed,,3780.00,8372.98,604.80,4384.80,Card,discount_exceeds_subtotal
ORD00108794,CUST0016087,LOC0009,2099-12-31 16:01:00,App,Completed,,8220.00,0.00,1315.20,9535.20,Online,invalid_date
ORD00109123,CUST0052543,LOC0008,2025-08-06 12:46:00,Dine-in,Completed,,6865.00,0.00,1098.40,7963.40,Cash,orphan_foreign_key
ORD00109165,CUST0024897,LOC0010,2025-08-06 13:29:20,App,Completed,,8520.00,0.00,1363.20,9883.20,Online,orphan_foreign_key
ORD00109185,CUST0024892,LOC0006,2025-08-06 13:47:24,Dine-in,Completed,,8540.00,11854.58,1281.00,9821.00,Card,discount_exceeds_subtotal
ORD00109391,CUST0045852,LOC0005,2027-11-05 19:14:00,ThirdPartyDelivery,Completed,,6120.00,0.00,918.00,7038.00,Cash,invalid_date
ORD00109477,,LOC0018,2025-08-06 21:11:35,App,Completed,PROMO012,14850.00,6440.00,1345.60,9755.60,Online,missing_value
ORD00109761,,LOC0007,2025-08-07 13:54:37,Dine-in,Completed,,8180.00,0.00,1308.80,9488.80,Cash,missing_value
ORD00109818,CUST0049357,LOC0024,2025-08-07 14:58:44,Dine-in,Completed,PROMO012,11310.00,730.00,1692.80,12272.80,Wallet,orphan_foreign_key
ORD00110559,,LOC0010,2025-08-08 18:28:03,App,Completed,PROMO012,5730.00,1530.00,672.00,4872.00,Card,missing_value
ORD00110955,CUST0024162,LOC0017,2025-08-09 00:08:53,Dine-in,Completed,,4000.00,0.00,640.00,4640.00,Cash,orphan_foreign_key
ORD00111331,,LOC0013,2025-08-09 17:21:27,App,Completed,,6840.00,0.00,1026.00,7866.00,Online,missing_value
ORD00111390,CUST8540552,LOC0019,2025-08-09 18:35:32,ThirdPartyDelivery,Cancelled,,5690.00,0.00,910.40,6600.40,Online,orphan_foreign_key
ORD00111442,CUST2669151,LOC0003,2025-08-09 19:14:30,ThirdPartyDelivery,Completed,,3625.00,0.00,543.75,4168.75,Online,orphan_foreign_key
ORD00111543,CUST0053853,LOC0014,2025-08-09 20:13:41,Dine-in,Completed,PROMO012,13930.00,4790.00,1371.00,10511.00,Card,orphan_foreign_key
ORD00111623,CUST8285000,LOC0010,2025-08-09 21:07:55,Takeaway,Completed,,7710.00,0.00,1233.60,8943.60,Cash,orphan_foreign_key
ORD00111702,CUST5533533,LOC0005,2025-08-09 22:06:09,App,Completed,,8260.00,0.00,1239.00,9499.00,Cash,orphan_foreign_key
ORD00111724,CUST0019864,LOC0018,2025-08-09 22:20:03,App,Completed,PROMO012,6840.00,10533.92,705.60,5115.60,Card,discount_exceeds_subtotal
ORD00111954,CUST0006673,LOC0015,2025-08-10 12:55:42,App,Completed,PROMO012,11780.00,3180.00,1376.00,9976.00,Online,orphan_foreign_key
ORD00112195,,LOC0013,2025-08-10 17:22:30,ThirdPartyDelivery,Completed,,1630.00,0.00,244.50,1874.50,Online,missing_value
ORD00112262,CUST5924213,LOC0016,2025-08-10 19:03:50,Dine-in,Completed,,9915.00,0.00,1586.40,11501.40,Cash,orphan_foreign_key
ORD00112281,,LOC0007,2025-08-10 19:16:56,ThirdPartyDelivery,Completed,,8220.00,0.00,1315.20,9535.20,Online,missing_value
ORD00112313,CUST0046121,LOC2215,2025-08-10 19:38:41,Dine-in,Completed,,12680.00,0.00,2028.80,14708.80,Wallet,invalid_restaurant_id
ORD00112563,CUST0048272,LOC0012,2025-08-10 22:08:52,Dine-in,Completed,,7590.00,0.00,1138.50,8728.50,Card,orphan_foreign_key
ORD00113028,CUST0050538,LOC4272,2025-08-11 19:43:48,Dine-in,Completed,PROMO012,5340.00,1460.00,582.00,4462.00,Card,invalid_restaurant_id
ORD00113222,,LOC0008,2025-08-11 22:41:45,ThirdPartyDelivery,Cancelled,PROMO012,4550.00,1530.00,483.20,3503.20,Cash,missing_value
ORD00113801,CUST0022419,LOC0007,2025-08-12 21:36:56,Takeaway,Completed,,5610.00,0.00,897.60,6507.60,Wallet,orphan_foreign_key
ORD00113937,CUST0001575,LOC0010,,ThirdPartyDelivery,Completed,,6750.00,0.00,1080.00,7830.00,Online,invalid_date
ORD00113946,,LOC0025,2025-08-13 11:10:27,Dine-in,Completed,,9550.00,0.00,1432.50,10982.50,Card,missing_value
ORD00113965,CUST0045120,LOC0010,2025-08-13 11:57:52,Website,Completed,,8300.00,14422.03,1328.00,9628.00,Online,discount_exceeds_subtotal
ORD00114045,CUST4926496,LOC0018,2025-08-13 13:03:03,Takeaway,Completed,PROMO012,10590.00,2240.00,1336.00,9686.00,Card,orphan_foreign_key
ORD00114342,CUST0040233,LOC0015,2025-08-13 19:26:47,Takeaway,Completed,PROMO012,7570.00,2900.00,747.20,5417.20,Cash,orphan_foreign_key
ORD00114376,CUST0046454,LOC0012,2025-08-13 20:05:39,ThirdPartyDelivery,Completed,,1545.00,0.00,231.75,1776.75,Cash,orphan_foreign_key
ORD00114461,,LOC0016,2025-08-13 21:20:19,ThirdPartyDelivery,Completed,,16810.00,0.00,2689.60,19499.60,Cash,missing_value
ORD00114566,CUST0032963,LOC0008,2025-08-13 22:38:56,ThirdPartyDelivery,Completed,,2000.00,0.00,320.00,2320.00,Online,orphan_foreign_key
ORD00114611,CUST0045025,LOC9567,2025-08-14 00:04:51,Dine-in,Completed,PROMO012,15340.00,4690.00,1597.50,12247.50,Card,invalid_restaurant_id
ORD00115252,,LOC0011,2025-08-14 19:21:47,Dine-in,Completed,,9300.00,0.00,1488.00,10788.00,Cash,missing_value
ORD00115263,,LOC0012,2025-08-14 19:29:28,Dine-in,Completed,,1920.00,0.00,288.00,2208.00,Card,missing_value
ORD00115586,CUST0007624,LOC0009,2025-08-14 21:52:15,Website,Completed,,3615.00,8172.42,578.40,4193.40,Online,discount_exceeds_subtotal
ORD00115822,,LOC0009,2025-08-15 12:26:01,Website,Completed,,2340.00,0.00,374.40,2714.40,Online,missing_value
ORD00115902,CUST0007033,LOC0018,2025-08-15 13:03:44,App,Completed,,1060.00,0.00,169.60,1229.60,Wallet,orphan_foreign_key
ORD00116047,CUST0026035,LOC0004,,App,Completed,PROMO012,7180.00,1530.00,847.50,6497.50,Card,invalid_date
ORD00116090,CUST0019174,LOC0008,2025-08-15 14:49:29,Website,Completed,,4650.00,0.00,744.00,5394.00,Online,orphan_foreign_key
ORD00116584,CUST0044164,LOC0003,2025-08-15 21:48:08,Website,Completed,,6050.00,0.00,907.50,6957.50,Online,orphan_foreign_key
ORD00117153,CUST0036256,LOC7274,2025-08-16 15:51:10,Website,Completed,,4785.00,0.00,717.75,5502.75,Online,invalid_restaurant_id
ORD00117274,CUST0036104,LOC0020,2025-08-16 18:41:33,Dine-in,Completed,PROMO012,8850.00,680.00,1225.50,9395.50,Card,orphan_foreign_key
ORD00117607,CUST0054150,LOC0018,2025-08-16 21:32:48,Dine-in,Completed,,16145.00,36976.22,2583.20,18728.20,Cash,discount_exceeds_subtotal
ORD00118006,CUST0018160,LOC0002,,Dine-in,Completed,,5580.00,0.00,837.00,6417.00,Cash,invalid_date
ORD00118273,,LOC0013,2025-08-17 20:12:08,ThirdPartyDelivery,Completed,,7210.00,0.00,1081.50,8291.50,Online,missing_value
ORD00118328,CUST5580217,LOC0016,2025-08-17 20:40:47,ThirdPartyDelivery,Completed,,240.00,0.00,38.40,278.40,Online,orphan_foreign_key
ORD00118341,,LOC0022,2025-08-17 20:50:16,Dine-in,Completed,,8370.00,0.00,1255.50,9625.50,Cash,missing_value
ORD00118481,,LOC0014,2025-08-17 22:46:07,Takeaway,Completed,,9390.00,0.00,1408.50,10798.50,Wallet,missing_value
ORD00118556,,LOC0010,2025-08-18 11:03:08,Takeaway,Completed,,3410.00,0.00,545.60,3955.60,Cash,missing_value
ORD00119243,,LOC0012,2025-08-19 15:01:11,ThirdPartyDelivery,Completed,,2630.00,0.00,394.50,3024.50,Online,missing_value
ORD00119599,CUST9946776,LOC0018,2025-08-19 23:27:14,Website,Completed,,1520.00,0.00,243.20,1763.20,Online,orphan_foreign_key
ORD00120110,CUST0002617,LOC0008,2025-08-20 22:57:31,ThirdPartyDelivery,Completed,PROMO012,12130.00,5140.00,1118.40,8108.40,Cash,orphan_foreign_key
ORD00120286,CUST0044645,LOC0003,2025-08-21 13:44:06,App,Completed,PROMO012,10010.00,1320.00,1303.50,9993.50,Online,orphan_foreign_key
ORD00120566,,LOC0018,2025-08-21 20:24:14,Dine-in,Completed,,12485.00,0.00,1997.60,14482.60,Cash,missing_value
ORD00120641,CUST0034890,LOC0018,2025-08-21 21:35:57,Website,Completed,PROMO012,6955.00,1530.00,868.00,6293.00,Online,orphan_foreign_key
ORD00121074,,LOC0011,2025-08-22 15:16:32,ThirdPartyDelivery,Completed,PROMO012,9050.00,3640.00,865.60,6275.60,Cash,missing_value
ORD00121131,,LOC0023,2025-08-22 17:35:32,Takeaway,Completed,PROMO012,9350.00,2540.00,1021.50,7831.50,Cash,missing_value
ORD00121235,CUST7631934,LOC0018,2025-08-22 19:36:35,App,Completed,,11490.00,0.00,1838.40,13328.40,Online,orphan_foreign_key
ORD00121482,CUST5139316,LOC0011,2025-08-22 22:03:37,Takeaway,Completed,,4140.00,0.00,662.40,4802.40,Card,orphan_foreign_key
ORD00121887,,LOC0020,2025-08-23 15:14:42,Dine-in,Completed,,8940.00,0.00,1341.00,10281.00,Cash,missing_value
ORD00122033,CUST0043273,LOC0017,2025-08-23 19:10:30,App,Completed,,5290.00,0.00,846.40,6136.40,Online,orphan_foreign_key
ORD00122036,CUST0008412,LOC0018,2025-08-23 19:13:42,Dine-in,Completed,,17475.00,0.00,2796.00,20271.00,Wallet,orphan_foreign_key
ORD00122239,CUST0009222,LOC0006,2025-08-23 21:13:37,Takeaway,Completed,PROMO012,14695.00,6050.00,1296.75,9941.75,Card,orphan_foreign_key
ORD00122450,CUST0020443,LOC0004,2025-08-24 10:57:14,App,Completed,,5800.00,0.00,870.00,6670.00,Wallet,orphan_foreign_key
ORD00122533,CUST0027573,LOC0013,2025-08-24 12:40:40,Takeaway,Completed,,7100.00,0.00,1065.00,8165.00,Wallet,orphan_foreign_key
ORD00123113,CUST0011090,LOC0019,2099-12-31 19:24:00,Takeaway,Completed,,2170.00,0.00,347.20,2517.20,Wallet,invalid_date
ORD00123252,,LOC0021,2025-08-25 12:19:17,ThirdPartyDelivery,Completed,,6290.00,0.00,943.50,7233.50,Online,missing_value
ORD00123361,,LOC0001,2025-08-25 13:43:05,ThirdPartyDelivery,Completed,PROMO012,6360.00,470.00,883.50,6773.50,Online,missing_value
ORD00123582,CUST1027355,LOC0004,2025-08-25 20:07:54,ThirdPartyDelivery,Completed,,14940.00,0.00,2241.00,17181.00,Cash,orphan_foreign_key
ORD00123814,,LOC0012,2025-08-26 11:56:33,Takeaway,Completed,,3470.00,0.00,520.50,3990.50,Cash,missing_value
ORD00124359,CUST0038900,LOC0023,2099-12-31 13:12:00,Takeaway,Completed,PROMO012,9520.00,4440.00,762.00,5842.00,Card,invalid_date
ORD00124422,,LOC0010,2025-08-27 14:09:27,Takeaway,Completed,,3210.00,0.00,513.60,3723.60,Cash,missing_value
ORD00124569,CUST7268096,LOC0005,2025-08-27 19:18:14,App,Completed,,10270.00,0.00,1540.50,11810.50,Online,orphan_foreign_key
ORD00124693,,LOC0025,2025-08-27 21:06:35,ThirdPartyDelivery,Completed,PROMO012,8280.00,2730.00,832.50,6382.50,Cash,missing_value
ORD00124869,CUST2146281,LOC0012,2025-08-28 12:11:08,ThirdPartyDelivery,Completed,PROMO012,5885.00,2430.00,518.25,3973.25,Cash,orphan_foreign_key
ORD00124971,CUST0003727,LOC0004,2025-08-28 13:42:58,Dine-in,Completed,,16065.00,33235.77,2409.75,18474.75,Card,discount_exceeds_subtotal
ORD00125088,CUST0004490,LOC0011,,Dine-in,Completed,,6040.00,0.00,966.40,7006.40,Card,invalid_date
ORD00125089,CUST0013950,LOC0016,,ThirdPartyDelivery,Completed,,13150.00,0.00,2104.00,15254.00,Cash,invalid_date
ORD00125375,CUST9270702,LOC0008,2025-08-28 22:41:25,Takeaway,Completed,,2800.00,0.00,448.00,3248.00,Cash,orphan_foreign_key
ORD00125697,CUST3309403,LOC0014,2025-08-29 14:45:35,Dine-in,Completed,PROMO012,21120.00,7820.00,1995.00,15295.00,Wallet,orphan_foreign_key
ORD00125816,,LOC0002,2025-08-29 18:20:38,App,Completed,,10660.00,0.00,1599.00,12259.00,Card,missing_value
ORD00126056,CUST0049548,LOC0016,2025-08-29 21:12:43,Takeaway,Completed,,3190.00,6256.17,510.40,3700.40,Cash,discount_exceeds_subtotal
ORD00126526,CUST0001032,LOC0013,2025-08-30 14:33:00,ThirdPartyDelivery,Completed,,12450.00,0.00,1867.50,14317.50,Online,orphan_foreign_key
ORD00127241,CUST5357488,LOC0005,2025-08-31 12:38:17,Dine-in,Completed,,2135.00,0.00,320.25,2455.25,Wallet,orphan_foreign_key
ORD00127329,CUST3163867,LOC0012,2025-08-31 13:33:16,Dine-in,Completed,,9420.00,0.00,1413.00,10833.00,Card,orphan_foreign_key
ORD00127387,CUST0004167,LOC0022,1900-01-01 10:16:00,Takeaway,Cancelled,,5220.00,0.00,783.00,6003.00,Cash,invalid_date
ORD00127447,CUST0053483,LOC0003,2025-08-31 15:51:29,Dine-in,Completed,,6625.00,0.00,993.75,7618.75,Wallet,orphan_foreign_key
ORD00127563,,LOC0014,2025-08-31 19:01:13,ThirdPartyDelivery,Completed,,5125.00,0.00,768.75,5893.75,Online,missing_value
ORD00127738,CUST0043043,LOC0020,2025-08-31 21:07:07,Website,Cancelled,PROMO012,13300.00,5640.00,1149.00,8809.00,Online,orphan_foreign_key
ORD00127919,CUST0004809,LOC0023,2027-11-05 13:11:00,Takeaway,Cancelled,,2155.00,0.00,323.25,2478.25,Card,invalid_date
ORD00127925,,LOC0018,2025-09-01 01:36:46,Dine-in,Completed,,4395.00,0.00,703.20,5098.20,Card,missing_value
ORD00128018,CUST0036128,LOC0008,2025-09-01 13:55:48,App,Completed,,5855.00,9160.07,936.80,6791.80,Online,discount_exceeds_subtotal
ORD00128441,CUST7312770,LOC0004,2025-09-02 19:15:11,ThirdPartyDelivery,Completed,,10710.00,0.00,1606.50,12316.50,Online,orphan_foreign_key
ORD00128758,CUST0044158,LOC0012,2025-09-03 18:21:19,Takeaway,Completed,PROMO014,2580.00,250.00,349.50,2679.50,Card,orphan_foreign_key
ORD00128997,CUST0027993,LOC0012,2025-09-04 13:11:40,Dine-in,Completed,,4240.00,0.00,636.00,4876.00,Wallet,orphan_foreign_key
ORD00129020,CUST0035064,LOC0013,,Dine-in,Completed,,13735.00,0.00,2060.25,15795.25,Card,invalid_date
ORD00129296,,LOC0010,2025-09-04 23:51:30,Dine-in,Completed,,5095.00,0.00,815.20,5910.20,Cash,missing_value
ORD00129570,,LOC0007,2025-09-05 19:39:40,App,Completed,,4110.00,0.00,657.60,4767.60,Card,missing_value
ORD00129582,CUST0017502,LOC0025,2099-12-31 19:28:00,Dine-in,Completed,,9280.00,0.00,1392.00,10672.00,Card,invalid_date
ORD00130014,CUST0011329,LOC0014,2025-09-06 19:00:02,Dine-in,Completed,,16950.00,32496.75,2542.50,19492.50,Card,discount_exceeds_subtotal
ORD00130107,CUST0008896,LOC0004,2025-09-06 20:46:03,Takeaway,Completed,,5210.00,0.00,781.50,5991.50,Card,orphan_foreign_key
ORD00130256,CUST0026916,LOC0003,2025-09-07 00:49:01,Dine-in,Completed,,3340.00,7604.55,501.00,3841.00,Wallet,discount_exceeds_subtotal
ORD00130353,CUST0005274,LOC0003,2025-09-07 13:36:32,ThirdPartyDelivery,Completed,,12340.00,0.00,1851.00,14191.00,Online,orphan_foreign_key
ORD00130399,CUST0000867,LOC0021,2025-09-07 14:37:09,Dine-in,Completed,,3195.00,0.00,479.25,3674.25,Cash,orphan_foreign_key
