rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text,quarantine_reason
RAT0085731,CUST0054541,,LOC0015,ORD00159506,2,2025-11-09,Portion was too small.,orphan_foreign_key
RAT0085749,CUST0035669,ITEM0157,LOC0008,ORD00159361,5,2025-11-09,Highly recommended.,orphan_foreign_key
RAT0085751,CUST0022962,ITEM0134,LOC0001,ORD00157677,5,2025-11-09,,orphan_foreign_key
RAT0085768,CUST0045121,,LOC0009,ORD00158920,,2025-11-09,,missing_value
RAT0085773,CUST0017012,ITEM0052,LOC0007,ORD00158410,4,2025-11-09,,orphan_foreign_key
RAT0085792,CUST0006845,ITEM0134,LOC0016,ORD00158886,4,2025-11-09,,orphan_foreign_key
RAT0085833,CUST0035201,ITEM0148,LOC0015,ORD00159963,,2025-11-09,,missing_value
RAT0085884,CUST0014511,,LOC0003,ORD00159380,10,2025-11-09,,invalid_rating
RAT0085915,CUST0045662,ITEM0064,LOC0018,ORD00159953,,2025-11-09,Decent but overpriced.,missing_value
RAT0085952,CUST0007127,ITEM0054,LOC0015,ORD00159109,3,2025-11-09,,orphan_foreign_key
RAT0085974,CUST0046367,ITEM0067,LOC0005,ORD00158220,4,2025-11-09,Enjoyed the meal.,orphan_foreign_key
RAT0086009,CUST0012582,,LOC0018,ORD00159519,4,2025-11-09,,orphan_foreign_key
RAT0086013,CUST0034035,ITEM0147,LOC0022,ORD00159599,,2025-11-09,Enjoyed the meal.,missing_value
RAT0086028,CUST0005946,ITEM0091,LOC0020,ORD00158807,3,2025-11-09,Good taste but late delivery.,orphan_foreign_key
RAT0086041,CUST0017579,ITEM0141,LOC3712,ORD00160196,2,2025-11-10,,invalid_restaurant_id
RAT0086045,CUST0022162,ITEM0003,LOC0014,ORD00160268,6,2025-11-10,Nice ambience and good service.,invalid_rating
RAT0086048,CUST0000497,ITEM0055,LOC0022,ORD00159837,4,2025-11-10,"Good food, will order again.",orphan_foreign_key
RAT0086049,CUST0012582,ITEM0042,LOC0018,ORD00159519,5,2025-11-10,,orphan_foreign_key
RAT0086075,CUST0041332,ITEM0064,LOC0004,ORD00159572,,2025-11-10,,missing_value
RAT0086079,CUST0032000,ITEM0138,LOC0003,ORD00159351,,2025-11-10,,missing_value
RAT0086118,CUST0030897,ITEM0077,LOC8343,ORD00156819,5,2025-11-10,,invalid_restaurant_id
RAT0086122,CUST0035669,ITEM0036,LOC0008,ORD00159361,4,2025-11-10,"Good food, will order again.",orphan_foreign_key
RAT0086139,CUST0041045,ITEM0121,LOC0006,ORD00159735,55,2025-11-10,,invalid_rating
RAT0086146,CUST0035669,,LOC0008,ORD00159361,4,2025-11-10,,orphan_foreign_key
RAT0086166,CUST0019269,ITEM0148,LOC0314,ORD00159932,4,2025-11-10,Nice ambience and good service.,invalid_restaurant_id
RAT0086186,CUST0045483,ITEM0087,LOC0010,ORD00160358,7,2025-11-10,,invalid_rating
RAT0086215,CUST0035397,ITEM0151,LOC0019,ORD00158151,3,2025-11-10,,orphan_foreign_key
RAT0086256,CUST0022641,ITEM0155,LOC0024,ORD00160275,,2025-11-10,,missing_value
RAT0086275,CUST0050476,ITEM0032,LOC2662,ORD00157891,4,2025-11-10,,invalid_restaurant_id
RAT0086288,CUST0042685,ITEM0075,LOC8195,ORD00158852,5,2025-11-10,,invalid_restaurant_id
RAT0086290,CUST0025168,ITEM0124,LOC0023,ORD00160253,5,2025-11-10,"Excellent, loved it!",orphan_foreign_key
RAT0086293,CUST0047722,ITEM0047,LOC0016,ORD00159062,5,2025-11-10,,orphan_foreign_key
RAT0086306,CUST0020532,ITEM0040,LOC0023,ORD00159844,,2025-11-10,,missing_value
RAT0086310,CUST0049086,ITEM0043,LOC0002,ORD00160120,,2025-11-10,,missing_value
RAT0086325,CUST0006083,ITEM0143,LOC0015,ORD00160038,,2025-11-10,,missing_value
RAT0086333,CUST0046333,ITEM0070,LOC0013,ORD00160156,4,2025-11-10,,orphan_foreign_key
RAT0086355,CUST0005585,ITEM0054,LOC0015,ORD00160090,2,2025-11-11,Service was slow.,orphan_foreign_key
RAT0086363,CUST0025988,ITEM0109,LOC0002,ORD00160673,2,2025-11-11,,orphan_foreign_key
RAT0086371,CUST0035202,ITEM0047,LOC5480,ORD00159793,2,2025-11-11,Portion was too small.,invalid_restaurant_id
RAT0086378,CUST0016394,ITEM0149,LOC0020,ORD00160796,3,2025-11-11,Decent but overpriced.,orphan_foreign_key
RAT0086388,CUST0037222,ITEM0044,LOC0012,ORD00160084,,2025-11-11,Good value for money.,missing_value
RAT0086393,CUST5672111,ITEM0034,LOC0025,ORD00160280,4,2025-11-11,Nice ambience and good service.,orphan_foreign_key
RAT0086425,CUST0032234,ITEM0032,LOC0018,ORD00160575,7,2025-11-11,,invalid_rating
RAT0086469,CUST0017331,ITEM0113,LOC0011,ORD00160642,6,2025-11-11,,invalid_rating
RAT0086475,CUST0031995,ITEM0054,LOC0014,ORD00160870,3,2025-11-11,"Average, nothing special.",orphan_foreign_key
RAT0086489,CUST0027055,ITEM0149,LOC0013,ORD00158348,3,2025-11-11,It was okay.,orphan_foreign_key
RAT0086496,CUST0029660,ITEM0113,LOC0009,ORD00160682,4,2025-11-11,,orphan_foreign_key
RAT0086515,CUST0011431,ITEM0081,LOC0020,ORD00160119,3,2025-11-11,"Average, nothing special.",orphan_foreign_key
RAT0086518,CUST0046136,ITEM0033,LOC0018,ORD00160643,7,2025-11-11,Good taste but late delivery.,invalid_rating
RAT0086551,CUST0020206,ITEM0134,LOC0013,ORD00160065,10,2025-11-11,,invalid_rating
RAT0086558,CUST0025988,ITEM0137,LOC0002,ORD00160673,3,2025-11-11,,orphan_foreign_key
RAT0086581,CUST0034310,ITEM0033,LOC0010,ORD00160753,3,2025-11-11,,orphan_foreign_key
RAT0086582,CUST0000497,,LOC0022,ORD00159837,5,2025-11-11,Best in town.,orphan_foreign_key
RAT0086583,CUST0009370,ITEM0078,LOC0010,ORD00160770,3,2025-11-11,,orphan_foreign_key
RAT0086590,CUST0019222,ITEM0134,LOC0013,ORD00160330,,2025-11-11,,missing_value
RAT0086640,CUST0022318,ITEM0143,LOC0011,ORD00159620,4,,"Good food, will order again.",invalid_date
RAT0086646,CUST9050473,ITEM0059,LOC0008,ORD00160883,5,2025-11-12,,orphan_foreign_key
RAT0086647,CUST0042979,ITEM0113,LOC0011,ORD00161163,10,2025-11-12,,invalid_rating
RAT0086670,CUST0036564,ITEM0031,LOC9517,ORD00159656,5,2025-11-12,"Excellent, loved it!",invalid_restaurant_id
RAT0086679,CUST0012269,ITEM0159,LOC0020,ORD00160943,4,2025-11-12,,orphan_foreign_key
RAT0086690,CUST0054385,ITEM0151,LOC0005,ORD00160677,7,2025-11-12,,invalid_rating
RAT0086698,CUST0013375,ITEM0081,LOC0012,ORD00160970,2,2025-11-12,Portion was too small.,orphan_foreign_key
RAT0086699,CUST0011341,ITEM0048,LOC0018,ORD00161114,4,2025-11-12,Good value for money.,orphan_foreign_key
RAT0086704,CUST0019506,ITEM0125,LOC0012,ORD00160974,2,2025-11-12,Took too long to arrive.,orphan_foreign_key
RAT0086759,CUST0000674,ITEM0145,LOC0014,ORD00161302,5,2025-11-12,"Excellent, loved it!",orphan_foreign_key
RAT0086760,CUST0023259,ITEM0057,LOC0011,ORD00160229,4,2025-11-12,,orphan_foreign_key
RAT0086809,CUST0051017,ITEM0139,LOC0008,ORD00160886,,2025-11-12,,missing_value
RAT0086811,CUST0038137,ITEM0057,LOC0023,ORD00160609,4,2025-11-12,,orphan_foreign_key
RAT0086818,CUST0029624,ITEM0113,LOC0019,ORD00161126,,2025-11-12,,missing_value
RAT0086835,CUST0046964,ITEM0153,LOC0013,ORD00160871,5,2025-11-12,Best in town.,orphan_foreign_key
RAT0086839,CUST0020970,ITEM0148,LOC0001,ORD00160661,4,2025-11-12,,orphan_foreign_key
RAT0086891,CUST0019503,,LOC0020,ORD00160738,5,2025-11-12,,orphan_foreign_key
RAT0086898,CUST0003561,ITEM0059,LOC0001,ORD00161492,4,2025-11-13,,orphan_foreign_key
RAT0086905,CUST0020641,,LOC0005,ORD00160773,4,2025-11-13,,orphan_foreign_key
RAT0086909,CUST0047310,ITEM0154,LOC0016,ORD00161842,4,2025-11-13,,orphan_foreign_key
RAT0086912,CUST0005585,,LOC0015,ORD00160090,3,2025-11-13,,orphan_foreign_key
RAT0086925,CUST0016394,ITEM0069,LOC0020,ORD00160796,4,2025-11-13,,orphan_foreign_key
RAT0086929,CUST0007668,ITEM0019,LOC0023,ORD00160165,3,2025-11-13,,orphan_foreign_key
RAT0086942,CUST0006530,ITEM0155,LOC0023,ORD00161822,3,2025-11-13,Good taste but late delivery.,orphan_foreign_key
RAT0086955,CUST0000674,ITEM0151,LOC0014,ORD00161302,4,2025-11-13,Enjoyed the meal.,orphan_foreign_key
RAT0086958,CUST0007786,,LOC0016,ORD00161863,4,2025-11-13,,orphan_foreign_key
RAT0086972,CUST0016976,ITEM0148,LOC0022,ORD00160775,,2025-11-13,,missing_value
RAT0086984,CUST0003561,,LOC0001,ORD00161492,3,2025-11-13,,orphan_foreign_key
RAT0086987,CUST0017549,ITEM0049,LOC0008,ORD00158888,5,2025-11-13,,orphan_foreign_key
RAT0087003,CUST0007786,ITEM0151,LOC0016,ORD00161863,5,2025-11-13,,orphan_foreign_key
RAT0087014,CUST0033596,ITEM0077,LOC0009,ORD00161765,,2025-11-13,"Average, nothing special.",missing_value
RAT0087023,CUST0051339,ITEM0147,LOC0007,ORD00160559,,2025-11-13,,missing_value
RAT0087026,CUST1258426,ITEM0092,LOC0023,ORD00158917,4,2025-11-13,,orphan_foreign_key
RAT0087031,CUST0046301,ITEM0013,LOC0019,ORD00161355,3,2025-11-13,It was okay.,orphan_foreign_key
RAT0087045,CUST0046301,ITEM0037,LOC0019,ORD00161355,4,2025-11-13,,orphan_foreign_key
RAT0087063,CUST0006530,ITEM0030,LOC0023,ORD00161822,3,2025-11-13,,orphan_foreign_key
RAT0087075,CUST0002221,ITEM0050,LOC0005,ORD00159390,3,2025-11-13,"Average, nothing special.",orphan_foreign_key
RAT0087076,CUST0042288,ITEM0111,LOC0016,ORD00161440,,2025-11-13,,missing_value
RAT0087095,CUST0052425,ITEM0123,LOC3838,ORD00161584,4,2025-11-13,"Good food, will order again.",invalid_restaurant_id
RAT0087115,CUST0033866,ITEM0061,LOC0009,ORD00161690,4,,,invalid_date
RAT0087135,CUST0019007,ITEM0064,LOC0013,ORD00160515,4,2025-11-13,Nice ambience and good service.,orphan_foreign_key
RAT0087140,CUST0041755,ITEM0065,LOC0023,ORD00161670,,2025-11-13,,missing_value
RAT0087146,CUST0004149,ITEM0113,LOC0007,ORD00161409,3,2025-11-13,,orphan_foreign_key
RAT0087173,CUST0026354,ITEM0033,LOC0025,ORD00161649,,2025-11-14,,missing_value
RAT0087184,CUST7557636,,LOC0011,ORD00162493,3,2025-11-14,,orphan_foreign_key
RAT0087199,CUST0050311,ITEM0135,LOC0001,ORD00162531,,2025-11-14,,missing_value
RAT0087207,CUST0051568,ITEM0147,LOC0017,ORD00155985,3,2025-11-14,,orphan_foreign_key
RAT0087208,CUST0013825,ITEM0148,LOC0023,ORD00161827,6,2025-11-14,,invalid_rating
RAT0087237,CUST0053725,,LOC0011,ORD00162300,,2025-11-14,,missing_value
RAT0087240,CUST0023057,ITEM0033,LOC6404,ORD00162430,3,2025-11-14,,invalid_restaurant_id
RAT0087244,CUST0054706,ITEM0154,LOC0023,ORD00159595,-1,2025-11-14,"Excellent, loved it!",invalid_rating
RAT0087274,CUST0031869,ITEM0135,LOC0001,ORD00161328,,2025-11-14,,missing_value
RAT0087275,CUST0029875,ITEM0046,LOC0023,ORD00160729,4,2025-11-14,,orphan_foreign_key
RAT0087308,CUST0022133,ITEM0057,LOC4587,ORD00161686,4,2025-11-14,,invalid_restaurant_id
RAT0087339,CUST0023057,ITEM0066,LOC0005,ORD00162430,4,2025-11-14,"Good food, will order again.",orphan_foreign_key
RAT0087366,CUST0012195,ITEM0148,LOC0004,ORD00161947,,2025-11-14,,missing_value
RAT0087372,CUST0038863,,LOC0014,ORD00161856,4,2025-11-14,,orphan_foreign_key
RAT0087393,CUST0004149,ITEM0066,LOC0007,ORD00161409,4,2025-11-14,,orphan_foreign_key
RAT0087394,CUST0016538,ITEM0122,LOC0019,ORD00161327,7,2025-11-14,Not fresh.,invalid_rating
RAT0087400,CUST0022188,ITEM0068,LOC0020,ORD00162297,55,2025-11-14,,invalid_rating
RAT0087445,CUST0016548,ITEM0032,LOC0012,ORD00161730,7,2025-11-14,,invalid_rating
RAT0087461,CUST0053881,ITEM0105,LOC0001,ORD00162697,5,2025-11-15,,orphan_foreign_key
RAT0087468,CUST0027526,ITEM0130,LOC0009,ORD00163032,3,2025-11-15,"Average, nothing special.",orphan_foreign_key
RAT0087549,CUST0005249,ITEM0012,LOC0006,ORD00162463,3,1970-01-01,"Average, nothing special.",invalid_date
RAT0087554,CUST0030596,ITEM0149,LOC0011,ORD00163189,3,,Decent but overpriced.,invalid_date
RAT0087589,CUST0048478,,LOC0023,ORD00163231,7,2025-11-15,,invalid_rating
RAT0087598,CUST0033081,ITEM0157,LOC0012,ORD00162850,,2025-11-15,,missing_value
RAT0087625,CUST0048631,ITEM0020,LOC0018,ORD00163220,,2025-11-15,,missing_value
RAT0087627,CUST0028209,ITEM0157,LOC0005,ORD00159426,3,2025-11-15,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0087635,CUST0020684,ITEM0051,LOC0004,ORD00161668,,2025-11-15,,missing_value
RAT0087641,CUST0045500,ITEM0083,LOC0009,ORD00162995,3,2025-11-15,,orphan_foreign_key
RAT0087663,CUST0019204,ITEM0157,LOC0002,ORD00162180,-1,2025-11-15,,invalid_rating
RAT0087670,CUST0007474,ITEM0147,LOC0023,ORD00162789,,2025-11-15,"Good food, will order again.",missing_value
RAT0087678,CUST0007806,ITEM0057,LOC0003,ORD00162945,4,2025-11-15,Good value for money.,orphan_foreign_key
RAT0087697,CUST0007217,,LOC0021,ORD00163228,5,2025-11-15,,orphan_foreign_key
RAT0087706,CUST0046416,ITEM0136,LOC0011,ORD00160892,4,2025-11-15,Tasty and fresh.,orphan_foreign_key
RAT0087707,CUST0003861,ITEM0041,LOC0016,ORD00163038,5,2025-11-15,,orphan_foreign_key
RAT0087710,CUST0018193,,LOC0004,ORD00161694,3,1900-01-01,,invalid_date
RAT0087767,CUST0023057,ITEM0132,LOC0005,ORD00162430,3,2025-11-15,"Average, nothing special.",orphan_foreign_key
RAT0087783,CUST0001753,ITEM0132,LOC0018,ORD00162270,3,2025-11-15,"Average, nothing special.",orphan_foreign_key
RAT0087801,CUST0009692,ITEM0150,LOC0002,ORD00162017,10,2025-11-16,,invalid_rating
RAT0087809,CUST4180400,ITEM0036,LOC0001,ORD00162872,2,2025-11-16,,orphan_foreign_key
RAT0087823,CUST0002237,ITEM0016,LOC0025,ORD00162326,2,2025-11-16,,orphan_foreign_key
RAT0087827,CUST0022012,ITEM0023,LOC0003,ORD00161819,,2025-11-16,,missing_value
RAT0087829,CUST0048620,ITEM0031,LOC0001,ORD00161491,3,2025-11-16,,orphan_foreign_key
RAT0087838,CUST0027069,ITEM0091,LOC0016,ORD00163416,5,2025-11-16,,orphan_foreign_key
RAT0087842,CUST0021144,,LOC0005,ORD00162577,3,2025-11-16,"Average, nothing special.",orphan_foreign_key
RAT0087854,CUST0002237,,LOC0025,ORD00162326,3,2025-11-16,,orphan_foreign_key
RAT0087872,CUST0048467,ITEM0152,LOC0013,ORD00163862,4,2025-11-16,,orphan_foreign_key
RAT0087876,CUST0009104,ITEM0015,LOC0015,ORD00163285,4,2025-11-16,Enjoyed the meal.,orphan_foreign_key
RAT0087887,CUST0017833,ITEM0051,LOC0003,ORD00162935,10,2025-11-16,"Taste was fine, packaging poor.",invalid_rating
RAT0087919,CUST0029065,ITEM0135,LOC9418,ORD00163861,4,2025-11-16,,invalid_restaurant_id
RAT0087928,CUST0052065,ITEM0148,LOC0022,ORD00162974,10,2025-11-16,,invalid_rating
RAT0087935,CUST0048272,,LOC0003,ORD00162824,3,2025-11-16,,orphan_foreign_key
RAT0087954,CUST0000037,,LOC0007,ORD00163952,3,2025-11-16,,orphan_foreign_key
RAT0087958,CUST0052605,ITEM0045,LOC0020,ORD00163878,5,2025-11-16,"Excellent, loved it!",orphan_foreign_key
RAT0087972,CUST0008332,ITEM0056,LOC0013,ORD00163604,3,2025-11-16,,orphan_foreign_key
RAT0087983,CUST0022217,ITEM0114,LOC0005,ORD00163954,2,2025-11-16,Not fresh.,orphan_foreign_key
RAT0087984,CUST0000037,ITEM0027,LOC0007,ORD00163952,5,2025-11-16,,orphan_foreign_key
RAT0088004,CUST0005614,ITEM0155,LOC1341,ORD00162940,4,2025-11-16,,invalid_restaurant_id
RAT0088018,CUST0002609,ITEM0122,LOC5887,ORD00163924,4,2025-11-16,Nice ambience and good service.,invalid_restaurant_id
RAT0088025,CUST0010876,ITEM0151,LOC0005,ORD00162908,4,2025-11-16,Nice ambience and good service.,orphan_foreign_key
RAT0088026,CUST0019174,ITEM0048,LOC0006,ORD00161527,4,2025-11-16,,orphan_foreign_key
RAT0088031,CUST0022022,ITEM0072,LOC0022,ORD00163272,7,2025-11-16,Decent but overpriced.,invalid_rating
RAT0088032,CUST0046961,ITEM0055,LOC9527,ORD00163552,4,2025-11-16,,invalid_restaurant_id
RAT0088034,CUST0025576,ITEM0019,LOC9586,ORD00163717,5,2025-11-16,,invalid_restaurant_id
RAT0088038,CUST0012993,ITEM0057,LOC0010,ORD00163860,0,2025-11-16,Service was slow.,invalid_rating
RAT0088041,CUST0027509,ITEM0032,LOC0007,ORD00163380,4,2025-11-16,,orphan_foreign_key
RAT0088058,CUST0028272,ITEM0029,LOC0017,ORD00163166,4,2025-11-16,,orphan_foreign_key
RAT0088060,CUST0039251,ITEM0062,LOC0004,ORD00163373,,2025-11-16,,missing_value
RAT0088102,CUST0022446,ITEM0055,LOC0015,ORD00162679,5,2025-11-16,,orphan_foreign_key
RAT0088114,CUST0048053,ITEM0113,LOC0005,ORD00163306,4,,,invalid_date
RAT0088116,CUST2292892,,LOC0023,ORD00163402,3,2025-11-16,Good taste but late delivery.,orphan_foreign_key
RAT0088131,CUST0033884,ITEM0148,LOC0010,ORD00162571,,2025-11-16,Decent but overpriced.,missing_value
RAT0088143,CUST0020952,ITEM0081,LOC0008,ORD00164227,,2025-11-17,,missing_value
RAT0088174,CUST0009104,ITEM0030,LOC0015,ORD00163285,4,2025-11-17,Nice ambience and good service.,orphan_foreign_key
RAT0088185,CUST0019222,ITEM0141,LOC0015,ORD00163262,10,2025-11-17,"Taste was fine, packaging poor.",invalid_rating
RAT0088197,CUST0031486,ITEM0047,LOC0018,ORD00164020,4,2025-11-17,,orphan_foreign_key
RAT0088202,CUST0001615,ITEM0060,LOC0017,ORD00164077,0,2025-11-17,,invalid_rating
RAT0088213,CUST0020647,ITEM0061,LOC0016,ORD00164355,6,2025-11-17,Took too long to arrive.,invalid_rating
RAT0088231,CUST0034623,ITEM0068,LOC0020,ORD00163721,4,2025-11-17,,orphan_foreign_key
RAT0088241,CUST0048378,ITEM0151,LOC5057,ORD00164375,4,2025-11-17,,invalid_restaurant_id
RAT0088244,CUST0027778,ITEM0091,LOC0020,ORD00164232,3,2025-11-17,,orphan_foreign_key
RAT0088253,CUST0023912,ITEM0092,LOC0025,ORD00163521,,2025-11-17,,missing_value
RAT0088272,CUST0052669,ITEM0006,LOC0024,ORD00164283,4,2025-11-17,,orphan_foreign_key
RAT0088291,CUST0045856,ITEM0033,LOC0013,ORD00164331,3,2025-11-17,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0088311,CUST0034623,ITEM0051,LOC0004,ORD00164330,,2025-11-17,Tasty and fresh.,missing_value
RAT0088317,CUST0051195,ITEM0153,LOC0021,ORD00162580,55,2025-11-17,Took too long to arrive.,invalid_rating
RAT0088322,CUST0052933,ITEM0061,LOC0023,ORD00164249,,2025-11-17,Food was cold and late.,missing_value
RAT0088324,CUST0027778,ITEM0152,LOC0020,ORD00164232,3,2025-11-17,,orphan_foreign_key
RAT0088332,CUST0020035,ITEM0148,LOC0008,ORD00163986,4,1900-01-01,,invalid_date
RAT0088347,CUST0047518,ITEM0052,LOC0009,ORD00161716,4,2025-11-17,Nice ambience and good service.,orphan_foreign_key
RAT0088348,CUST0017353,ITEM0029,LOC0024,ORD00162708,4,2025-11-17,"Good food, will order again.",orphan_foreign_key
RAT0088350,CUST0047586,ITEM0078,LOC0021,ORD00164014,,2025-11-17,,missing_value
RAT0088373,CUST0054801,ITEM0067,LOC0015,ORD00163411,,2025-11-17,,missing_value
RAT0088376,CUST0006701,ITEM0134,LOC0007,ORD00164054,,2025-11-17,,missing_value
RAT0088381,CUST0006935,ITEM0157,LOC0003,ORD00162249,3,2027-11-05,,invalid_date
RAT0088403,CUST0787944,ITEM0054,LOC0011,ORD00163099,4,2025-11-17,,orphan_foreign_key
RAT0088410,CUST1246797,ITEM0154,LOC0020,ORD00162596,4,2025-11-17,,orphan_foreign_key
RAT0088423,CUST0040496,ITEM0075,LOC0007,ORD00163170,,2025-11-17,,missing_value
RAT0088434,CUST0020722,ITEM0128,LOC0007,ORD00164097,3,2099-12-31,,invalid_date
RAT0088449,CUST0005983,ITEM0113,LOC0009,ORD00163616,,2025-11-17,,missing_value
RAT0088464,CUST0002612,ITEM0019,LOC0001,ORD00164195,4,2025-11-18,"Good food, will order again.",orphan_foreign_key
RAT0088470,CUST0002612,ITEM0041,LOC0001,ORD00164195,4,2025-11-18,,orphan_foreign_key
RAT0088511,CUST0015496,ITEM0156,LOC0001,ORD00163985,4,2025-11-18,Nice ambience and good service.,orphan_foreign_key
RAT0088553,CUST6810699,ITEM0129,LOC0004,ORD00164817,4,2025-11-18,,orphan_foreign_key
RAT0088561,CUST0000431,ITEM0152,LOC0169,ORD00164844,4,2025-11-18,,invalid_restaurant_id
RAT0088586,CUST0054548,,LOC0003,ORD00162098,,2025-11-18,,missing_value
RAT0088640,CUST0050507,,LOC0015,ORD00164494,4,2025-11-18,,orphan_foreign_key
RAT0088648,CUST0006710,ITEM0054,LOC0016,ORD00163283,4,2025-11-18,,orphan_foreign_key
RAT0088658,CUST0052669,ITEM0143,LOC0024,ORD00164283,3,2025-11-18,"Average, nothing special.",orphan_foreign_key
RAT0088661,CUST0014531,ITEM0133,LOC0011,ORD00164630,5,2025-11-18,"Excellent, loved it!",orphan_foreign_key
RAT0088675,CUST0049503,ITEM0121,LOC0014,ORD00164545,3,2025-11-18,,orphan_foreign_key
RAT0088704,CUST0030448,ITEM0102,LOC0005,ORD00163749,3,2025-11-18,,orphan_foreign_key
RAT0088706,CUST0034145,ITEM0057,LOC0003,ORD00164774,,2025-11-18,,missing_value
RAT0088717,CUST0049401,,LOC0005,ORD00164605,-1,2025-11-18,,invalid_rating
RAT0088735,CUST0048272,ITEM0010,LOC0003,ORD00162824,-1,2025-11-18,,invalid_rating
RAT0088738,CUST0048295,ITEM0068,LOC0004,ORD00164697,,2025-11-18,,missing_value
RAT0088753,CUST0002237,ITEM0148,LOC0025,ORD00162326,4,2025-11-19,"Good food, will order again.",orphan_foreign_key
RAT0088791,CUST0048272,ITEM0154,LOC0003,ORD00162824,5,2025-11-19,Highly recommended.,orphan_foreign_key
RAT0088798,CUST0049730,ITEM0055,LOC0016,ORD00164887,10,2025-11-19,,invalid_rating
RAT0088810,CUST0017550,ITEM0033,LOC0015,ORD00165254,3,2025-11-19,Good taste but late delivery.,orphan_foreign_key
RAT0088825,CUST0026965,ITEM0068,LOC0019,ORD00160285,55,2025-11-19,"Good food, will order again.",invalid_rating
RAT0088842,CUST0049503,ITEM0110,LOC0014,ORD00164545,4,2025-11-19,,orphan_foreign_key
RAT0088857,CUST0028901,ITEM0135,LOC0019,ORD00164655,3,2025-11-19,,orphan_foreign_key
RAT0088870,CUST0033434,ITEM0081,LOC0411,ORD00163500,3,2025-11-19,,invalid_restaurant_id
RAT0088873,CUST0007624,ITEM0033,LOC0009,ORD00164852,3,2025-11-19,,orphan_foreign_key
RAT0088883,CUST0033324,ITEM0040,LOC0025,ORD00164307,4,2025-11-19,Good value for money.,orphan_foreign_key
RAT0088892,CUST0028614,,LOC0002,ORD00164448,3,2025-11-19,,orphan_foreign_key
RAT0088895,CUST0032773,ITEM0113,LOC0009,ORD00164905,4,2025-11-19,Tasty and fresh.,orphan_foreign_key
RAT0088912,CUST0018658,ITEM0150,LOC4952,ORD00164291,5,2025-11-19,Highly recommended.,invalid_restaurant_id
RAT0088913,CUST0028681,ITEM0066,LOC0017,ORD00164855,4,1900-01-01,,invalid_date
RAT0088929,CUST0031486,ITEM0081,LOC0018,ORD00164020,5,2025-11-19,"Excellent, loved it!",orphan_foreign_key
RAT0088972,CUST0011373,ITEM0056,LOC0008,ORD00165151,,2025-11-19,,missing_value
RAT0088975,CUST0005855,ITEM0045,LOC0007,ORD00164943,4,2025-11-19,,orphan_foreign_key
RAT0089014,CUST0029936,ITEM0122,LOC0004,ORD00164259,10,2025-11-20,,invalid_rating
RAT0089025,CUST0004448,ITEM0137,LOC0005,ORD00165792,,2025-11-20,Tasty and fresh.,missing_value
RAT0089046,CUST0049933,,LOC0003,ORD00160118,,2025-11-20,,missing_value
RAT0089061,CUST0019844,ITEM0147,LOC0012,ORD00165478,55,2025-11-20,,invalid_rating
RAT0089068,CUST0033215,,LOC0004,ORD00163254,5,2027-11-05,,invalid_date
RAT0089095,CUST0042711,ITEM0082,LOC0022,ORD00165458,,2025-11-20,,missing_value
RAT0089152,CUST0036201,ITEM0079,LOC0008,ORD00165612,3,2099-12-31,,invalid_date
RAT0089157,CUST0025002,ITEM0134,LOC0003,ORD00165107,,2025-11-20,,missing_value
RAT0089158,CUST0041216,ITEM0093,LOC0023,ORD00165573,3,2025-11-20,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0089167,CUST0036261,ITEM0008,LOC0009,ORD00165507,4,2025-11-20,Good value for money.,orphan_foreign_key
RAT0089169,CUST0022446,ITEM0048,LOC0015,ORD00165609,5,2025-11-20,,orphan_foreign_key
RAT0089204,CUST2320862,ITEM0025,LOC0003,ORD00165659,3,2025-11-20,,orphan_foreign_key
RAT0089231,CUST0032773,,LOC0009,ORD00164905,5,2025-11-20,Highly recommended.,orphan_foreign_key
RAT0089243,CUST0034288,ITEM0054,LOC0015,ORD00165361,3,2025-11-20,,orphan_foreign_key
RAT0089244,CUST0008608,ITEM0026,LOC0004,ORD00164632,3,2025-11-20,,orphan_foreign_key
RAT0089245,CUST0015686,ITEM0103,LOC0004,ORD00164685,,2025-11-20,Best in town.,missing_value
RAT0089262,CUST0017696,ITEM0054,LOC0004,ORD00164936,,2025-11-20,,missing_value
RAT0089271,CUST0009263,,LOC0002,ORD00165438,4,2025-11-20,Enjoyed the meal.,orphan_foreign_key
RAT0089284,CUST0022538,ITEM0051,LOC0010,ORD00165519,,2025-11-20,Nice ambience and good service.,missing_value
RAT0089286,CUST0012232,ITEM0061,LOC0021,ORD00165215,,2025-11-20,,missing_value
RAT0089305,CUST0054918,ITEM0048,LOC0022,ORD00166062,4,2025-11-21,,orphan_foreign_key
RAT0089332,CUST0009263,ITEM0092,LOC0002,ORD00166180,,2025-11-21,"Excellent, loved it!",missing_value
RAT0089347,CUST0009263,ITEM0041,LOC0002,ORD00165438,3,2025-11-21,,orphan_foreign_key
RAT0089352,CUST0010381,ITEM0075,LOC0019,ORD00165999,2,2025-11-21,Portion was too small.,orphan_foreign_key
RAT0089363,CUST0026618,ITEM0134,LOC0015,ORD00166091,,2025-11-21,Tasty and fresh.,missing_value
