order_item_id,order_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total,quarantine_reason
OI000042660,ORD00007922,ITEM0051,1,650.00,249.59,0.00,650.00,orphan_foreign_key
OI000042683,ORD00007927,ITEM0004,2,550.00,205.81,0.00,1100.00,orphan_foreign_key
OI000042698,ORD00007930,ITEM0048,1,1400.00,543.12,0.00,1400.00,orphan_foreign_key
OI000042753,ORD00007940,ITEM0143,3,520.00,169.26,0.00,1560.00,orphan_foreign_key
OI000044556,ORD00008281,ITEM0036,1,800.00,317.74,0.00,800.00,orphan_foreign_key
OI000044558,ORD00008281,ITEM0127,2,480.00,73.30,192.00,768.00,orphan_foreign_key
OI000044589,ORD16967185,ITEM0151,2,60.00,40.23,0.00,120.00,orphan_foreign_key
OI000045031,ORD00008369,ITEM0075,-1,600.00,252.86,0.00,600.00,negative_quantity
OI000046433,ORD00008623,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000046437,ORD00008623,ITEM0156,3,120.00,43.10,0.00,360.00,orphan_foreign_key
OI000046461,ORD00008627,ITEM0048,1,1400.00,543.12,0.00,1400.00,orphan_foreign_key
OI000046602,ORD00008656,ITEM0154,2,350.00,118.60,0.00,700.00,orphan_foreign_key
OI000046808,ORD00008694,ITEM0082,1,1500.00,645.85,0.00,1500.00,orphan_foreign_key
OI000047368,ORD00008801,ITEM0099,1,1250.00,446.14,0.00,1250.00,orphan_foreign_key
OI000047665,ORD00008857,ITEM6685,2,680.00,217.90,0.00,1360.00,orphan_foreign_key
OI000047831,ORD00008890,,1,1210.00,385.90,0.00,1210.00,missing_value
OI000048046,ORD00008929,ITEM0064,1,500.00,177.58,0.00,500.00,orphan_foreign_key
OI000048346,ORD00008981,,3,100.00,44.23,0.00,300.00,missing_value
OI000048354,ORD00008983,ITEM0081,2,1450.00,986.58,0.00,2900.00,orphan_foreign_key
OI000048640,ORD00009035,ITEM0158,2,350.00,143.84,0.00,700.00,orphan_foreign_key
OI000048744,ORD90420035,ITEM0066,2,900.00,324.79,0.00,1800.00,orphan_foreign_key
OI000048906,ORD00009086,ITEM0107,2,1350.00,437.09,0.00,2700.00,orphan_foreign_key
OI000048996,ORD00009102,ITEM0081,-1,1450.00,986.58,0.00,1450.00,negative_quantity
OI000049384,ORD79574183,ITEM0157,1,750.00,296.36,0.00,750.00,orphan_foreign_key
OI000049938,ORD00009278,,1,700.00,294.46,0.00,700.00,missing_value
OI000050375,ORD00009359,ITEM0113,1,470.00,182.39,0.00,470.00,orphan_foreign_key
OI000050451,ORD05871349,ITEM0074,1,1150.00,507.95,0.00,1150.00,orphan_foreign_key
OI000050501,ORD00009383,ITEM0066,2,900.00,324.79,0.00,1800.00,orphan_foreign_key
OI000051146,ORD00009505,,1,1400.00,543.12,0.00,1400.00,missing_value
OI000051598,ORD49431739,ITEM0033,3,850.00,287.18,0.00,2550.00,orphan_foreign_key
OI000051882,ORD00009649,ITEM0052,2,750.00,298.46,0.00,1500.00,orphan_foreign_key
OI000051885,ORD00009649,ITEM0124,3,180.00,123.74,108.00,432.00,orphan_foreign_key
OI000052717,ORD00009806,ITEM0149,2,350.00,156.59,0.00,700.00,orphan_foreign_key
OI000053350,ORD00009928,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000053528,ORD00009964,ITEM0133,2,170.00,73.21,0.00,340.00,orphan_foreign_key
OI000053581,ORD00009975,ITEM0057,3,650.00,425.65,0.00,1950.00,orphan_foreign_key
OI000053648,ORD00009987,ITEM0036,2,800.00,317.74,0.00,1600.00,orphan_foreign_key
OI000053733,ORD00010002,ITEM0050,2,1650.00,699.44,0.00,3300.00,orphan_foreign_key
OI000054347,ORD00010107,ITEM0015,1,500.00,174.09,100.00,400.00,orphan_foreign_key
OI000054350,ORD00010107,ITEM0102,1,1360.00,584.85,0.00,1360.00,orphan_foreign_key
OI000054353,ORD00010107,ITEM0148,4,300.00,200.34,0.00,1200.00,orphan_foreign_key
OI000054399,ORD00010115,ITEM0148,4,300.00,200.34,0.00,1200.00,orphan_foreign_key
OI000054571,ORD00010150,ITEM0021,1,420.00,168.96,0.00,420.00,orphan_foreign_key
OI000054580,ORD00010150,ITEM0154,2,350.00,118.60,0.00,700.00,orphan_foreign_key
OI000054989,ORD00010225,ITEM0126,1,150.00,64.34,30.00,120.00,orphan_foreign_key
OI000054990,ORD00010225,ITEM0130,2,220.00,84.83,88.00,352.00,orphan_foreign_key
OI000054991,ORD00010226,ITEM0029,6,890.00,295.80,0.00,5340.00,orphan_foreign_key
OI000054997,ORD00010226,ITEM0134,3,150.00,97.79,0.00,450.00,orphan_foreign_key
OI000055639,ORD00010346,ITEM0151,-1,60.00,40.23,0.00,60.00,negative_quantity
OI000055760,ORD00010367,ITEM0050,1,1650.00,699.44,0.00,1650.00,orphan_foreign_key
OI000055864,ORD00010387,ITEM0088,2,1600.00,606.50,0.00,3200.00,orphan_foreign_key
OI000056180,ORD00010450,,2,1450.00,570.49,0.00,2900.00,missing_value
OI000056278,ORD00010464,ITEM0153,4,40.00,15.78,0.00,160.00,orphan_foreign_key
OI000056717,ORD00010546,,1,550.00,174.84,0.00,550.00,missing_value
OI000057669,ORD00010720,ITEM0092,3,1150.00,434.13,0.00,3450.00,orphan_foreign_key
OI000058291,ORD00010834,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000058372,ORD00010848,ITEM0068,1,650.00,449.04,0.00,650.00,orphan_foreign_key
OI000058631,ORD00010896,ITEM0068,3,650.00,449.04,0.00,1950.00,orphan_foreign_key
OI000058949,ORD00010956,,1,750.00,276.70,0.00,750.00,missing_value
OI000059780,ORD00011112,ITEM0012,2,850.00,376.85,0.00,1700.00,orphan_foreign_key
OI000060889,ORD00011326,ITEM0004,1,550.00,205.81,0.00,550.00,orphan_foreign_key
OI000061277,ORD00011401,ITEM0134,2,150.00,97.79,0.00,300.00,orphan_foreign_key
OI000061692,ORD00011474,ITEM0061,-2,950.00,345.20,0.00,1900.00,negative_quantity
OI000062292,ORD00011592,,2,680.00,217.90,0.00,1360.00,missing_value
OI000062484,ORD15572378,ITEM0138,2,250.00,103.07,0.00,500.00,orphan_foreign_key
OI000063150,ORD00011759,ITEM0077,1,750.00,276.70,0.00,750.00,orphan_foreign_key
OI000063321,ORD00011791,ITEM0108,1,1650.00,579.66,0.00,1650.00,orphan_foreign_key
OI000063348,ORD00011795,ITEM0102,-1,1360.00,584.85,0.00,1360.00,negative_quantity
OI000063802,ORD00011879,ITEM0084,1,1200.00,403.02,0.00,1200.00,orphan_foreign_key
OI000063995,ORD00011914,ITEM0045,1,1450.00,570.49,0.00,1450.00,orphan_foreign_key
OI000064126,ORD00011938,ITEM0088,1,1600.00,606.50,0.00,1600.00,orphan_foreign_key
OI000064215,ORD00011955,ITEM0081,3,1450.00,986.58,0.00,4350.00,orphan_foreign_key
OI000064233,ORD00011958,ITEM0121,1,350.00,114.60,0.00,350.00,orphan_foreign_key
OI000065399,ORD00012179,,1,1450.00,490.96,0.00,1450.00,missing_value
OI000065659,ORD01931370,ITEM0106,1,3800.00,1659.13,0.00,3800.00,orphan_foreign_key
OI000066616,ORD00012407,,3,150.00,97.79,0.00,450.00,missing_value
OI000066799,ORD00012440,,1,150.00,97.79,0.00,150.00,missing_value
OI000067017,ORD00012476,ITEM0087,2,3200.00,1337.75,0.00,6400.00,orphan_foreign_key
OI000067315,ORD00012532,ITEM0147,1,440.00,139.41,0.00,440.00,orphan_foreign_key
OI000067394,ORD00012547,ITEM0113,-1,470.00,182.39,0.00,470.00,negative_quantity
OI000068154,ORD00012682,,2,300.00,200.34,0.00,600.00,missing_value
OI000068315,ORD00012713,ITEM0102,1,1360.00,584.85,0.00,1360.00,orphan_foreign_key
OI000068415,ORD00012729,ITEM0037,2,2200.00,927.83,0.00,4400.00,orphan_foreign_key
OI000068454,ORD00012734,,1,380.00,152.72,0.00,380.00,missing_value
OI000068606,ORD00012763,ITEM0094,1,1450.00,637.13,0.00,1450.00,orphan_foreign_key
OI000068859,ORD00012809,ITEM0134,-1,150.00,97.79,0.00,150.00,negative_quantity
OI000069643,ORD00012958,ITEM0111,1,250.00,86.44,0.00,250.00,orphan_foreign_key
OI000070193,ORD00013067,,2,2200.00,927.83,0.00,4400.00,missing_value
OI000070281,ORD17959800,ITEM0112,2,300.00,131.51,0.00,600.00,orphan_foreign_key
OI000070287,ORD82214831,ITEM0067,1,300.00,102.15,0.00,300.00,orphan_foreign_key
OI000070538,ORD00013133,ITEM0088,1,1600.00,606.50,0.00,1600.00,orphan_foreign_key
OI000070717,ORD00013169,ITEM0134,2,150.00,97.79,0.00,300.00,orphan_foreign_key
OI000070998,ORD00013221,ITEM0055,2,680.00,217.90,0.00,1360.00,orphan_foreign_key
OI000072893,ORD00013567,ITEM0022,1,480.00,164.43,0.00,480.00,orphan_foreign_key
OI000072894,ORD00013567,ITEM0050,2,1650.00,699.44,0.00,3300.00,orphan_foreign_key
OI000073323,ORD00013641,ITEM0058,1,950.00,355.70,0.00,950.00,orphan_foreign_key
OI000073459,ORD00013667,,1,700.00,247.06,0.00,700.00,missing_value
OI000073575,ORD00013689,ITEM0148,8,300.00,200.34,0.00,2400.00,orphan_foreign_key
OI000074325,ORD00013830,ITEM0022,2,480.00,164.43,192.00,768.00,orphan_foreign_key
OI000074693,ORD00013900,ITEM0057,1,650.00,425.65,0.00,650.00,orphan_foreign_key
OI000075407,ORD00014036,ITEM0065,1,1250.00,459.18,0.00,1250.00,orphan_foreign_key
OI000075694,ORD00014092,ITEM0045,1,1450.00,570.49,0.00,1450.00,orphan_foreign_key
OI000075999,ORD00014150,ITEM0063,1,550.00,230.52,0.00,550.00,orphan_foreign_key
OI000078665,ORD00014634,ITEM0066,3,900.00,324.79,0.00,2700.00,orphan_foreign_key
OI000079378,ORD00014763,ITEM0134,3,150.00,97.79,0.00,450.00,orphan_foreign_key
OI000079476,ORD00014783,ITEM0014,2,470.00,172.13,0.00,940.00,orphan_foreign_key
OI000079547,ORD00014798,ITEM0006,2,750.00,275.83,0.00,1500.00,orphan_foreign_key
OI000080405,ORD00014953,ITEM0148,1,300.00,200.34,0.00,300.00,orphan_foreign_key
OI000080583,ORD00014990,ITEM0016,2,550.00,202.60,0.00,1100.00,orphan_foreign_key
OI000080593,ORD61760795,ITEM0054,1,1210.00,385.90,0.00,1210.00,orphan_foreign_key
OI000081345,ORD00015131,ITEM0044,1,1350.00,462.06,0.00,1350.00,orphan_foreign_key
OI000082571,ORD00015356,ITEM0055,2,680.00,217.90,0.00,1360.00,orphan_foreign_key
OI000082576,ORD00015356,ITEM0138,1,250.00,103.07,0.00,250.00,orphan_foreign_key
OI000083066,ORD00015446,,3,120.00,45.55,0.00,360.00,missing_value
OI000083335,ORD22256119,ITEM0021,1,420.00,168.96,0.00,420.00,orphan_foreign_key
OI000084502,ORD00015711,ITEM0018,-1,580.00,222.66,0.00,580.00,negative_quantity
OI000085119,ORD00015827,ITEM0090,1,1750.00,627.19,0.00,1750.00,orphan_foreign_key
OI000085120,ORD00015827,ITEM0113,1,470.00,182.39,0.00,470.00,orphan_foreign_key
OI000085318,ORD00015860,ITEM0018,1,580.00,222.66,116.00,464.00,orphan_foreign_key
OI000085674,ORD00015923,ITEM0055,1,710.00,227.76,0.00,710.00,orphan_foreign_key
OI000085676,ORD00015923,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000085907,ORD00015969,ITEM0081,5,1450.00,986.58,0.00,7250.00,orphan_foreign_key
OI000085957,ORD00015977,ITEM0083,1,1650.00,664.65,0.00,1650.00,orphan_foreign_key
OI000086040,ORD00015992,ITEM0043,2,4800.00,1920.49,0.00,9600.00,orphan_foreign_key
OI000086226,ORD00016023,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000087006,ORD00016166,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000088460,ORD00016443,ITEM0094,1,1500.00,682.35,0.00,1500.00,orphan_foreign_key
OI000089460,ORD00016630,ITEM0041,1,1200.00,476.05,0.00,1200.00,orphan_foreign_key
OI000090236,ORD00016771,ITEM0014,1,470.00,172.13,0.00,470.00,orphan_foreign_key
OI000090363,ORD00016792,,1,60.00,40.23,0.00,60.00,missing_value
OI000090956,ORD00016900,,1,60.00,40.23,0.00,60.00,missing_value
OI000091063,ORD00016919,ITEM0160,3,100.00,44.23,0.00,300.00,orphan_foreign_key
OI000092114,ORD00017113,ITEM0004,-1,570.00,214.30,0.00,570.00,negative_quantity
OI000092284,ORD00017145,ITEM0151,1,60.00,40.23,0.00,60.00,orphan_foreign_key
OI000092942,ORD00017276,ITEM0049,1,2540.00,1107.09,0.00,2540.00,orphan_foreign_key
OI000093578,ORD00017391,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000093828,ORD00017440,ITEM0129,1,550.00,174.84,110.00,440.00,orphan_foreign_key
OI000094780,ORD00017615,ITEM0124,2,180.00,123.74,0.00,360.00,orphan_foreign_key
OI000094866,ORD00017632,ITEM0141,1,510.00,166.18,0.00,510.00,orphan_foreign_key
OI000095197,ORD91602992,ITEM0154,1,350.00,118.60,0.00,350.00,orphan_foreign_key
OI000095201,ORD00017696,ITEM0151,1,60.00,40.23,0.00,60.00,orphan_foreign_key
OI000095571,ORD00017762,,6,40.00,15.78,0.00,240.00,missing_value
OI000097189,ORD00018062,ITEM0020,2,780.00,303.62,0.00,1560.00,orphan_foreign_key
OI000097198,ORD00018063,ITEM0102,1,1360.00,584.85,0.00,1360.00,orphan_foreign_key
OI000097204,ORD00018064,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000097207,ORD00018064,ITEM0064,2,500.00,177.58,0.00,1000.00,orphan_foreign_key
OI000097952,ORD00018201,,2,1450.00,490.96,0.00,2900.00,missing_value
OI000098184,ORD00018245,ITEM0040,1,700.00,247.06,0.00,700.00,orphan_foreign_key
OI000098309,ORD00018266,ITEM0124,-2,180.00,123.74,0.00,360.00,negative_quantity
OI000098416,ORD00018287,ITEM0068,-2,680.00,470.19,0.00,1360.00,negative_quantity
OI000098457,ORD00018294,ITEM0064,2,500.00,177.58,0.00,1000.00,orphan_foreign_key
OI000098724,ORD43537445,ITEM0098,2,1220.00,521.65,0.00,2440.00,orphan_foreign_key
OI000100471,ORD00018662,ITEM0129,1,550.00,174.84,0.00,550.00,orphan_foreign_key
OI000100474,ORD00018662,ITEM0159,1,450.00,181.98,0.00,450.00,orphan_foreign_key
OI000100582,ORD00018682,ITEM0089,2,1950.00,833.24,0.00,3900.00,orphan_foreign_key
OI000101186,ORD00018799,,1,710.00,227.76,0.00,710.00,missing_value
OI000101655,ORD00018891,ITEM0046,1,2740.00,1088.75,0.00,2740.00,orphan_foreign_key
OI000101713,ORD00018902,ITEM0047,1,1650.00,627.28,0.00,1650.00,orphan_foreign_key
OI000101995,ORD00018956,ITEM0141,-1,510.00,166.18,0.00,510.00,negative_quantity
OI000102148,ORD00018985,,1,1280.00,409.33,0.00,1280.00,missing_value
OI000102363,ORD00019024,ITEM0971,1,90.00,36.25,0.00,90.00,orphan_foreign_key
OI000102364,ORD00019025,ITEM5478,2,260.00,93.07,0.00,520.00,orphan_foreign_key
OI000103083,ORD00019153,ITEM0054,1,1280.00,409.33,0.00,1280.00,orphan_foreign_key
OI000103627,ORD00019258,ITEM0134,1,160.00,105.60,0.00,160.00,orphan_foreign_key
OI000103845,ORD00019300,ITEM0046,3,2740.00,1088.75,0.00,8220.00,orphan_foreign_key
OI000104176,ORD00019363,,1,60.00,40.23,0.00,60.00,missing_value
OI000105349,ORD00019571,ITEM0068,2,680.00,470.19,0.00,1360.00,orphan_foreign_key
OI000105374,ORD00019575,ITEM0040,2,700.00,247.06,0.00,1400.00,orphan_foreign_key
OI000105617,ORD00019614,ITEM0014,1,470.00,172.13,0.00,470.00,orphan_foreign_key
OI000105621,ORD00019614,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000105950,ORD00019670,ITEM0062,2,750.00,327.59,0.00,1500.00,orphan_foreign_key
OI000106174,ORD00019710,ITEM0076,-2,720.00,281.82,0.00,1440.00,negative_quantity
OI000106832,ORD00019832,ITEM0125,1,295.00,115.01,59.00,236.00,orphan_foreign_key
OI000107249,ORD00019911,,3,60.00,40.23,0.00,180.00,missing_value
OI000107275,ORD00019917,ITEM0009,1,470.00,178.25,0.00,470.00,orphan_foreign_key
OI000107659,ORD00019987,ITEM0077,1,780.00,295.15,0.00,780.00,orphan_foreign_key
OI000107660,ORD00019987,ITEM0113,2,500.00,193.08,0.00,1000.00,orphan_foreign_key
OI000107859,ORD00020026,,2,920.00,332.30,0.00,1840.00,missing_value
OI000107877,ORD00020029,ITEM8745,1,470.00,200.14,0.00,470.00,orphan_foreign_key
OI000107909,ORD00020035,ITEM0154,4,350.00,118.60,0.00,1400.00,orphan_foreign_key
OI000109005,ORD00020244,ITEM0102,1,1360.00,584.85,0.00,1360.00,orphan_foreign_key
OI000109137,ORD00020269,ITEM0067,1,300.00,102.15,0.00,300.00,orphan_foreign_key
OI000109196,ORD00020280,ITEM0054,1,1280.00,409.33,0.00,1280.00,orphan_foreign_key
OI000110169,ORD00020463,ITEM0083,1,1650.00,664.65,0.00,1650.00,orphan_foreign_key
OI000110546,ORD00020537,ITEM0058,3,950.00,355.70,0.00,2850.00,orphan_foreign_key
OI000110595,ORD00020546,ITEM0041,-1,1200.00,476.05,0.00,1200.00,negative_quantity
OI000110838,ORD00020584,ITEM0147,2,470.00,148.21,0.00,940.00,orphan_foreign_key
OI000111594,ORD00020729,ITEM0133,2,170.00,73.21,0.00,340.00,orphan_foreign_key
OI000111595,ORD00020729,ITEM0151,2,60.00,40.23,0.00,120.00,orphan_foreign_key
OI000111763,ORD00020766,ITEM0020,1,780.00,303.62,0.00,780.00,orphan_foreign_key
OI000112683,ORD00020940,ITEM0067,2,300.00,102.15,0.00,600.00,orphan_foreign_key
OI000113009,ORD00021000,ITEM0128,1,480.00,65.96,0.00,480.00,orphan_foreign_key
OI000113139,ORD00021026,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000113141,ORD00021026,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000113266,ORD00021045,ITEM0109,1,1450.00,490.96,0.00,1450.00,orphan_foreign_key
OI000114271,ORD00021231,ITEM0154,2,350.00,118.60,0.00,700.00,orphan_foreign_key
OI000114309,ORD00021237,ITEM1211,1,170.00,73.21,0.00,170.00,orphan_foreign_key
OI000114343,ORD00021244,ITEM0048,2,1460.00,572.91,0.00,2920.00,orphan_foreign_key
OI000114396,ORD00021252,ITEM0133,1,170.00,73.21,0.00,170.00,orphan_foreign_key
OI000114397,ORD00021252,ITEM0134,2,160.00,105.60,0.00,320.00,orphan_foreign_key
OI000114608,ORD00021286,ITEM1344,1,1460.00,572.91,0.00,1460.00,orphan_foreign_key
OI000115217,ORD00021400,ITEM0102,1,1360.00,584.85,0.00,1360.00,orphan_foreign_key
OI000115924,ORD00021529,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000116035,ORD00021548,ITEM0073,2,850.00,331.31,0.00,1700.00,orphan_foreign_key
OI000116226,ORD00021591,ITEM0155,3,200.00,88.60,0.00,600.00,orphan_foreign_key
OI000116563,ORD00021646,ITEM0157,3,750.00,296.36,0.00,2250.00,orphan_foreign_key
OI000116620,ORD00021655,ITEM0050,1,1720.00,751.10,0.00,1720.00,orphan_foreign_key
OI000118011,ORD00021913,ITEM0156,3,120.00,43.10,0.00,360.00,orphan_foreign_key
OI000118097,ORD00021929,ITEM0135,1,105.00,69.46,0.00,105.00,orphan_foreign_key
OI000119539,ORD00022196,ITEM0125,1,295.00,115.01,0.00,295.00,orphan_foreign_key
OI000119734,ORD00022233,ITEM3553,2,470.00,148.21,0.00,940.00,orphan_foreign_key
OI000120424,ORD00022361,ITEM0071,1,680.00,259.12,0.00,680.00,orphan_foreign_key
OI000120469,ORD00022368,ITEM0005,1,420.00,149.00,0.00,420.00,orphan_foreign_key
OI000120576,ORD00022386,ITEM0147,1,470.00,148.21,0.00,470.00,orphan_foreign_key
OI000120897,ORD00022441,ITEM0088,1,1600.00,606.50,0.00,1600.00,orphan_foreign_key
OI000121141,ORD36598036,ITEM0147,2,470.00,148.21,0.00,940.00,orphan_foreign_key
OI000121166,ORD00022485,ITEM0059,3,700.00,294.46,0.00,2100.00,orphan_foreign_key
OI000121373,ORD00022524,ITEM0033,1,850.00,287.18,0.00,850.00,orphan_foreign_key
OI000121378,ORD00022524,ITEM0139,2,400.00,66.93,0.00,800.00,orphan_foreign_key
OI000121483,ORD29972882,ITEM0048,1,1460.00,572.91,0.00,1460.00,orphan_foreign_key
OI000121502,ORD00022548,ITEM0081,3,1450.00,986.58,0.00,4350.00,orphan_foreign_key
OI000121576,ORD00022563,,1,420.00,168.96,84.00,336.00,missing_value
OI000121610,ORD70712030,ITEM0004,1,570.00,214.30,0.00,570.00,orphan_foreign_key
OI000121762,ORD00022597,ITEM0098,1,1220.00,521.65,0.00,1220.00,orphan_foreign_key
OI000122135,ORD00022666,ITEM0061,1,950.00,345.20,0.00,950.00,orphan_foreign_key
OI000122595,ORD00022751,ITEM0136,2,470.00,167.58,0.00,940.00,orphan_foreign_key
OI000122628,ORD00022757,ITEM0066,1,900.00,324.79,0.00,900.00,orphan_foreign_key
OI000122754,ORD77384938,ITEM0028,1,390.00,160.88,0.00,390.00,orphan_foreign_key
OI000123153,ORD00022860,ITEM0071,1,680.00,259.12,0.00,680.00,orphan_foreign_key
OI000123156,ORD00022860,ITEM0151,6,60.00,40.23,0.00,360.00,orphan_foreign_key
OI000124855,ORD00023175,ITEM1172,4,1450.00,986.58,0.00,5800.00,orphan_foreign_key
OI000125306,ORD00023258,ITEM0022,-3,480.00,164.43,0.00,1440.00,negative_quantity
OI000125639,ORD00023319,ITEM0026,2,540.00,239.70,0.00,1080.00,orphan_foreign_key
OI000125644,ORD84247838,ITEM0124,2,180.00,123.74,72.00,288.00,orphan_foreign_key
OI000126147,ORD00023412,ITEM0048,2,1460.00,572.91,0.00,2920.00,orphan_foreign_key
OI000126984,ORD00023566,ITEM0112,1,310.00,140.73,0.00,310.00,orphan_foreign_key
OI000127389,ORD00023644,ITEM0151,2,60.00,40.23,0.00,120.00,orphan_foreign_key
OI000127390,ORD00023644,ITEM0154,1,350.00,118.60,0.00,350.00,orphan_foreign_key
OI000127500,ORD00023665,ITEM0041,-1,1200.00,476.05,0.00,1200.00,negative_quantity
OI000127889,ORD64628498,ITEM0029,1,950.00,312.12,0.00,950.00,orphan_foreign_key
OI000128315,ORD00023808,,2,1280.00,409.33,0.00,2560.00,missing_value
OI000129356,ORD00023995,ITEM0134,1,160.00,105.60,0.00,160.00,orphan_foreign_key
OI000129359,ORD00023996,ITEM0023,2,470.00,200.14,0.00,940.00,orphan_foreign_key
OI000129360,ORD00023996,ITEM0131,1,350.00,145.91,0.00,350.00,orphan_foreign_key
OI000129555,ORD00024031,ITEM0041,1,1200.00,476.05,0.00,1200.00,orphan_foreign_key
OI000129584,ORD48039656,ITEM0114,1,265.00,84.81,0.00,265.00,orphan_foreign_key
OI000129885,ORD00024092,ITEM0046,1,2740.00,1088.75,0.00,2740.00,orphan_foreign_key
OI000129887,ORD00024092,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000130051,ORD61438244,ITEM0003,1,360.00,139.35,0.00,360.00,orphan_foreign_key
OI000130664,ORD00024241,ITEM0049,3,2540.00,1107.09,0.00,7620.00,orphan_foreign_key
OI000130943,ORD00024294,ITEM0055,-1,710.00,227.76,0.00,710.00,negative_quantity
OI000131051,ORD00024311,ITEM0065,2,1250.00,459.18,0.00,2500.00,orphan_foreign_key
OI000131107,ORD00024322,ITEM0134,1,160.00,105.60,0.00,160.00,orphan_foreign_key
OI000131739,ORD00024435,ITEM0065,2,1250.00,459.18,0.00,2500.00,orphan_foreign_key
OI000131838,ORD00024454,,1,1500.00,645.85,0.00,1500.00,missing_value
OI000131975,ORD00024480,ITEM0130,1,220.00,84.83,0.00,220.00,orphan_foreign_key
OI000131976,ORD00024480,ITEM0149,2,350.00,156.59,0.00,700.00,orphan_foreign_key
OI000132034,ORD00024492,ITEM0006,1,770.00,296.28,0.00,770.00,orphan_foreign_key
OI000132035,ORD00024492,,1,650.00,425.65,0.00,650.00,missing_value
OI000132041,ORD00024492,ITEM0159,2,450.00,181.98,0.00,900.00,orphan_foreign_key
OI000132800,ORD25906365,ITEM0160,3,100.00,44.23,0.00,300.00,orphan_foreign_key
OI000133064,ORD00024679,ITEM0141,2,510.00,166.18,0.00,1020.00,orphan_foreign_key
OI000133663,ORD01733736,ITEM0138,2,260.00,108.52,0.00,520.00,orphan_foreign_key
OI000134109,ORD00024861,ITEM0149,1,350.00,156.59,0.00,350.00,orphan_foreign_key
OI000134885,ORD00025006,ITEM0021,2,420.00,168.96,0.00,840.00,orphan_foreign_key
OI000134890,ORD00025006,ITEM0136,2,470.00,167.58,0.00,940.00,orphan_foreign_key
OI000134982,ORD00025025,ITEM0131,1,350.00,145.91,0.00,350.00,orphan_foreign_key
OI000134984,ORD00025025,ITEM0152,1,90.00,36.25,0.00,90.00,orphan_foreign_key
OI000134985,ORD00025025,ITEM0153,3,40.00,15.78,0.00,120.00,orphan_foreign_key
OI000134995,ORD00025027,ITEM0125,1,295.00,115.01,0.00,295.00,orphan_foreign_key
OI000136323,ORD00025280,ITEM0022,1,480.00,164.43,0.00,480.00,orphan_foreign_key
OI000136542,ORD00025320,ITEM0151,2,60.00,40.23,0.00,120.00,orphan_foreign_key
OI000137448,ORD00025496,ITEM0001,1,260.00,93.07,0.00,260.00,orphan_foreign_key
OI000137634,ORD00025532,ITEM0155,-3,200.00,88.60,0.00,600.00,negative_quantity
OI000138059,ORD00025616,ITEM0027,1,420.00,144.90,0.00,420.00,orphan_foreign_key
OI000138063,ORD00025616,ITEM0159,2,450.00,181.98,0.00,900.00,orphan_foreign_key
OI000139099,ORD00025808,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000139528,ORD00025896,ITEM0020,2,780.00,303.62,0.00,1560.00,orphan_foreign_key
OI000139652,ORD00025919,ITEM0543,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000140398,ORD00026055,ITEM0027,1,420.00,144.90,0.00,420.00,orphan_foreign_key
OI000140404,ORD00026056,ITEM0061,2,950.00,345.20,0.00,1900.00,orphan_foreign_key
OI000141040,ORD00026183,ITEM0018,1,580.00,222.66,0.00,580.00,orphan_foreign_key
OI000141418,ORD00026256,ITEM0090,1,1750.00,627.19,0.00,1750.00,orphan_foreign_key
OI000141621,ORD00026298,ITEM0003,1,360.00,139.35,0.00,360.00,orphan_foreign_key
OI000141908,ORD00026350,ITEM0041,1,1200.00,476.05,0.00,1200.00,orphan_foreign_key
OI000142148,ORD00026391,,2,300.00,200.34,0.00,600.00,missing_value
OI000142235,ORD00026406,ITEM0046,1,2740.00,1088.75,0.00,2740.00,orphan_foreign_key
OI000142327,ORD00026422,,1,750.00,296.36,0.00,750.00,missing_value
OI000142415,ORD00026441,ITEM0147,3,470.00,148.21,0.00,1410.00,orphan_foreign_key
OI000142664,ORD00026483,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000142668,ORD00026483,ITEM0141,1,510.00,166.18,0.00,510.00,orphan_foreign_key
OI000143141,ORD00026577,ITEM0160,3,100.00,44.23,0.00,300.00,orphan_foreign_key
OI000143142,ORD00026578,,1,210.00,72.86,0.00,210.00,missing_value
OI000143184,ORD00026584,ITEM2894,1,780.00,295.15,0.00,780.00,orphan_foreign_key
