order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method
ORD00072184,CUST0011860,LOC0018,2025-05-23 12:51:14,Dine-in,Completed,,5220.00,0.00,835.20,6055.20,Card
ORD00072200,CUST0045168,LOC0017,2025-05-23 13:11:59,Takeaway,Completed,,4800.00,0.00,768.00,5568.00,Card
ORD00072201,CUST0052293,LOC0008,2025-05-23 13:14:38,Dine-in,Completed,,7685.00,0.00,1229.60,8914.60,Cash
ORD00072224,CUST0006835,LOC0016,2025-05-23 13:33:42,Dine-in,Completed,,3400.00,0.00,544.00,3944.00,Cash
ORD00072235,CUST0039290,LOC0003,2025-05-23 13:44:16,ThirdPartyDelivery,Completed,,3300.00,0.00,495.00,3795.00,Cash
ORD00072302,CUST0048711,LOC0023,2025-05-23 14:59:51,Dine-in,Completed,,12765.00,0.00,1914.75,14679.75,Card
ORD00072307,CUST0048665,LOC0022,2025-05-23 15:07:21,Dine-in,Completed,PROMO007,4790.00,337.50,667.88,5120.38,Card
ORD00072340,CUST0016432,LOC0012,2025-05-23 17:13:32,App,Completed,PROMO007,1450.00,40.00,211.50,1621.50,Online
ORD00072344,CUST0029469,LOC0002,2025-05-23 17:23:16,App,Completed,,4740.00,0.00,711.00,5451.00,Card
ORD00072380,CUST0004651,LOC0001,2025-05-23 18:55:20,Dine-in,Completed,,4650.00,0.00,697.50,5347.50,Card
ORD00072418,CUST0011570,LOC0004,2025-05-23 19:28:24,ThirdPartyDelivery,Completed,,5670.00,0.00,850.50,6520.50,Online
ORD00072422,CUST0012300,LOC0003,2025-05-23 19:34:59,Takeaway,Completed,,2085.00,0.00,312.75,2397.75,Cash
ORD00072423,CUST0010020,LOC0001,2025-05-23 19:36:40,ThirdPartyDelivery,Completed,,8100.00,0.00,1215.00,9315.00,Cash
ORD00072429,CUST0009537,LOC0014,2025-05-23 19:41:17,App,Completed,PROMO007,2430.00,202.50,334.12,2561.62,Online
ORD00072432,CUST0020788,LOC0015,2025-05-23 19:43:23,Takeaway,Completed,,3480.00,0.00,556.80,4036.80,Cash
ORD00072438,CUST0042345,LOC0007,2025-05-23 19:52:41,ThirdPartyDelivery,Completed,,5770.00,0.00,923.20,6693.20,Online
ORD00072493,CUST0012002,LOC0004,2025-05-23 20:25:12,Takeaway,Completed,,2880.00,0.00,432.00,3312.00,Wallet
ORD00072518,CUST0045490,LOC0014,2025-05-23 20:48:36,ThirdPartyDelivery,Completed,,1370.00,0.00,205.50,1575.50,Cash
ORD00072601,CUST0004768,LOC0013,2025-05-23 21:48:19,ThirdPartyDelivery,Completed,,5160.00,0.00,774.00,5934.00,Online
ORD00072657,CUST0013664,LOC0024,2025-05-23 23:13:21,Dine-in,Completed,,15500.00,0.00,2480.00,17980.00,Card
ORD00072665,CUST0030129,LOC0014,2025-05-23 23:36:53,Dine-in,Completed,,7715.00,0.00,1157.25,8872.25,Cash
ORD00072674,CUST0046585,LOC0003,2025-05-24 00:20:12,Dine-in,Completed,,9230.00,0.00,1384.50,10614.50,Card
ORD00072687,CUST0005780,LOC0024,2025-05-24 10:12:56,Dine-in,Completed,,7620.00,0.00,1219.20,8839.20,Cash
ORD00072703,CUST0043138,LOC0007,2025-05-24 11:17:21,Dine-in,Completed,,3675.00,0.00,588.00,4263.00,Cash
ORD00072713,CUST0024542,LOC0017,2025-05-24 11:48:46,Takeaway,Completed,PROMO007,4740.00,135.00,736.80,5341.80,Wallet
ORD00072729,CUST0000285,LOC0020,2025-05-24 12:03:49,Dine-in,Completed,,8735.00,0.00,1310.25,10045.25,Wallet
ORD00072733,CUST0034953,LOC0010,2025-05-24 12:05:37,App,Completed,,6520.00,0.00,1043.20,7563.20,Wallet
ORD00072745,CUST0048478,LOC0023,2025-05-24 12:12:50,Website,Completed,,8180.00,0.00,1227.00,9407.00,Wallet
ORD00072763,CUST0053737,LOC0019,2025-05-24 12:25:49,Dine-in,Completed,,10860.00,0.00,1737.60,12597.60,Cash
ORD00072768,CUST0046593,LOC0009,2025-05-24 12:30:20,Dine-in,Completed,,12280.00,0.00,1964.80,14244.80,Card
ORD00072770,CUST0052994,LOC0005,2025-05-24 12:31:27,Takeaway,Completed,,6750.00,0.00,1012.50,7762.50,Card
ORD00072778,CUST0053596,LOC0018,2025-05-24 12:34:11,Dine-in,Completed,,10960.00,0.00,1753.60,12713.60,Wallet
ORD00072786,CUST0009153,LOC0014,2025-05-24 12:42:51,App,Completed,PROMO008,7300.00,730.00,985.50,7555.50,Cash
ORD00072791,CUST0003236,LOC0024,2025-05-24 12:47:48,Takeaway,Completed,,1120.00,0.00,179.20,1299.20,Cash
ORD00072795,CUST0024267,LOC0023,2025-05-24 12:52:54,Dine-in,Cancelled,,2000.00,0.00,300.00,2300.00,Cash
ORD00072810,CUST0039885,LOC0018,2025-05-24 13:01:34,Takeaway,Completed,,1035.00,0.00,165.60,1200.60,Cash
ORD00072818,CUST0042802,LOC0014,2025-05-24 13:06:36,Dine-in,Completed,PROMO007,6190.00,300.00,883.50,6773.50,Cash
ORD00072841,CUST0047588,LOC0014,2025-05-24 13:24:00,App,Completed,,4750.00,0.00,712.50,5462.50,Card
ORD00072856,CUST0049811,LOC0015,2025-05-24 13:37:35,App,Completed,,5420.00,0.00,867.20,6287.20,Card
ORD00072868,CUST0051463,LOC0023,2025-05-24 13:45:04,ThirdPartyDelivery,Completed,PROMO007,5975.00,315.00,849.00,6509.00,Online
ORD00072877,CUST0004721,LOC0017,2025-05-24 13:51:49,App,Cancelled,PROMO007,105.00,26.25,12.60,91.35,Wallet
ORD00072882,CUST0001862,LOC0004,2025-05-24 13:54:52,Dine-in,Completed,PROMO007,9080.00,175.00,1335.75,10240.75,Card
ORD00072892,CUST0004965,LOC0003,2025-05-24 14:02:56,App,Completed,PROMO007,3430.00,302.50,469.12,3596.62,Card
ORD00072924,CUST0008239,LOC0006,2025-05-24 14:42:22,Dine-in,Completed,,8010.00,0.00,1201.50,9211.50,Wallet
ORD00072945,CUST0051367,LOC0019,2025-05-24 15:12:49,ThirdPartyDelivery,Completed,,7910.00,0.00,1265.60,9175.60,Online
ORD00072955,CUST0005573,LOC0003,2025-05-24 15:32:00,App,Completed,,1560.00,0.00,234.00,1794.00,Cash
ORD00072992,CUST0006642,LOC0023,2025-05-24 17:18:35,Dine-in,Completed,,12015.00,0.00,1802.25,13817.25,Wallet
ORD00072994,CUST0003802,LOC0018,2025-05-24 17:19:27,App,Completed,,6050.00,0.00,968.00,7018.00,Wallet
ORD00073008,CUST0025032,LOC0017,2025-05-24 17:55:54,Website,Completed,,8700.00,0.00,1392.00,10092.00,Wallet
ORD00073014,CUST0050769,LOC0003,2025-05-24 18:17:22,App,Completed,,6130.00,0.00,919.50,7049.50,Online
ORD00073031,CUST0009325,LOC0002,2025-05-24 18:47:30,App,Completed,,7440.00,0.00,1116.00,8556.00,Card
ORD00073035,CUST0008731,LOC0008,2025-05-24 18:59:50,ThirdPartyDelivery,Completed,PROMO007,4705.00,363.75,694.60,5035.85,Online
ORD00073040,CUST0000232,LOC0016,2025-05-24 19:04:20,App,Completed,PROMO007,9490.00,122.50,1498.80,10866.30,Online
ORD00073052,CUST0047304,LOC0018,2025-05-24 19:13:16,Dine-in,Completed,PROMO007,5910.00,132.50,924.40,6701.90,Card
ORD00073058,CUST0028953,LOC0002,2025-05-24 19:18:32,ThirdPartyDelivery,Completed,,13435.00,0.00,2015.25,15450.25,Online
ORD00073059,CUST0046794,LOC0010,2025-05-24 19:18:43,Dine-in,Completed,,9800.00,0.00,1568.00,11368.00,Card
ORD00073074,CUST0017567,LOC0019,2025-05-24 19:32:11,App,Completed,,3940.00,0.00,630.40,4570.40,Online
ORD00073099,CUST0025587,LOC0021,2025-05-24 19:49:24,ThirdPartyDelivery,Completed,,6070.00,0.00,910.50,6980.50,Cash
ORD00073123,CUST0009906,LOC0008,2025-05-24 20:06:15,Dine-in,Completed,,4700.00,0.00,752.00,5452.00,Cash
ORD00073180,CUST0033328,LOC0001,2025-05-24 20:49:42,Dine-in,Completed,,5560.00,0.00,834.00,6394.00,Card
ORD00073234,CUST0000691,LOC0011,2025-05-24 21:20:23,ThirdPartyDelivery,Completed,,1940.00,0.00,310.40,2250.40,Online
ORD00073252,CUST0008294,LOC0009,2025-05-24 21:42:55,Takeaway,Completed,,640.00,0.00,102.40,742.40,Card
ORD00073257,CUST0050891,LOC0008,2025-05-24 21:45:55,Dine-in,Completed,,6390.00,0.00,1022.40,7412.40,Cash
ORD00073265,CUST0017478,LOC0020,2025-05-24 21:51:29,Dine-in,Completed,,12160.00,0.00,1824.00,13984.00,Card
ORD00073272,CUST0051318,LOC0003,2025-05-24 21:53:05,ThirdPartyDelivery,Completed,,3390.00,0.00,508.50,3898.50,Cash
ORD00073285,CUST0049626,LOC0002,2025-05-24 21:58:06,ThirdPartyDelivery,Completed,,2420.00,0.00,363.00,2783.00,Cash
ORD00073287,CUST0017211,LOC0005,2025-05-24 21:58:50,Takeaway,Completed,PROMO007,2225.00,78.75,321.94,2468.19,Card
ORD00073295,CUST0030993,LOC0004,2025-05-24 22:03:49,Dine-in,Completed,PROMO007,3750.00,202.50,532.12,4079.62,Card
ORD00073300,CUST0006501,LOC0010,2025-05-24 22:10:12,ThirdPartyDelivery,Completed,,2420.00,0.00,387.20,2807.20,Cash
ORD00073301,CUST0031076,LOC0010,2025-05-24 22:10:47,App,Completed,,1910.00,0.00,305.60,2215.60,Online
ORD00073341,CUST0046581,LOC0008,2025-05-24 22:54:39,App,Completed,,5230.00,0.00,836.80,6066.80,Card
ORD00073398,CUST0051179,LOC0017,2025-05-25 11:33:36,Dine-in,Completed,,5550.00,0.00,888.00,6438.00,Card
ORD00073406,CUST0016851,LOC0014,2025-05-25 11:56:43,Dine-in,Completed,PROMO008,2920.00,292.00,394.20,3022.20,Cash
ORD00073415,CUST0018304,LOC0019,2025-05-25 12:05:36,Dine-in,Completed,,7030.00,0.00,1124.80,8154.80,Card
ORD00073429,CUST0030009,LOC0001,2025-05-25 12:16:26,Dine-in,Completed,,10835.00,0.00,1625.25,12460.25,Wallet
ORD00073471,CUST0049714,LOC0023,2025-05-25 13:01:17,App,Completed,,2530.00,0.00,379.50,2909.50,Online
ORD00073472,CUST0014390,LOC0007,2025-05-25 13:01:30,ThirdPartyDelivery,Completed,PROMO007,4860.00,135.00,756.00,5481.00,Cash
ORD00073483,CUST0035691,LOC0025,2025-05-25 13:11:20,ThirdPartyDelivery,Completed,,2530.00,0.00,379.50,2909.50,Cash
ORD00073495,CUST0031206,LOC0012,2025-05-25 13:24:22,Takeaway,Completed,,1180.00,0.00,177.00,1357.00,Cash
ORD00073516,CUST0013265,LOC0018,2025-05-25 13:42:20,App,Completed,PROMO008,16135.00,1613.50,2323.44,16844.94,Online
ORD00073545,CUST0040034,LOC0018,2025-05-25 14:07:39,Dine-in,Completed,,7600.00,0.00,1216.00,8816.00,Card
ORD00073554,CUST0030131,LOC0002,2025-05-25 14:13:35,App,Completed,PROMO007,6165.00,178.75,897.94,6884.19,Card
ORD00073570,CUST0017671,LOC0019,2025-05-25 14:32:11,Dine-in,Completed,,13860.00,0.00,2217.60,16077.60,Cash
ORD00073611,CUST0054686,LOC0016,2025-05-25 16:10:23,ThirdPartyDelivery,Completed,,5060.00,0.00,809.60,5869.60,Online
ORD00073623,CUST0051747,LOC0013,2025-05-25 16:48:41,ThirdPartyDelivery,Completed,,2210.00,0.00,331.50,2541.50,Online
ORD00073628,CUST0009156,LOC0018,2025-05-25 17:09:51,Website,Completed,,6125.00,0.00,980.00,7105.00,Online
ORD00073641,CUST0032764,LOC0020,2025-05-25 18:01:06,ThirdPartyDelivery,Completed,,9400.00,0.00,1410.00,10810.00,Cash
ORD00073674,CUST0054170,LOC0002,2025-05-25 18:59:29,App,Completed,,4550.00,0.00,682.50,5232.50,Online
ORD00073688,CUST0034542,LOC0013,2025-05-25 19:15:08,ThirdPartyDelivery,Cancelled,,4500.00,0.00,675.00,5175.00,Cash
ORD00073734,CUST0025712,LOC0009,2025-05-25 19:52:09,ThirdPartyDelivery,Completed,PROMO008,6400.00,640.00,921.60,6681.60,Cash
ORD00073738,CUST0035652,LOC0015,2025-05-25 19:53:56,Takeaway,Completed,,5100.00,0.00,816.00,5916.00,Cash
ORD00073756,CUST0011728,LOC0001,2025-05-25 20:11:39,Takeaway,Completed,,4130.00,0.00,619.50,4749.50,Cash
ORD00073774,CUST0036006,LOC0004,2025-05-25 20:26:13,Dine-in,Completed,PROMO007,5370.00,367.50,750.38,5752.88,Cash
ORD00073779,CUST0015323,LOC0001,2025-05-25 20:33:09,App,Completed,,4660.00,0.00,699.00,5359.00,Wallet
ORD00073780,CUST0016946,LOC0003,2025-05-25 20:34:52,Dine-in,Completed,,4970.00,0.00,745.50,5715.50,Card
ORD00073806,CUST0027256,LOC0019,2025-05-25 20:56:58,Website,Completed,,9120.00,0.00,1459.20,10579.20,Online
ORD00073836,CUST0011240,LOC0019,2025-05-25 21:22:35,ThirdPartyDelivery,Completed,PROMO007,3570.00,40.00,564.80,4094.80,Online
ORD00073840,CUST0031802,LOC0020,2025-05-25 21:23:40,Dine-in,Cancelled,PROMO007,6140.00,335.00,870.75,6675.75,Card
ORD00073842,CUST0020758,LOC0007,2025-05-25 21:25:55,ThirdPartyDelivery,Completed,,7170.00,0.00,1147.20,8317.20,Online
ORD00073847,CUST0011778,LOC0014,2025-05-25 21:29:13,Takeaway,Completed,,3130.00,0.00,469.50,3599.50,Card
ORD00073852,CUST0014831,LOC0001,2025-05-25 21:32:16,Takeaway,Completed,,5790.00,0.00,868.50,6658.50,Card
ORD00073872,CUST0049354,LOC0002,2025-05-25 21:44:28,App,Completed,,5940.00,0.00,891.00,6831.00,Online
ORD00073877,CUST0031271,LOC0018,2025-05-25 21:47:05,Dine-in,Completed,PROMO008,6430.00,643.00,925.92,6712.92,Card
ORD00073904,CUST0024023,LOC0025,2025-05-25 22:13:07,Dine-in,Completed,PROMO007,6710.00,262.50,967.12,7414.62,Cash
ORD00073939,CUST0031074,LOC0007,2025-05-25 23:11:16,ThirdPartyDelivery,Completed,,1280.00,0.00,204.80,1484.80,Cash
ORD00073969,CUST0052082,LOC0021,2025-05-26 00:24:45,Website,Completed,,8090.00,0.00,1213.50,9303.50,Wallet
ORD00073973,CUST0015712,LOC0005,2025-05-26 00:59:15,ThirdPartyDelivery,Completed,,4290.00,0.00,643.50,4933.50,Cash
ORD00073987,CUST0009026,LOC0003,2025-05-26 11:06:53,App,Completed,,9680.00,0.00,1452.00,11132.00,Wallet
ORD00073994,CUST0017330,LOC0020,2025-05-26 11:27:08,Dine-in,Completed,,7280.00,0.00,1092.00,8372.00,Cash
ORD00074013,CUST0018951,LOC0025,2025-05-26 12:20:17,Dine-in,Completed,PROMO007,9760.00,495.00,1389.75,10654.75,Cash
ORD00074015,CUST0029122,LOC0012,2025-05-26 12:21:16,Website,Completed,,8595.00,0.00,1289.25,9884.25,Online
ORD00074018,CUST0017758,LOC0022,2025-05-26 12:23:46,Takeaway,Completed,PROMO007,4170.00,202.50,595.12,4562.62,Cash
ORD00074019,CUST0050696,LOC0023,2025-05-26 12:25:02,Takeaway,Completed,,4270.00,0.00,640.50,4910.50,Cash
ORD00074021,CUST0022814,LOC0008,2025-05-26 12:26:15,Takeaway,Completed,,2320.00,0.00,371.20,2691.20,Card
ORD00074052,CUST0000824,LOC0001,2025-05-26 13:09:54,Dine-in,Completed,,6780.00,0.00,1017.00,7797.00,Card
ORD00074082,CUST0012460,LOC0003,2025-05-26 13:52:19,App,Completed,,10700.00,0.00,1605.00,12305.00,Card
ORD00074097,CUST0037619,LOC0011,2025-05-26 14:11:27,Dine-in,Completed,,5850.00,0.00,936.00,6786.00,Wallet
ORD00074106,CUST0028770,LOC0018,2025-05-26 14:27:44,Website,Completed,,4210.00,0.00,673.60,4883.60,Online
ORD00074109,CUST0015383,LOC0023,2025-05-26 14:31:11,Dine-in,Completed,,3440.00,0.00,516.00,3956.00,Cash
ORD00074115,CUST0021232,LOC0005,2025-05-26 14:35:49,App,Completed,,4550.00,0.00,682.50,5232.50,Online
ORD00074129,CUST0054527,LOC0002,2025-05-26 15:04:33,ThirdPartyDelivery,Completed,,3870.00,0.00,580.50,4450.50,Cash
ORD00074144,CUST0052953,LOC0002,2025-05-26 15:48:45,ThirdPartyDelivery,Completed,,10660.00,0.00,1599.00,12259.00,Online
ORD00074148,CUST0048388,LOC0007,2025-05-26 15:53:14,Dine-in,Completed,PROMO007,6430.00,135.00,1007.20,7302.20,Cash
ORD00074155,CUST0013396,LOC0022,2025-05-26 16:16:44,Website,Completed,,1580.00,0.00,237.00,1817.00,Wallet
ORD00074158,CUST0049079,LOC0023,2025-05-26 16:36:25,Takeaway,Completed,,11870.00,0.00,1780.50,13650.50,Wallet
ORD00074173,CUST0043016,LOC0007,2025-05-26 17:23:06,Dine-in,Completed,,7680.00,0.00,1228.80,8908.80,Cash
ORD00074177,CUST0014059,LOC0024,2025-05-26 17:33:53,App,Completed,,11120.00,0.00,1779.20,12899.20,Card
ORD00074184,CUST0030644,LOC0011,2025-05-26 18:01:06,ThirdPartyDelivery,Completed,,10120.00,0.00,1619.20,11739.20,Cash
ORD00074196,CUST0002911,LOC0023,2025-05-26 18:20:28,Dine-in,Completed,PROMO007,5900.00,990.00,736.50,5646.50,Cash
ORD00074213,CUST0054110,LOC0016,2025-05-26 19:02:45,Dine-in,Completed,,11810.00,0.00,1889.60,13699.60,Cash
ORD00074217,CUST0042886,LOC0004,2025-05-26 19:05:27,Dine-in,Completed,,9835.00,0.00,1475.25,11310.25,Card
ORD00074220,CUST0019832,LOC0003,2025-05-26 19:09:03,Takeaway,Completed,,2350.00,0.00,352.50,2702.50,Cash
ORD00074234,CUST0029720,LOC0008,2025-05-26 19:25:19,Takeaway,Completed,,8085.00,0.00,1293.60,9378.60,Card
ORD00074248,CUST0003033,LOC0013,2025-05-26 19:42:40,Website,Completed,PROMO007,5750.00,187.50,834.38,6396.88,Online
ORD00074267,CUST0031962,LOC0013,2025-05-26 20:16:05,Takeaway,Completed,,4080.00,0.00,612.00,4692.00,Wallet
ORD00074277,CUST0029193,LOC0014,2025-05-26 20:31:39,Dine-in,Completed,,1250.00,0.00,187.50,1437.50,Cash
ORD00074293,CUST0019463,LOC0018,2025-05-26 20:52:27,Dine-in,Completed,,3565.00,0.00,570.40,4135.40,Card
ORD00074295,CUST0034288,LOC0015,2025-05-26 20:52:32,ThirdPartyDelivery,Completed,PROMO007,6550.00,132.50,1026.80,7444.30,Cash
ORD00074308,CUST0040626,LOC0009,2025-05-26 21:02:16,Dine-in,Completed,,7115.00,0.00,1138.40,8253.40,Card
ORD00074319,CUST0008470,LOC0008,2025-05-26 21:09:36,App,Completed,PROMO007,4495.00,82.50,706.00,5118.50,Card
ORD00074322,CUST0019385,LOC0015,2025-05-26 21:12:05,Takeaway,Completed,,1690.00,0.00,270.40,1960.40,Wallet
ORD00074324,CUST0000747,LOC0004,2025-05-26 21:12:50,Takeaway,Completed,,10640.00,0.00,1596.00,12236.00,Cash
ORD00074327,CUST0020406,LOC0011,2025-05-26 21:16:30,Website,Completed,,10000.00,0.00,1600.00,11600.00,Wallet
ORD00074338,CUST0003169,LOC0016,2025-05-26 21:21:44,ThirdPartyDelivery,Completed,,5730.00,0.00,916.80,6646.80,Cash
ORD00074339,CUST0031410,LOC0016,2025-05-26 21:22:07,ThirdPartyDelivery,Completed,PROMO007,3230.00,87.50,502.80,3645.30,Cash
ORD00074340,CUST0024585,LOC0004,2025-05-26 21:22:41,ThirdPartyDelivery,Completed,,3610.00,0.00,541.50,4151.50,Cash
ORD00074345,CUST0016654,LOC0018,2025-05-26 21:25:57,Takeaway,Completed,,310.00,0.00,49.60,359.60,Wallet
ORD00074351,CUST0039645,LOC0004,2025-05-26 21:31:33,Takeaway,Completed,,4140.00,0.00,621.00,4761.00,Cash
ORD00074368,CUST0021452,LOC0005,2025-05-26 21:52:05,Dine-in,Completed,PROMO007,5035.00,93.75,741.19,5682.44,Card
ORD00074373,CUST0052522,LOC0001,2025-05-26 21:56:15,App,Completed,,5830.00,0.00,874.50,6704.50,Online
ORD00074382,CUST0051130,LOC0012,2025-05-26 22:13:13,ThirdPartyDelivery,Completed,,4480.00,0.00,672.00,5152.00,Cash
ORD00074383,CUST0003154,LOC0004,2025-05-26 22:14:53,Dine-in,Completed,,5880.00,0.00,882.00,6762.00,Cash
ORD00074412,CUST0037577,LOC0015,2025-05-26 23:14:58,Website,Completed,,2210.00,0.00,353.60,2563.60,Card
ORD00074457,CUST0053158,LOC0005,2025-05-27 11:51:59,ThirdPartyDelivery,Completed,,2140.00,0.00,321.00,2461.00,Online
ORD00074509,CUST0002039,LOC0023,2025-05-27 13:15:08,Takeaway,Completed,PROMO007,1440.00,175.00,189.75,1454.75,Card
ORD00074551,CUST0014439,LOC0020,2025-05-27 14:04:50,ThirdPartyDelivery,Completed,,5660.00,0.00,849.00,6509.00,Online
ORD00074566,CUST0051488,LOC0008,2025-05-27 14:43:12,App,Completed,,9730.00,0.00,1556.80,11286.80,Online
ORD00074575,CUST0002086,LOC0008,2025-05-27 15:39:56,ThirdPartyDelivery,Completed,,5260.00,0.00,841.60,6101.60,Cash
ORD00074585,CUST0013458,LOC0006,2025-05-27 16:28:24,Takeaway,Completed,,4885.00,0.00,732.75,5617.75,Wallet
ORD00074594,CUST0030755,LOC0003,2025-05-27 17:23:44,Takeaway,Completed,PROMO007,3280.00,120.00,474.00,3634.00,Cash
ORD00074628,CUST0029993,LOC0009,2025-05-27 18:47:57,App,Completed,,5185.00,0.00,829.60,6014.60,Online
ORD00074635,CUST0022650,LOC0009,2025-05-27 19:04:49,Website,Completed,,7150.00,0.00,1144.00,8294.00,Wallet
ORD00074660,CUST0021119,LOC0018,2025-05-27 19:34:25,Dine-in,Completed,,5290.00,0.00,846.40,6136.40,Cash
ORD00074661,CUST0008348,LOC0007,2025-05-27 19:36:25,App,Completed,,3335.00,0.00,533.60,3868.60,Card
ORD00074664,CUST0028407,LOC0008,2025-05-27 19:39:15,Dine-in,Completed,PROMO007,7920.00,705.00,1154.40,8369.40,Wallet
ORD00074680,CUST0050322,LOC0012,2025-05-27 20:02:52,Dine-in,Completed,PROMO007,7110.00,267.50,1026.38,7868.88,Card
ORD00074682,CUST0054747,LOC0015,2025-05-27 20:03:41,Takeaway,Completed,,2670.00,0.00,427.20,3097.20,Cash
ORD00074684,CUST0051915,LOC0002,2025-05-27 20:06:21,Dine-in,Completed,PROMO007,10860.00,255.00,1590.75,12195.75,Wallet
ORD00074687,CUST0052844,LOC0004,2025-05-27 20:08:31,App,Completed,,2230.00,0.00,334.50,2564.50,Online
ORD00074705,CUST0041499,LOC0014,2025-05-27 20:26:53,App,Completed,,5875.00,0.00,881.25,6756.25,Cash
ORD00074726,CUST0001226,LOC0003,2025-05-27 20:44:29,ThirdPartyDelivery,Completed,,7420.00,0.00,1113.00,8533.00,Online
ORD00074735,CUST0048041,LOC0017,2025-05-27 20:56:06,Dine-in,Completed,,3130.00,0.00,500.80,3630.80,Card
ORD00074737,CUST0036619,LOC0009,2025-05-27 20:57:07,Dine-in,Completed,,21610.00,0.00,3457.60,25067.60,Cash
ORD00074831,CUST0048583,LOC0016,2025-05-28 00:58:47,ThirdPartyDelivery,Completed,PROMO007,2330.00,247.50,333.20,2415.70,Online
ORD00074854,CUST0015709,LOC0025,2025-05-28 12:08:19,Dine-in,Completed,PROMO007,10080.00,80.00,1500.00,11500.00,Card
ORD00074870,CUST0026540,LOC0015,2025-05-28 12:27:56,Dine-in,Completed,,5580.00,0.00,892.80,6472.80,Cash
ORD00074883,CUST0033389,LOC0004,2025-05-28 12:40:07,ThirdPartyDelivery,Completed,,8530.00,0.00,1279.50,9809.50,Cash
ORD00074884,CUST0037556,LOC0023,2025-05-28 12:41:59,App,Completed,PROMO007,9445.00,771.25,1301.06,9974.81,Cash
ORD00074913,CUST0048488,LOC0012,2025-05-28 13:17:44,Website,Completed,,640.00,0.00,96.00,736.00,Online
ORD00074916,CUST0011953,LOC0005,2025-05-28 13:19:12,ThirdPartyDelivery,Cancelled,PROMO007,4710.00,150.00,684.00,5244.00,Online
ORD00074927,CUST0052776,LOC0009,2025-05-28 13:33:51,Dine-in,Completed,,7870.00,0.00,1259.20,9129.20,Card
ORD00074935,CUST0002119,LOC0011,2025-05-28 13:43:59,ThirdPartyDelivery,Completed,,3980.00,0.00,636.80,4616.80,Cash
ORD00074959,CUST0045089,LOC0005,2025-05-28 14:20:48,Dine-in,Completed,PROMO007,9785.00,453.75,1399.69,10730.94,Cash
ORD00074965,CUST0038561,LOC0004,2025-05-28 14:26:13,Dine-in,Completed,,8220.00,0.00,1233.00,9453.00,Cash
ORD00074968,CUST0046753,LOC0008,2025-05-28 14:30:38,Takeaway,Completed,,4270.00,0.00,683.20,4953.20,Card
ORD00074972,CUST0052598,LOC0011,2025-05-28 14:35:16,App,Completed,,7715.00,0.00,1234.40,8949.40,Online
ORD00074981,CUST0046671,LOC0012,2025-05-28 14:54:50,ThirdPartyDelivery,Completed,,6000.00,0.00,900.00,6900.00,Online
ORD00074995,CUST0051778,LOC0003,2025-05-28 15:32:02,Dine-in,Completed,,8570.00,0.00,1285.50,9855.50,Cash
ORD00074999,CUST0044466,LOC0014,2025-05-28 15:44:57,ThirdPartyDelivery,Completed,,2000.00,0.00,300.00,2300.00,Cash
ORD00075006,CUST0018622,LOC0015,2025-05-28 16:17:56,App,Completed,,3700.00,0.00,592.00,4292.00,Online
ORD00075048,CUST0024824,LOC0024,2025-05-28 18:22:09,Dine-in,Completed,,12670.00,0.00,2027.20,14697.20,Card
ORD00075052,CUST0014252,LOC0006,2025-05-28 18:31:19,Takeaway,Completed,PROMO007,5480.00,67.50,811.88,6224.38,Cash
ORD00075058,CUST0032711,LOC0007,2025-05-28 18:48:25,Dine-in,Completed,PROMO007,5020.00,160.00,777.60,5637.60,Card
ORD00075096,CUST0013436,LOC0022,2025-05-28 19:57:37,Takeaway,Completed,,5960.00,0.00,894.00,6854.00,Cash
ORD00075134,CUST0045554,LOC0018,2025-05-28 20:35:31,Dine-in,Completed,,13635.00,0.00,2181.60,15816.60,Cash
ORD00075149,CUST0006040,LOC0018,2025-05-28 20:57:16,Dine-in,Completed,,9545.00,0.00,1527.20,11072.20,Cash
ORD00075163,CUST0009565,LOC0004,2025-05-28 21:09:08,Takeaway,Completed,PROMO007,2600.00,175.00,363.75,2788.75,Cash
ORD00075174,CUST0051342,LOC0023,2025-05-28 21:20:42,Takeaway,Completed,,3190.00,0.00,478.50,3668.50,Cash
ORD00075185,CUST0020405,LOC0001,2025-05-28 21:35:59,App,Completed,,5910.00,0.00,886.50,6796.50,Card
ORD00075192,CUST0011625,LOC0009,2025-05-28 21:42:33,Dine-in,Completed,,7700.00,0.00,1232.00,8932.00,Card
ORD00075223,CUST0051526,LOC0013,2025-05-28 22:45:30,App,Completed,,8035.00,0.00,1205.25,9240.25,Online
ORD00075224,CUST0043589,LOC0016,2025-05-28 22:49:07,Dine-in,Completed,,6720.00,0.00,1075.20,7795.20,Card
ORD00075225,CUST0039662,LOC0020,2025-05-28 22:49:24,Dine-in,Completed,,11960.00,0.00,1794.00,13754.00,Card
ORD00075229,CUST0037636,LOC0004,2025-05-28 22:54:17,Dine-in,Completed,,8130.00,0.00,1219.50,9349.50,Cash
ORD00075239,CUST0035352,LOC0009,2025-05-28 23:30:28,App,Completed,,10900.00,0.00,1744.00,12644.00,Online
ORD00075248,CUST0013733,LOC0003,2025-05-28 23:58:25,Takeaway,Completed,PROMO008,6170.00,617.00,832.95,6385.95,Cash
