rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text
RAT0091428,CUST0001780,ITEM0108,LOC0015,ORD00168281,3,2025-11-28,
RAT0091429,CUST0048533,,LOC0003,ORD00170000,4,2025-11-28,
RAT0091430,CUST0052825,ITEM0126,LOC0004,ORD00169398,4,2025-11-28,
RAT0091431,CUST0024215,ITEM0149,LOC0015,ORD00170214,4,2025-11-28,
RAT0091432,CUST0040192,ITEM0045,LOC0016,ORD00170046,4,2025-11-28,
RAT0091433,CUST0025335,ITEM0052,LOC0010,ORD00169242,4,2025-11-28,Nice ambience and good service.
RAT0091434,CUST0031336,,LOC0016,ORD00169659,3,2025-11-28,
RAT0091435,CUST0027808,ITEM0050,LOC0008,ORD00170380,4,2025-11-28,Tasty and fresh.
RAT0091436,CUST0042630,ITEM0147,LOC0016,ORD00168516,4,2025-11-28,Nice ambience and good service.
RAT0091437,CUST0046205,ITEM0068,LOC0007,ORD00169142,1,2025-11-28,Food was cold and late.
RAT0091438,CUST0041702,ITEM0151,LOC0008,ORD00169884,5,2025-11-28,Perfect taste and quick service.
RAT0091439,CUST0049371,,LOC0016,ORD00166480,4,2025-11-28,
RAT0091440,CUST0011428,ITEM0055,LOC0016,ORD00170006,4,2025-11-28,Tasty and fresh.
RAT0091441,CUST0025064,ITEM0057,LOC0020,ORD00168186,2,2025-11-28,
RAT0091442,CUST0012289,ITEM0100,LOC0007,ORD00169782,3,2025-11-28,
RAT0091443,CUST0054672,ITEM0054,LOC0017,ORD00169131,4,2025-11-28,"Good food, will order again."
RAT0091444,CUST0046236,ITEM0134,LOC0005,ORD00169261,2,2025-11-28,Took too long to arrive.
RAT0091445,CUST0032703,ITEM0150,LOC0007,ORD00169676,3,2025-11-28,
RAT0091446,CUST0033164,ITEM0102,LOC0018,ORD00169411,3,2025-11-28,
RAT0091447,CUST0054338,ITEM0113,LOC0017,ORD00170049,2,2025-11-28,Took too long to arrive.
RAT0091448,CUST0016444,ITEM0147,LOC0017,ORD00170174,2,2025-11-28,
RAT0091449,CUST0050422,ITEM0016,LOC0011,ORD00170150,4,2025-11-28,
RAT0091450,CUST0000893,ITEM0081,LOC0003,ORD00169594,3,2025-11-28,"Taste was fine, packaging poor."
RAT0091451,CUST0034472,ITEM0154,LOC0004,ORD00168721,3,2025-11-28,
RAT0091452,CUST0048296,ITEM0156,LOC0019,ORD00168057,3,2025-11-28,
RAT0091453,CUST0038863,ITEM0138,LOC0014,ORD00169634,4,2025-11-28,Tasty and fresh.
RAT0091454,CUST0031862,ITEM0057,LOC0020,ORD00169132,3,2025-11-28,
RAT0091455,CUST0003013,ITEM0157,LOC0001,ORD00170446,4,2025-11-28,
RAT0091456,CUST0046431,ITEM0031,LOC0017,ORD00169969,4,2025-11-28,
RAT0091457,CUST0039708,ITEM0045,LOC0018,ORD00169546,5,2025-11-28,
RAT0091458,CUST0041495,ITEM0081,LOC0006,ORD00170331,3,2025-11-28,
RAT0091459,CUST0052349,ITEM0001,LOC0022,ORD00169356,5,2025-11-28,Amazing food and friendly staff.
RAT0091460,CUST0049684,ITEM0045,LOC0018,ORD00170201,5,2025-11-28,
RAT0091462,CUST0009812,ITEM0082,LOC0003,ORD00168762,2,2025-11-28,
RAT0091463,CUST0015774,ITEM0057,LOC0015,ORD00168680,3,2025-11-28,
RAT0091464,CUST0054674,ITEM0035,LOC0004,ORD00169721,4,2025-11-28,Good value for money.
RAT0091465,CUST0034214,ITEM0020,LOC0025,ORD00170345,3,2025-11-28,
RAT0091466,CUST0021599,ITEM0066,LOC0013,ORD00170293,4,2025-11-28,
RAT0091467,CUST0047093,ITEM0102,LOC0002,ORD00167286,4,2025-11-28,
RAT0091469,CUST0003861,ITEM0034,LOC0016,ORD00170467,5,2025-11-28,Perfect taste and quick service.
RAT0091470,CUST0017817,ITEM0057,LOC0010,ORD00170183,4,2025-11-28,
RAT0091471,CUST0045318,ITEM0135,LOC0005,ORD00169820,3,2025-11-28,
RAT0091472,CUST0028217,ITEM0133,LOC0016,ORD00169768,5,2025-11-28,
RAT0091473,CUST0012786,ITEM0029,LOC0005,ORD00170252,3,2025-11-28,It was okay.
RAT0091474,CUST0035192,ITEM0151,LOC0019,ORD00170315,3,2025-11-28,It was okay.
RAT0091475,CUST0042631,ITEM0152,LOC0019,ORD00170099,2,2025-11-28,Not fresh.
RAT0091477,CUST0030896,ITEM0111,LOC0005,ORD00169694,4,2025-11-28,
RAT0091478,CUST0042335,ITEM0143,LOC0023,ORD00168921,4,2025-11-28,
RAT0091480,CUST0023259,ITEM0068,LOC0011,ORD00169857,2,2025-11-28,Portion was too small.
RAT0091481,CUST0017831,,LOC0005,ORD00169466,4,2025-11-28,
RAT0091482,CUST0020354,ITEM0045,LOC0016,ORD00170139,4,2025-11-28,
RAT0091483,CUST0004951,,LOC0011,ORD00168996,3,2025-11-28,
RAT0091484,CUST0050674,,LOC0015,ORD00170436,4,2025-11-28,
RAT0091485,CUST0010160,ITEM0057,LOC0012,ORD00166810,5,2025-11-28,
RAT0091486,CUST0023098,,LOC0002,ORD00169012,3,2025-11-28,"Average, nothing special."
RAT0091488,CUST0006125,ITEM0048,LOC0008,ORD00169728,5,2025-11-28,Best in town.
RAT0091489,CUST0037972,ITEM0157,LOC0016,ORD00170192,5,2025-11-28,
RAT0091490,CUST0027810,ITEM0045,LOC0007,ORD00168758,4,2025-11-28,"Good food, will order again."
RAT0091491,CUST0014555,ITEM0081,LOC0001,ORD00168390,5,2025-11-28,
RAT0091492,CUST0048666,ITEM0151,LOC0005,ORD00170123,3,2025-11-28,
RAT0091493,CUST0009366,ITEM0054,LOC0023,ORD00170375,3,2025-11-28,
RAT0091494,CUST0023500,ITEM0054,LOC0019,ORD00168088,3,2025-11-28,It was okay.
RAT0091497,CUST0020489,ITEM0061,LOC0017,ORD00169898,2,2025-11-28,
RAT0091498,CUST0041113,ITEM0047,LOC0006,ORD00168159,4,2025-11-28,"Good food, will order again."
RAT0091499,CUST0039752,ITEM0077,LOC0008,ORD00169283,3,2025-11-28,"Average, nothing special."
RAT0091501,CUST0049010,ITEM0148,LOC0025,ORD00169954,4,2025-11-28,Tasty and fresh.
RAT0091502,CUST0031568,ITEM0113,LOC0025,ORD00165248,2,2025-11-28,
RAT0091503,CUST0045790,ITEM0148,LOC0006,ORD00168871,3,2025-11-28,
RAT0091504,CUST0039372,,LOC0011,ORD00170240,3,2025-11-28,Decent but overpriced.
RAT0091505,CUST0026201,ITEM0061,LOC0005,ORD00170159,1,2025-11-28,
RAT0091506,CUST0012161,ITEM0030,LOC0003,ORD00170145,3,2025-11-28,
RAT0091507,CUST0000535,ITEM0138,LOC0002,ORD00168874,4,2025-11-28,"Good food, will order again."
RAT0091508,CUST0042841,ITEM0054,LOC0011,ORD00169334,5,2025-11-28,
RAT0091509,CUST0050537,ITEM0028,LOC0023,ORD00168736,5,2025-11-28,
RAT0091510,CUST0012796,,LOC0013,ORD00169144,4,2025-11-28,
RAT0091511,CUST0025885,ITEM0018,LOC0012,ORD00169647,5,2025-11-28,
RAT0091512,CUST0013557,ITEM0087,LOC0015,ORD00169377,3,2025-11-28,Good taste but late delivery.
RAT0091513,CUST0000121,ITEM0033,LOC0019,ORD00170373,3,2025-11-28,"Taste was fine, packaging poor."
RAT0091515,CUST0027400,ITEM0152,LOC0021,ORD00169176,3,2025-11-28,
RAT0091516,CUST0054674,ITEM0057,LOC0004,ORD00169721,3,2025-11-28,
RAT0091517,CUST0003628,ITEM0045,LOC0025,ORD00170433,3,2025-11-28,Decent but overpriced.
RAT0091518,CUST0014535,ITEM0109,LOC0018,ORD00170047,3,2025-11-28,
RAT0091519,CUST0004495,ITEM0073,LOC0013,ORD00169923,3,2025-11-28,
RAT0091520,CUST0022188,ITEM0058,LOC0014,ORD00169689,3,2025-11-28,
RAT0091521,CUST0020612,,LOC0016,ORD00169939,4,2025-11-28,Tasty and fresh.
RAT0091522,CUST0028774,ITEM0004,LOC0008,ORD00169004,5,2025-11-28,Best in town.
RAT0091523,CUST0054751,ITEM0098,LOC0017,ORD00170160,4,2025-11-28,
RAT0091524,CUST0003823,ITEM0159,LOC0023,ORD00169577,3,2025-11-28,
RAT0091525,CUST0039635,ITEM0117,LOC0020,ORD00169113,4,2025-11-28,"Good food, will order again."
RAT0091526,CUST0037036,ITEM0058,LOC0010,ORD00169987,3,2025-11-28,
RAT0091527,CUST0038838,ITEM0151,LOC0007,ORD00168389,4,2025-11-28,
RAT0091528,CUST0004201,ITEM0007,LOC0012,ORD00169575,5,2025-11-28,Perfect taste and quick service.
RAT0091529,CUST0042986,ITEM0081,LOC0023,ORD00168993,2,2025-11-28,Below average taste.
RAT0091530,CUST0041950,ITEM0091,LOC0010,ORD00169767,4,2025-11-28,
RAT0091531,CUST0043407,ITEM0073,LOC0003,ORD00170140,2,2025-11-28,
RAT0091532,CUST0017224,ITEM0014,LOC0007,ORD00169612,4,2025-11-28,Good value for money.
RAT0091533,CUST0028090,ITEM0141,LOC0020,ORD00168954,3,2025-11-28,It was okay.
RAT0091534,CUST0001893,ITEM0027,LOC0023,ORD00168982,5,2025-11-28,
RAT0091536,CUST0050898,ITEM0058,LOC0019,ORD00169274,4,2025-11-28,"Good food, will order again."
RAT0091537,CUST0048951,ITEM0148,LOC0009,ORD00168081,2,2025-11-28,
RAT0091538,CUST0022148,,LOC0015,ORD00169861,4,2025-11-28,
RAT0091539,CUST0009399,ITEM0113,LOC0007,ORD00170090,4,2025-11-28,
RAT0091540,CUST0018844,ITEM0045,LOC0022,ORD00170058,4,2025-11-28,Enjoyed the meal.
RAT0091541,CUST0038960,ITEM0013,LOC0016,ORD00168639,3,2025-11-28,"Average, nothing special."
RAT0091542,CUST0048451,ITEM0157,LOC0020,ORD00169771,5,2025-11-28,
RAT0091543,CUST0023255,ITEM0126,LOC0017,ORD00170212,2,2025-11-28,
RAT0091544,CUST0000037,ITEM0027,LOC0007,ORD00169901,4,2025-11-28,
RAT0091545,CUST0048344,ITEM0102,LOC0025,ORD00169188,3,2025-11-28,It was okay.
RAT0091546,CUST0026127,ITEM0067,LOC0002,ORD00169578,4,2025-11-28,
RAT0091547,CUST0032135,ITEM0066,LOC0004,ORD00169359,4,2025-11-28,Enjoyed the meal.
RAT0091548,CUST0022048,ITEM0068,LOC0006,ORD00168793,3,2025-11-28,
RAT0091550,CUST0038698,ITEM0143,LOC0025,ORD00166007,4,2025-11-28,"Good food, will order again."
RAT0091551,CUST0025907,ITEM0045,LOC0002,ORD00170469,3,2025-11-28,
RAT0091552,CUST0041882,ITEM0075,LOC0001,ORD00170091,4,2025-11-28,"Good food, will order again."
RAT0091553,CUST0039915,ITEM0157,LOC0006,ORD00170065,4,2025-11-28,
RAT0091555,CUST0020521,ITEM0033,LOC0012,ORD00169205,4,2025-11-28,
RAT0091556,CUST0014018,ITEM0148,LOC0008,ORD00170463,5,2025-11-28,Amazing food and friendly staff.
RAT0091557,CUST0048925,ITEM0028,LOC0010,ORD00168075,2,2025-11-28,
RAT0091558,CUST0032078,ITEM0023,LOC0023,ORD00170306,4,2025-11-28,
RAT0091559,CUST0014785,ITEM0078,LOC0018,ORD00169803,3,2025-11-28,Decent but overpriced.
RAT0091561,CUST0039432,ITEM0081,LOC0025,ORD00168558,4,2025-11-28,Tasty and fresh.
RAT0091562,CUST0010006,ITEM0100,LOC0001,ORD00169654,2,2025-11-28,Service was slow.
RAT0091563,CUST0014979,ITEM0147,LOC0005,ORD00170412,3,2025-11-28,"Taste was fine, packaging poor."
RAT0091564,CUST0049408,,LOC0013,ORD00170187,4,2025-11-28,
RAT0091565,CUST0013824,ITEM0098,LOC0003,ORD00169947,3,2025-11-28,
RAT0091566,CUST0042232,ITEM0044,LOC0022,ORD00169291,3,2025-11-28,
RAT0091568,CUST0044769,ITEM0061,LOC0005,ORD00170128,2,2025-11-28,
RAT0091569,CUST0010051,ITEM0047,LOC0007,ORD00167531,4,2025-11-28,
RAT0091570,CUST0040519,,LOC0011,ORD00169965,4,2025-11-28,
RAT0091571,CUST0044080,ITEM0036,LOC0009,ORD00169643,3,2025-11-28,"Taste was fine, packaging poor."
RAT0091572,CUST0043339,,LOC0004,ORD00169897,3,2025-11-28,
RAT0091573,CUST0044080,ITEM0156,LOC0009,ORD00169643,3,2025-11-28,
RAT0091574,CUST0006462,ITEM0132,LOC0004,ORD00169682,3,2025-11-28,
RAT0091575,CUST0031782,,LOC0001,ORD00169827,4,2025-11-28,
RAT0091576,CUST0017922,ITEM0045,LOC0003,ORD00169107,3,2025-11-28,Good taste but late delivery.
RAT0091577,CUST0052380,ITEM0143,LOC0014,ORD00168792,5,2025-11-28,
RAT0091578,CUST0015668,ITEM0004,LOC0003,ORD00170298,3,2025-11-28,Good taste but late delivery.
RAT0091579,CUST0014979,ITEM0007,LOC0005,ORD00170412,4,2025-11-28,
RAT0091580,CUST0010767,ITEM0004,LOC0004,ORD00170435,4,2025-11-28,
RAT0091581,CUST0018134,ITEM0090,LOC0009,ORD00169956,3,2025-11-28,
RAT0091582,CUST0031336,ITEM0043,LOC0016,ORD00169659,4,2025-11-28,
RAT0091583,CUST0017655,,LOC0012,ORD00169079,4,2025-11-28,Enjoyed the meal.
RAT0091584,CUST0050481,ITEM0147,LOC0004,ORD00170323,2,2025-11-28,
RAT0091585,CUST0030963,ITEM0078,LOC0010,ORD00169934,2,2025-11-28,Below average taste.
RAT0091586,CUST0036899,,LOC0025,ORD00168617,3,2025-11-28,
RAT0091587,CUST0007605,ITEM0081,LOC0008,ORD00170372,4,2025-11-28,
RAT0091589,CUST0051964,ITEM0148,LOC0017,ORD00168563,3,2025-11-28,Decent but overpriced.
RAT0091590,CUST0009378,ITEM0011,LOC0006,ORD00170185,4,2025-11-28,Enjoyed the meal.
RAT0091591,CUST0032581,ITEM0042,LOC0004,ORD00169090,3,2025-11-28,
RAT0091592,CUST0017233,,LOC0007,ORD00170409,5,2025-11-28,"Excellent, loved it!"
RAT0091593,CUST0023677,ITEM0097,LOC0010,ORD00170034,1,2025-11-28,
RAT0091594,CUST0005249,ITEM0020,LOC0004,ORD00169796,4,2025-11-28,
RAT0091595,CUST0041769,ITEM0051,LOC0025,ORD00168899,3,2025-11-28,
RAT0091596,CUST0052322,ITEM0091,LOC0016,ORD00169972,5,2025-11-28,Best in town.
RAT0091597,CUST0018838,ITEM0066,LOC0017,ORD00170042,3,2025-11-28,Good taste but late delivery.
RAT0091599,CUST0001535,ITEM0151,LOC0023,ORD00170158,4,2025-11-28,
RAT0091600,CUST0042631,ITEM0066,LOC0019,ORD00170099,4,2025-11-28,
RAT0091601,CUST0033244,ITEM0126,LOC0017,ORD00170336,3,2025-11-28,
RAT0091603,CUST0020489,ITEM0029,LOC0017,ORD00169898,4,2025-11-28,
RAT0091605,CUST0008387,ITEM0151,LOC0002,ORD00169297,3,2025-11-28,It was okay.
RAT0091606,CUST0001972,ITEM0135,LOC0003,ORD00169560,3,2025-11-28,
RAT0091607,CUST0054291,ITEM0124,LOC0021,ORD00170478,3,2025-11-28,
RAT0091608,CUST0032135,ITEM0031,LOC0004,ORD00169359,4,2025-11-28,
RAT0091609,CUST0033032,ITEM0148,LOC0012,ORD00170353,3,2025-11-28,
RAT0091610,CUST0018850,,LOC0003,ORD00170073,2,2025-11-28,
RAT0091611,CUST0006910,ITEM0048,LOC0025,ORD00168983,4,2025-11-28,"Good food, will order again."
RAT0091612,CUST0036890,ITEM0159,LOC0001,ORD00169439,3,2025-11-28,
RAT0091613,CUST0023365,ITEM0116,LOC0024,ORD00170245,3,2025-11-28,Good taste but late delivery.
RAT0091614,CUST0018563,ITEM0113,LOC0007,ORD00169084,3,2025-11-28,
RAT0091615,CUST0032661,ITEM0068,LOC0004,ORD00170222,3,2025-11-28,"Taste was fine, packaging poor."
RAT0091616,CUST0019774,ITEM0091,LOC0001,ORD00169633,4,2025-11-28,Tasty and fresh.
RAT0091617,CUST0041096,ITEM0076,LOC0009,ORD00170118,4,2025-11-28,
RAT0091618,CUST0054751,ITEM0059,LOC0017,ORD00170160,4,2025-11-28,
RAT0091620,CUST0017271,ITEM0092,LOC0011,ORD00170221,4,2025-11-28,Tasty and fresh.
RAT0091621,CUST0013510,ITEM0134,LOC0023,ORD00170205,4,2025-11-28,
RAT0091622,CUST0010270,,LOC0013,ORD00170275,5,2025-11-28,
RAT0091623,CUST0010752,ITEM0122,LOC0019,ORD00169919,4,2025-11-28,
RAT0091625,CUST0041950,ITEM0001,LOC0010,ORD00169767,3,2025-11-28,It was okay.
RAT0091626,CUST0009428,ITEM0065,LOC0018,ORD00169971,5,2025-11-28,
RAT0091627,CUST0036798,ITEM0005,LOC0004,ORD00168195,4,2025-11-28,
RAT0091628,CUST0014839,ITEM0148,LOC0021,ORD00170361,3,2025-11-28,Decent but overpriced.
RAT0091630,CUST0016173,ITEM0123,LOC0019,ORD00167615,4,2025-11-28,"Good food, will order again."
RAT0091632,CUST0011577,ITEM0113,LOC0003,ORD00170335,2,2025-11-28,Took too long to arrive.
RAT0091633,CUST0016871,ITEM0057,LOC0022,ORD00169080,5,2025-11-28,
RAT0091634,CUST0015668,ITEM0122,LOC0003,ORD00170298,3,2025-11-28,
RAT0091636,CUST0018245,,LOC0001,ORD00170250,4,2025-11-28,
RAT0091639,CUST0049741,ITEM0048,LOC0018,ORD00170191,4,2025-11-28,
RAT0091640,CUST0032086,ITEM0135,LOC0016,ORD00169128,5,2025-11-28,
RAT0091641,CUST0046217,ITEM0080,LOC0015,ORD00170451,4,2025-11-28,Nice ambience and good service.
RAT0091643,CUST0044107,,LOC0022,ORD00169907,3,2025-11-28,
RAT0091644,CUST0009278,ITEM0061,LOC0023,ORD00170368,3,2025-11-28,
RAT0091645,CUST0001666,ITEM0113,LOC0003,ORD00169870,3,2025-11-28,
RAT0091646,CUST0050355,ITEM0020,LOC0014,ORD00169335,5,2025-11-28,
RAT0091647,CUST0041904,ITEM0050,LOC0022,ORD00168976,4,2025-11-28,
RAT0091648,CUST0046964,,LOC0013,ORD00169742,5,2025-11-28,
RAT0091649,CUST0050088,ITEM0051,LOC0020,ORD00168916,4,2025-11-28,
RAT0091650,CUST0020280,,LOC0017,ORD00169040,5,2025-11-28,
RAT0091652,CUST0005358,ITEM0083,LOC0011,ORD00168644,3,2025-11-28,
RAT0091653,CUST0053894,,LOC0014,ORD00170301,5,2025-11-28,
RAT0091654,CUST0042812,ITEM0062,LOC0020,ORD00169394,3,2025-11-28,
RAT0091655,CUST0042041,ITEM0077,LOC0001,ORD00169685,3,2025-11-28,
RAT0091656,CUST0023692,ITEM0055,LOC0008,ORD00170297,4,2025-11-28,
RAT0091657,CUST0015818,ITEM0045,LOC0012,ORD00170166,5,2025-11-28,
RAT0091658,CUST0006672,ITEM0012,LOC0009,ORD00170124,3,2025-11-28,
RAT0091659,CUST0036137,ITEM0045,LOC0014,ORD00170289,5,2025-11-28,
RAT0091660,CUST0045481,ITEM0046,LOC0019,ORD00170324,4,2025-11-28,
RAT0091661,CUST0039824,,LOC0016,ORD00168330,3,2025-11-28,Good taste but late delivery.
RAT0091662,CUST0030239,ITEM0071,LOC0014,ORD00170105,4,2025-11-28,
RAT0091663,CUST0039378,,LOC0013,ORD00169893,5,2025-11-28,
RAT0091664,CUST0023255,ITEM0014,LOC0017,ORD00170212,5,2025-11-28,
RAT0091665,CUST0023833,ITEM0121,LOC0005,ORD00169447,3,2025-11-28,
RAT0091666,CUST0010490,ITEM0156,LOC0015,ORD00169775,5,2025-11-28,Best in town.
RAT0091667,CUST0049022,ITEM0147,LOC0020,ORD00170466,4,2025-11-28,
RAT0091668,CUST0005599,,LOC0009,ORD00169948,4,2025-11-28,
RAT0091669,CUST0009849,ITEM0132,LOC0005,ORD00170385,3,2025-11-28,
RAT0091670,CUST0019317,ITEM0019,LOC0002,ORD00168962,3,2025-11-28,Good taste but late delivery.
RAT0091671,CUST0026788,ITEM0080,LOC0010,ORD00170452,3,2025-11-28,
RAT0091672,CUST0034301,ITEM0068,LOC0021,ORD00169293,3,2025-11-28,
RAT0091674,CUST0003772,,LOC0018,ORD00169598,4,2025-11-28,Good value for money.
RAT0091675,CUST0009686,,LOC0018,ORD00167955,4,2025-11-28,
RAT0091676,CUST0005339,,LOC0016,ORD00169593,4,2025-11-28,
RAT0091677,CUST0028877,,LOC0016,ORD00169644,5,2025-11-28,
RAT0091678,CUST0003266,,LOC0025,ORD00171408,3,2025-11-29,Decent but overpriced.
RAT0091679,CUST0042068,ITEM0148,LOC0005,ORD00169652,4,2025-11-29,
RAT0091680,CUST0052371,ITEM0023,LOC0007,ORD00171447,3,2025-11-29,
RAT0091681,CUST0032528,,LOC0016,ORD00169388,5,2025-11-29,
RAT0091682,CUST0000358,ITEM0045,LOC0015,ORD00170230,5,2025-11-29,Amazing food and friendly staff.
RAT0091683,CUST0001950,ITEM0036,LOC0001,ORD00168310,2,2025-11-29,
RAT0091684,CUST0039915,ITEM0085,LOC0006,ORD00170065,4,2025-11-29,
RAT0091685,CUST0004650,ITEM0054,LOC0010,ORD00170805,4,2025-11-29,
RAT0091686,CUST0019319,ITEM0048,LOC0012,ORD00171407,2,2025-11-29,
RAT0091687,CUST0048935,ITEM0080,LOC0023,ORD00170849,4,2025-11-29,"Good food, will order again."
RAT0091688,CUST0049079,ITEM0049,LOC0018,ORD00170972,4,2025-11-29,
RAT0091689,CUST0009428,ITEM0089,LOC0018,ORD00169971,3,2025-11-29,
RAT0091691,CUST0048057,ITEM0091,LOC0025,ORD00171358,4,2025-11-29,
RAT0091693,CUST0046297,ITEM0049,LOC0010,ORD00170878,4,2025-11-29,
RAT0091694,CUST0037113,,LOC0005,ORD00171185,3,2025-11-29,"Average, nothing special."
RAT0091695,CUST0037113,ITEM0014,LOC0005,ORD00171185,4,2025-11-29,
RAT0091697,CUST0005305,ITEM0045,LOC0008,ORD00169438,4,2025-11-29,
RAT0091698,CUST0044617,ITEM0056,LOC0009,ORD00171245,2,2025-11-29,Took too long to arrive.
RAT0091699,CUST0005657,ITEM0151,LOC0004,ORD00171316,3,2025-11-29,
RAT0091700,CUST0031991,ITEM0033,LOC0010,ORD00170975,4,2025-11-29,Nice ambience and good service.
RAT0091701,CUST0050764,ITEM0045,LOC0004,ORD00169720,4,2025-11-29,
RAT0091702,CUST0038826,ITEM0160,LOC0017,ORD00171418,3,2025-11-29,
RAT0091703,CUST0030446,ITEM0113,LOC0013,ORD00168844,5,2025-11-29,Best in town.
RAT0091704,CUST0018563,ITEM0160,LOC0007,ORD00170745,2,2025-11-29,
RAT0091705,CUST0036275,ITEM0157,LOC0003,ORD00171184,4,2025-11-29,
RAT0091706,CUST0041742,ITEM0151,LOC0007,ORD00170571,3,2025-11-29,
RAT0091707,CUST0007228,ITEM0004,LOC0003,ORD00170909,5,2025-11-29,
RAT0091708,CUST0007083,ITEM0085,LOC0005,ORD00169601,4,2025-11-29,
RAT0091709,CUST0046136,ITEM0068,LOC0018,ORD00170739,3,2025-11-29,
RAT0091710,CUST0009747,ITEM0068,LOC0017,ORD00170645,4,2025-11-29,
RAT0091711,CUST0043554,ITEM0155,LOC0016,ORD00171414,4,2025-11-29,
RAT0091712,CUST0002246,ITEM0151,LOC0021,ORD00170251,3,2025-11-29,
RAT0091713,CUST0019961,ITEM0155,LOC0023,ORD00170457,4,2025-11-29,Good value for money.
RAT0091714,CUST0013262,ITEM0055,LOC0021,ORD00171098,5,2025-11-29,"Excellent, loved it!"
RAT0091715,CUST0053586,ITEM0047,LOC0003,ORD00170808,3,2025-11-29,Decent but overpriced.
RAT0091716,CUST0032645,ITEM0138,LOC0023,ORD00167579,5,2025-11-29,
RAT0091717,CUST0008035,ITEM0153,LOC0003,ORD00170675,4,2025-11-29,
RAT0091720,CUST0018658,ITEM0144,LOC0012,ORD00167094,4,2025-11-29,Enjoyed the meal.
RAT0091721,CUST0040189,ITEM0145,LOC0008,ORD00170570,5,2025-11-29,Perfect taste and quick service.
RAT0091722,CUST0018838,,LOC0017,ORD00170042,3,2025-11-29,
RAT0091723,CUST0001865,ITEM0157,LOC0005,ORD00167485,2,2025-11-29,Service was slow.
RAT0091724,CUST0040583,ITEM0075,LOC0010,ORD00169307,4,2025-11-29,Enjoyed the meal.
RAT0091725,CUST0001096,ITEM0147,LOC0025,ORD00170922,4,2025-11-29,
RAT0091726,CUST0012156,ITEM0148,LOC0012,ORD00169092,4,2025-11-29,
RAT0091727,CUST0012835,ITEM0147,LOC0014,ORD00171226,5,2025-11-29,Highly recommended.
RAT0091728,CUST0037524,,LOC0008,ORD00170891,4,2025-11-29,Nice ambience and good service.
RAT0091729,CUST0019319,ITEM0109,LOC0012,ORD00171407,5,2025-11-29,
RAT0091730,CUST0047625,,LOC0025,ORD00171159,2,2025-11-29,
RAT0091732,CUST0003770,ITEM0056,LOC0015,ORD00169715,3,2025-11-29,Decent but overpriced.
RAT0091733,CUST0036286,ITEM0041,LOC0014,ORD00170997,4,2025-11-29,Good value for money.
RAT0091734,CUST0006486,ITEM0019,LOC0004,ORD00171381,4,2025-11-29,"Good food, will order again."
RAT0091735,CUST0027008,,LOC0016,ORD00169874,4,2025-11-29,
RAT0091736,CUST0048344,ITEM0017,LOC0025,ORD00171362,4,2025-11-29,
RAT0091737,CUST0050680,ITEM0054,LOC0022,ORD00171366,4,2025-11-29,
RAT0091738,CUST0033412,ITEM0020,LOC0013,ORD00171415,5,2025-11-29,
RAT0091739,CUST0002670,ITEM0002,LOC0004,ORD00171123,4,2025-11-29,
RAT0091740,CUST0003721,ITEM0091,LOC0002,ORD00170443,4,2025-11-29,
RAT0091741,CUST0003721,ITEM0059,LOC0002,ORD00170871,3,2025-11-29,
RAT0091742,CUST0029783,ITEM0066,LOC0014,ORD00170156,5,2025-11-29,Amazing food and friendly staff.
RAT0091743,CUST0011576,ITEM0109,LOC0001,ORD00171151,4,2025-11-29,Good value for money.
RAT0091744,CUST0043660,,LOC0001,ORD00170950,4,2025-11-29,Nice ambience and good service.
RAT0091745,CUST0008392,ITEM0016,LOC0015,ORD00171193,3,2025-11-29,Decent but overpriced.
RAT0091746,CUST0001948,ITEM0123,LOC0005,ORD00170899,4,2025-11-29,
RAT0091747,CUST0002670,,LOC0004,ORD00171123,3,2025-11-29,
RAT0091748,CUST0019405,ITEM0068,LOC0003,ORD00171385,4,2025-11-29,
RAT0091749,CUST0019135,ITEM0134,LOC0006,ORD00170697,4,2025-11-29,Tasty and fresh.
RAT0091750,CUST0029631,ITEM0126,LOC0014,ORD00170930,4,2025-11-29,Nice ambience and good service.
RAT0091751,CUST0039776,ITEM0046,LOC0003,ORD00171337,3,2025-11-29,
RAT0091752,CUST0042255,ITEM0068,LOC0025,ORD00167699,4,2025-11-29,
RAT0091753,CUST0053071,ITEM0084,LOC0005,ORD00171223,5,2025-11-29,
RAT0091754,CUST0015514,ITEM0066,LOC0016,ORD00169533,3,2025-11-29,
RAT0091755,CUST0045925,ITEM0075,LOC0013,ORD00171119,5,2025-11-29,
RAT0091756,CUST0028444,ITEM0040,LOC0016,ORD00169600,4,2025-11-29,
RAT0091757,CUST0031112,ITEM0100,LOC0003,ORD00169615,3,2025-11-29,Good taste but late delivery.
RAT0091758,CUST0004060,ITEM0055,LOC0022,ORD00171268,3,2025-11-29,Decent but overpriced.
RAT0091759,CUST0001677,ITEM0050,LOC0009,ORD00171465,5,2025-11-29,
RAT0091760,CUST0027831,ITEM0041,LOC0023,ORD00169837,4,2025-11-29,
RAT0091761,CUST0016952,ITEM0075,LOC0014,ORD00171180,4,2025-11-29,
RAT0091762,CUST0025429,ITEM0068,LOC0016,ORD00168833,4,2025-11-29,
RAT0091763,CUST0017769,,LOC0011,ORD00170970,4,2025-11-29,
